Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
029,FAYETTE,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",4076,91,342,99,127,127,195,79,66,75,94,72,672,136,539,83,173,109,84,43,50,68,228,135,177,26,33,86,67
029,FAYETTE,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",221,3,17,7,3,7,11,4,4,3,8,6,30,7,38,4,15,6,7,3,2,4,9,4,7,3,1,8,0
029,FAYETTE,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2298,55,176,49,48,71,91,38,38,41,105,33,511,42,233,45,130,31,54,19,34,33,154,29,77,19,32,44,66
029,FAYETTE,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,5,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",4106,98,333,102,129,123,198,85,64,72,92,68,692,136,561,78,164,111,101,44,53,69,216,136,168,24,30,93,66
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",252,5,22,8,3,7,10,4,7,4,9,9,31,8,47,5,13,6,5,1,1,6,17,4,8,2,1,9,0
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",2358,55,183,54,50,71,95,36,35,40,102,37,509,43,223,54,148,32,50,22,37,27,169,30,87,22,36,43,68
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,6,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",2630,65,205,67,98,76,109,43,47,44,60,41,432,93,391,57,88,80,47,17,33,49,141,116,110,10,17,44,50
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",203,3,13,8,5,3,16,5,2,1,4,5,37,5,27,4,5,6,6,3,3,6,15,0,9,1,2,8,1
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3985,86,331,91,85,132,181,80,59,75,148,70,771,88,416,76,238,64,101,50,59,51,256,54,154,41,49,96,83
029,FAYETTE,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,15,0,1,2,0,0,0,0,1,0,1,0,3,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0
029,FAYETTE,"US HOUSE, DISTRICT 4",LIB,"McLendon, Tony Hughes",961,18,101,26,28,27,59,17,25,16,24,18,148,28,126,14,31,26,16,6,10,23,61,28,39,8,7,20,11
029,FAYETTE,"US HOUSE, DISTRICT 4",REP,"Aderholt, Robert",5037,114,396,127,127,152,219,97,76,86,197,83,968,118,526,94,290,87,140,59,81,67,314,76,212,43,56,123,109
029,FAYETTE,"US HOUSE, DISTRICT 4",WI,WRITE-IN,28,6,0,0,2,0,1,1,0,0,0,0,6,0,7,0,1,0,0,0,1,0,0,2,0,0,1,0,0
029,FAYETTE,"STATE SENATE, DISTRICT 06",DEM,"Bedford, Roger",4287,95,408,130,135,128,204,85,74,81,107,71,657,130,550,107,163,112,124,40,68,72,205,143,187,23,29,86,73
029,FAYETTE,"STATE SENATE, DISTRICT 06",REP,"Frazier, Betty",2911,79,157,51,62,103,116,52,45,51,134,51,643,63,312,34,184,43,52,33,38,39,222,35,106,29,39,69,69
029,FAYETTE,"STATE SENATE, DISTRICT 06",WI,WRITE-IN,27,2,5,0,0,1,1,0,0,0,2,0,5,1,1,0,1,1,3,0,0,0,1,1,0,1,1,0,0
029,FAYETTE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",DEM,"Thigpen, William E.",4319,104,351,116,122,121,217,92,69,76,114,77,733,131,585,99,170,115,115,42,60,66,218,141,183,31,27,82,62
029,FAYETTE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",REP,"Acker, Joe D.",2951,68,223,62,68,104,108,48,54,54,131,46,580,62,284,50,192,45,64,35,41,45,206,37,123,23,43,76,79
029,FAYETTE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",WI,WRITE-IN,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
029,FAYETTE,STATEWIDE AMENDMENT #1,,YES,4026,92,329,84,113,108,182,65,61,56,147,53,822,101,494,45,192,95,79,45,61,49,226,119,175,21,33,99,80
029,FAYETTE,STATEWIDE AMENDMENT #1,,NO,1716,28,136,61,29,48,87,38,37,41,53,44,274,35,188,57,80,31,40,21,25,31,131,27,64,16,25,36,33
029,FAYETTE,STATEWIDE AMENDMENT #2,,YES,2412,56,214,42,66,75,125,32,43,34,84,25,479,68,328,31,104,65,42,16,22,30,132,90,100,13,17,44,35
029,FAYETTE,STATEWIDE AMENDMENT #2,,NO,2985,59,225,90,72,68,125,62,48,57,97,65,557,65,337,67,149,52,69,44,64,47,202,48,111,23,32,79,71
029,FAYETTE,STATEWIDE AMENDMENT #3,,YES,3357,59,278,74,88,91,152,63,52,51,118,50,650,78,440,46,164,76,75,35,49,42,185,107,131,18,31,81,73
029,FAYETTE,STATEWIDE AMENDMENT #3,,NO,1999,42,150,50,45,51,101,38,41,40,62,39,371,50,214,51,85,41,41,25,35,33,158,30,89,18,19,44,36
029,FAYETTE,LOCAL AMENDMENT #1,,YES,2902,58,255,87,77,99,176,48,46,46,116,42,568,73,325,39,162,58,75,22,34,31,94,86,137,12,24,63,49
029,FAYETTE,LOCAL AMENDMENT #1,,NO,3103,74,228,70,86,67,108,62,50,55,93,56,553,73,389,64,128,73,65,43,55,55,286,55,119,24,34,73,65
029,FAYETTE,LOCAL AMENDMENT #2,,YES,2706,51,244,61,68,78,133,41,40,35,98,29,572,84,306,35,152,56,61,25,31,29,138,76,126,10,21,59,47
029,FAYETTE,LOCAL AMENDMENT #2,,NO,2978,78,211,81,88,75,131,65,53,60,91,65,521,55,378,64,123,68,66,36,56,53,213,57,110,25,30,68,57
