Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
54,PICKENS,ATTORNEY GENERAL,DEM,"Whigham, Boyd",3168,79,778,150,12,5,3,19,278,13,98,40,103,30,96,278,25,66,125,29,40,168,6,26,300,158,212,5,26
54,PICKENS,ATTORNEY GENERAL,LIB,"Myers, Wilson",89,0,16,3,0,0,1,0,5,0,3,2,7,0,2,11,4,4,4,2,2,8,1,0,7,5,2,0,0
54,PICKENS,ATTORNEY GENERAL,REP,"Pryor, Bill",3228,72,278,193,33,41,17,41,250,2,42,48,361,115,222,355,78,120,33,70,115,79,9,43,238,279,32,47,15
54,PICKENS,ATTORNEY GENERAL,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",3736,85,818,187,21,4,6,21,330,10,106,46,182,35,151,364,38,83,131,36,61,186,6,29,324,220,211,18,27
54,PICKENS,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",93,0,11,6,0,0,1,1,6,1,2,2,4,1,4,12,2,3,7,0,1,9,0,1,6,9,3,1,0
54,PICKENS,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",2659,65,244,151,25,37,13,37,200,3,34,41,291,108,167,275,68,104,28,65,88,60,10,39,218,211,32,32,13
54,PICKENS,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",3257,79,782,145,13,3,4,18,290,10,97,38,111,28,108,301,27,77,134,32,44,168,6,27,302,175,206,9,23
54,PICKENS,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",3016,65,269,184,30,37,16,39,233,3,40,50,336,114,196,322,77,107,30,64,103,80,10,41,225,251,40,39,15
54,PICKENS,COURT OF CIVIL APPEALS,WI,WRITE-IN,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",3303,85,785,162,16,3,4,19,303,10,99,39,118,31,121,278,27,78,132,32,48,172,6,25,302,165,212,8,23
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",211,0,25,7,3,0,0,4,18,1,4,2,20,2,15,36,8,7,4,1,5,8,0,3,13,17,7,1,0
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",2683,59,231,159,24,29,16,32,194,1,32,46,299,106,166,300,69,101,27,61,97,67,9,39,202,238,28,38,13
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",3551,87,818,174,24,3,8,25,305,10,103,42,161,33,124,327,32,80,133,43,50,182,6,27,315,197,210,8,24
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",2505,50,219,140,19,28,11,29,196,3,30,45,258,102,172,268,65,103,29,47,91,61,8,38,194,219,32,35,13
54,PICKENS,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
54,PICKENS,SECRETARY OF STATE,DEM,"Worley, Nancy L.",3738,91,816,202,21,13,4,23,331,10,107,45,174,37,120,359,35,82,135,39,62,179,8,36,333,224,216,12,24
54,PICKENS,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",85,0,11,5,0,0,0,1,1,0,2,1,4,0,8,15,5,2,3,1,4,4,0,0,10,6,2,0,0
54,PICKENS,SECRETARY OF STATE,REP,"Thomas, Dave",2503,53,219,131,25,33,16,34,190,3,33,42,274,105,179,251,63,102,26,59,85,69,8,33,193,200,29,35,13
54,PICKENS,SECRETARY OF STATE,WI,WRITE-IN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,STATE TREASURER,DEM,"Black, Stephen Foster",3624,87,828,185,22,9,2,26,307,9,107,43,168,33,149,346,42,79,132,37,59,173,7,30,312,182,213,13,24
54,PICKENS,STATE TREASURER,LIB,"Garland,Gabe",102,0,16,3,1,0,1,1,6,0,1,2,13,0,4,12,5,2,3,2,4,3,0,1,8,9,4,1,0
54,PICKENS,STATE TREASURER,REP,"Ivey, Kay",2640,61,219,149,23,32,15,30,211,4,32,43,279,109,156,275,59,105,29,61,87,77,10,38,216,242,29,35,14
54,PICKENS,STATE TREASURER,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,STATE AUDITOR,DEM,"Gibson, Carolyn",3528,85,823,176,24,8,2,25,309,10,104,43,145,35,123,326,33,79,134,31,52,179,5,28,314,192,210,9,24
54,PICKENS,STATE AUDITOR,LIB,"Reeves, Franklin",124,0,14,7,0,1,1,0,7,1,1,2,11,1,11,18,7,2,4,1,3,7,0,0,8,9,7,0,1
54,PICKENS,STATE AUDITOR,REP,"Chapman, Beth",2611,60,217,143,22,32,16,33,199,2,31,43,288,102,170,276,66,105,24,65,93,64,12,40,206,227,29,35,11
54,PICKENS,STATE AUDITOR,WI,WRITE-IN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",4157,95,884,210,29,28,8,30,344,10,123,45,227,59,160,362,53,93,140,54,75,189,11,38,364,263,216,17,30
54,PICKENS,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",94,1,8,5,0,0,1,1,6,2,1,3,2,1,6,12,3,6,2,1,4,5,0,0,9,10,5,0,0
54,PICKENS,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2136,53,170,121,19,21,11,26,172,1,19,41,234,85,144,255,52,88,22,47,74,58,6,31,161,160,25,30,10
54,PICKENS,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",4192,108,861,220,30,17,12,29,372,11,115,52,230,52,151,372,47,92,135,59,83,192,11,41,383,255,217,13,32
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",116,3,13,7,0,0,0,0,10,0,2,1,7,1,11,16,4,2,6,1,2,7,0,1,10,7,5,0,0
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",2038,36,168,106,17,25,9,29,146,2,20,36,216,90,151,235,55,92,24,39,68,55,6,25,147,172,24,34,11
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",3121,79,784,147,12,3,2,19,256,9,102,36,102,29,100,271,22,72,128,31,44,170,6,22,288,151,206,6,24
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",113,2,15,9,0,1,0,2,7,0,3,3,3,3,6,12,5,2,3,0,2,6,0,0,8,15,6,0,0
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3152,64,256,178,34,36,19,38,263,4,32,50,360,110,213,345,78,114,33,70,108,76,10,46,246,269,36,45,19
54,PICKENS,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 4",LIB,"McLendon, Tony Hughes",261,2,0,0,2,0,2,10,0,0,0,15,23,4,34,98,6,16,0,3,11,0,0,0,0,35,0,0,0
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 4",REP,"Aderholt, Robert",2116,35,0,0,29,50,19,47,0,0,0,53,409,132,235,423,83,124,0,74,125,0,0,0,0,230,0,48,0
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 4",WI,WRITE-IN,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 7",DEM,"Davis, Artur",3068,74,978,287,0,0,0,0,448,14,130,0,0,0,0,0,0,0,143,8,0,215,10,54,434,0,235,0,38
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 7",LIB,"McCay, Lauren Orth",199,8,29,30,0,0,0,0,27,1,6,0,0,0,0,0,0,0,7,4,0,24,0,4,44,0,13,0,2
54,PICKENS,"US HOUSE, CONGRESSIONAL DISTRICT 7",WI,WRITE-IN,7,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,PICKENS,"STATE SENATE, DISTRICT 21",DEM,"Poole, Phil",4488,113,915,239,42,26,9,42,388,13,124,49,301,52,160,381,53,93,134,65,83,194,10,43,389,269,232,29,40
54,PICKENS,"STATE SENATE, DISTRICT 21",LIB,"Allen, Jean",93,1,9,5,0,1,2,1,2,1,2,1,2,0,7,8,4,6,7,0,4,10,0,2,9,7,2,0,0
54,PICKENS,"STATE SENATE, DISTRICT 21",REP,"Tingle, Jerry",2061,38,164,105,8,25,10,18,161,2,19,39,191,97,159,276,52,92,27,40,74,51,7,25,160,176,18,24,3
54,PICKENS,"STATE SENATE, DISTRICT 21",WI,WRITE-IN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,PICKENS,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 61",DEM,"Layson, Allen",5463,117,989,299,43,42,12,46,472,15,131,71,376,97,237,498,83,144,149,86,108,230,11,50,473,359,239,45,41
54,PICKENS,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 61",WI,WRITE-IN,32,0,1,1,0,0,0,1,2,0,0,0,3,0,5,4,1,4,0,0,1,0,0,0,2,5,1,1,0
54,PICKENS,STATEWIDE AMENDMENT #1,,YES,4211,112,764,223,30,36,15,38,326,4,79,64,332,110,225,418,64,134,67,63,98,137,12,40,341,294,130,31,24
54,PICKENS,STATEWIDE AMENDMENT #1,,NO,1006,11,112,57,6,5,3,12,74,2,13,11,87,12,61,103,18,24,29,20,34,47,4,19,101,81,40,13,7
54,PICKENS,STATEWIDE AMENDMENT #2,,YES,2585,82,612,150,12,12,9,26,199,2,56,35,148,39,108,251,24,75,56,25,40,100,7,21,193,152,118,18,15
54,PICKENS,STATEWIDE AMENDMENT #2,,NO,2292,33,228,114,22,20,10,24,170,4,29,39,203,76,168,240,48,76,37,53,80,73,7,30,219,202,48,26,13
54,PICKENS,STATEWIDE AMENDMENT #3,,YES,3593,109,679,206,24,31,13,36,267,2,73,57,285,81,172,340,52,120,67,62,94,106,9,37,261,238,118,30,24
54,PICKENS,STATEWIDE AMENDMENT #3,,NO,1375,14,170,60,10,7,6,13,104,3,14,18,89,39,98,146,25,31,28,19,30,71,5,23,157,124,52,13,6
