Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
07,BUTLER,UNITED STATES SENATOR,WI,WRITE-IN,16,0,1,0,2,0,0,1,0,0,3,1,1,1,1,2,0,0,1,0,0,0,0,1,1,0,0,0
07,BUTLER,ATTORNEY GENERAL,DEM,"Whigham, Boyd",2754,128,26,59,179,43,218,222,51,21,57,124,253,41,104,120,22,85,119,93,78,17,69,377,140,54,31,23
07,BUTLER,ATTORNEY GENERAL,LIB,"Myers, Wilson",98,1,4,2,7,4,8,1,0,1,1,4,11,3,6,8,2,5,4,7,2,0,2,7,7,0,0,1
07,BUTLER,ATTORNEY GENERAL,REP,"Pryor, Bill",3776,132,65,33,154,113,89,103,56,99,117,122,157,120,338,356,95,65,168,227,110,15,115,407,169,157,93,101
07,BUTLER,ATTORNEY GENERAL,WI,WRITE-IN,12,0,0,0,1,0,1,0,0,2,0,2,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0
07,BUTLER,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",3159,134,33,63,203,56,230,241,56,33,63,129,279,57,153,172,24,90,131,102,91,18,86,421,152,68,33,41
07,BUTLER,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",88,0,2,4,5,4,2,1,0,2,3,6,8,7,4,8,2,5,3,6,2,0,2,5,3,2,2,0
07,BUTLER,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",3255,116,51,25,125,97,78,80,51,88,104,114,121,101,290,300,86,55,154,207,93,13,96,356,156,136,82,80
07,BUTLER,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
07,BUTLER,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",2909,124,32,59,191,58,222,235,55,15,63,136,267,44,112,128,14,93,131,100,77,17,87,396,145,53,29,26
07,BUTLER,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",3291,111,53,28,136,90,84,82,50,93,99,99,125,110,305,329,80,54,142,201,101,14,93,363,145,141,78,85
07,BUTLER,COURT OF CIVIL APPEALS,WI,WRITE-IN,10,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",2794,118,31,60,189,53,222,234,52,16,60,116,264,41,104,125,13,90,125,84,76,16,80,391,139,43,27,25
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",262,5,3,7,6,15,12,8,5,6,7,16,17,16,12,21,3,4,15,18,7,1,6,20,11,9,6,6
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",3060,111,50,21,132,83,67,72,45,87,94,97,107,93,290,294,81,53,127,192,95,15,88,341,140,139,73,73
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,12,0,0,0,0,0,1,1,0,0,1,0,0,2,0,2,0,0,2,2,0,0,0,0,1,0,0,0
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",3260,133,34,65,213,56,236,249,60,24,75,129,280,70,141,165,24,94,130,127,86,20,91,445,171,63,35,44
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",2795,99,52,19,112,91,67,65,42,80,88,99,111,77,266,277,67,48,134,166,88,11,81,299,109,116,70,61
07,BUTLER,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,10,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,2,0,0,0
07,BUTLER,SECRETARY OF STATE,DEM,"Worley, Nancy L.",3551,148,40,71,221,73,230,250,60,33,84,157,303,73,174,195,43,93,155,133,92,20,102,447,176,86,37,55
07,BUTLER,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",85,0,0,3,5,3,7,0,2,1,1,3,6,3,5,8,0,4,5,8,1,1,2,10,4,2,0,1
07,BUTLER,SECRETARY OF STATE,REP,"Thomas, Dave",2716,95,46,19,107,78,72,69,42,82,82,79,97,81,252,265,64,51,126,161,88,11,79,314,117,110,72,57
07,BUTLER,SECRETARY OF STATE,WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,1,0
07,BUTLER,STATE TREASURER,DEM,"Black, Stephen Foster",3121,135,33,66,195,56,228,238,55,22,73,135,290,55,130,161,23,91,133,107,89,18,86,412,159,58,34,39
07,BUTLER,STATE TREASURER,LIB,"Garland,Gabe",96,1,1,3,2,5,4,2,2,3,5,5,5,7,3,4,0,1,7,12,3,0,3,8,6,2,2,0
07,BUTLER,STATE TREASURER,REP,"Ivey, Kay",3222,110,54,25,129,89,80,81,50,87,93,107,113,99,305,311,83,56,149,196,92,14,94,355,142,145,80,83
07,BUTLER,STATE TREASURER,WI,WRITE-IN,7,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
07,BUTLER,STATE AUDITOR,DEM,"Gibson, Carolyn",3175,141,38,63,208,48,225,232,60,28,67,129,284,65,118,148,37,89,138,100,90,16,94,423,158,74,43,59
07,BUTLER,STATE AUDITOR,LIB,"Reeves, Franklin",101,2,0,5,2,4,5,5,1,0,3,7,8,4,6,5,4,6,4,13,1,1,1,8,2,1,1,2
07,BUTLER,STATE AUDITOR,REP,"Chapman, Beth",3265,109,52,26,122,106,81,88,50,92,97,110,115,94,328,337,69,54,142,208,97,15,89,353,154,133,78,66
07,BUTLER,STATE AUDITOR,WI,WRITE-IN,6,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
07,BUTLER,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",3799,148,47,70,225,78,247,253,73,51,94,163,310,78,186,210,66,99,180,151,107,20,107,454,191,95,41,55
07,BUTLER,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",107,2,0,1,6,6,3,2,0,1,2,3,5,5,6,8,1,2,7,10,1,1,6,11,5,4,6,3
07,BUTLER,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2403,89,42,21,97,70,59,65,33,63,72,75,86,74,234,236,39,47,97,145,74,10,67,296,101,91,64,56
07,BUTLER,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",4162,158,45,77,244,97,254,260,78,44,126,185,334,95,184,231,62,101,206,175,117,20,115,498,217,115,60,64
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",107,1,1,3,4,3,4,3,2,3,3,4,1,5,6,8,3,3,7,9,3,0,3,13,6,4,1,4
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",2247,89,42,15,84,59,54,63,29,71,49,56,78,64,248,234,52,47,82,136,67,12,64,266,91,84,55,56
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,11,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,3,0,0,0,0
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",2691,122,28,56,181,35,220,229,50,24,65,109,259,33,99,110,18,86,120,80,73,14,73,381,127,48,25,26
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",108,3,1,2,2,6,7,6,2,1,1,4,3,2,10,5,1,4,8,13,3,1,3,7,6,4,3,0
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3728,125,65,35,157,115,87,91,59,95,106,134,148,129,336,358,94,62,164,228,109,17,109,380,181,154,88,102
07,BUTLER,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,14,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,4,0,0,0,0,4,0,0,1,0
07,BUTLER,"US HOUSE, CONGRESSIONAL DISTRICT 2",DEM,"Woods, Charles",2583,124,30,54,174,40,211,222,48,17,52,113,254,37,80,109,19,82,108,78,71,15,71,352,134,45,22,21
07,BUTLER,"US HOUSE, CONGRESSIONAL DISTRICT 2",LIB,"Shackelford, Floyd",68,1,3,2,2,2,6,0,0,0,1,4,6,0,4,4,0,2,5,7,1,0,2,7,3,2,3,1
07,BUTLER,"US HOUSE, CONGRESSIONAL DISTRICT 2",REP,"Everett, Terry",3999,133,62,40,165,116,96,107,63,105,120,134,166,125,361,371,101,69,181,246,119,17,111,435,185,167,98,106
07,BUTLER,"US HOUSE, CONGRESSIONAL DISTRICT 2",WI,WRITE-IN,13,0,2,0,1,0,1,0,0,0,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0
07,BUTLER,"STATE SENATE, DISTRICT 30",DEM,"Mitchell, ""Walking"" Wendell",5201,199,75,86,286,119,271,292,83,74,131,211,374,124,295,377,91,126,225,245,143,23,155,622,249,145,88,92
07,BUTLER,"STATE SENATE, DISTRICT 30",WI,WRITE-IN,29,4,0,1,2,0,0,1,0,1,1,0,1,2,0,0,2,0,2,2,0,0,0,6,1,1,1,1
07,BUTLER,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 90",DEM,"Newton, Charles",5247,207,71,84,288,114,280,286,85,80,126,204,353,122,329,388,88,130,216,251,142,22,154,656,236,149,85,101
07,BUTLER,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 90",WI,WRITE-IN,48,4,1,4,2,2,2,4,2,2,2,1,5,0,0,0,2,0,1,4,0,0,0,8,0,1,1,0
07,BUTLER,"DISTRICT COURT, BUTLER CO.",DEM,"Russell, Mack",5610,220,81,84,297,138,290,299,93,84,142,227,376,131,358,407,99,134,235,281,143,29,165,682,258,163,94,100
07,BUTLER,"DISTRICT COURT, BUTLER CO.",WI,WRITE-IN,26,1,0,2,4,0,1,1,1,0,0,0,2,0,2,1,1,0,0,1,0,0,1,2,1,3,2,0
07,BUTLER,STATEWIDE AMENDMENT #1,,YES,3869,177,42,53,245,75,216,213,47,66,105,148,259,70,252,278,62,90,163,144,84,16,123,505,199,104,75,58
07,BUTLER,STATEWIDE AMENDMENT #1,,NO,1456,28,37,10,50,52,37,45,19,31,49,62,66,61,112,129,37,30,65,110,32,6,37,150,67,67,24,43
07,BUTLER,STATEWIDE AMENDMENT #2,,YES,2562,133,29,43,147,52,189,181,26,31,65,112,199,45,129,145,22,68,113,92,50,15,85,334,133,51,44,29
07,BUTLER,STATEWIDE AMENDMENT #2,,NO,2495,68,48,19,132,74,55,72,36,56,78,87,113,85,215,250,69,46,100,149,52,5,72,283,116,102,46,67
07,BUTLER,STATEWIDE AMENDMENT #3,,YES,3910,159,54,50,232,88,206,215,46,67,107,152,242,88,252,274,69,87,161,165,81,16,114,499,207,112,92,75
07,BUTLER,STATEWIDE AMENDMENT #3,,NO,1231,30,25,13,51,36,33,45,16,29,41,53,67,48,93,108,32,33,59,88,29,3,40,116,56,51,13,23
07,BUTLER,LOCAL AMENDMENT #1,,YES,3601,179,48,49,201,80,206,203,42,40,96,146,243,74,257,286,46,72,164,149,78,11,116,446,150,91,70,58
07,BUTLER,LOCAL AMENDMENT #1,,NO,1523,32,31,10,68,39,36,48,23,53,47,56,66,60,107,125,46,42,60,100,37,9,43,162,84,70,28,41
