Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
38,LAMAR,ATTORNEY GENERAL,REP,"Pryor, Bill",3059,151,15,65,52,38,80,111,107,32,75,36,95,253,210,116,57,39,61,60,55,329,139,55,84,288,455,1
38,LAMAR,ATTORNEY GENERAL,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",2716,188,22,83,73,17,106,97,122,55,42,40,73,178,250,57,38,24,88,16,23,379,166,19,27,166,367,0
38,LAMAR,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",103,5,1,4,1,2,2,7,5,0,3,3,1,0,8,5,1,3,3,5,0,9,6,3,0,8,18,0
38,LAMAR,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",2642,125,12,53,45,33,54,92,86,24,75,27,77,220,170,105,52,38,55,54,53,289,121,54,75,254,399,0
38,LAMAR,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",2425,174,20,78,67,16,89,94,108,49,39,35,56,143,227,45,34,25,76,13,18,346,157,18,22,142,334,0
38,LAMAR,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",2871,132,13,58,50,32,71,90,101,29,76,34,91,237,195,116,56,40,68,63,52,309,130,52,78,269,429,0
38,LAMAR,COURT OF CIVIL APPEALS,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",2424,173,16,68,66,14,88,83,117,53,40,34,57,138,230,46,33,26,80,14,18,344,154,23,22,140,347,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",170,13,4,10,2,2,5,15,4,0,5,2,4,10,8,4,1,1,3,3,1,21,13,1,4,14,20,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",2668,116,13,57,47,29,64,85,96,23,72,34,90,227,179,109,51,40,62,58,49,287,123,47,74,254,382,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",2616,183,25,78,70,15,95,90,125,53,50,40,65,156,232,54,39,30,80,14,24,348,168,26,21,167,368,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",2522,110,7,54,46,26,59,90,78,24,62,30,82,210,180,102,46,34,62,59,41,289,116,41,75,238,361,0
38,LAMAR,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,SECRETARY OF STATE,DEM,"Worley, Nancy L.",2918,209,23,84,82,20,103,105,130,56,51,36,71,194,267,63,34,28,86,16,25,408,181,28,24,182,411,1
38,LAMAR,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",67,5,3,8,1,0,2,3,3,0,1,2,4,0,2,0,1,1,1,2,0,6,2,0,2,7,11,0
38,LAMAR,SECRETARY OF STATE,REP,"Thomas, Dave",2392,106,10,48,34,29,54,80,81,22,65,32,77,199,159,94,53,39,56,58,44,244,107,46,76,231,348,0
38,LAMAR,SECRETARY OF STATE,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,STATE TREASURER,DEM,"Black, Stephen Foster",2710,179,21,79,72,23,88,88,134,56,52,41,60,186,248,59,31,31,89,16,18,364,168,22,25,177,383,0
38,LAMAR,STATE TREASURER,LIB,"Garland,Gabe",122,8,4,10,2,0,3,6,8,0,0,2,4,3,7,1,2,3,0,6,1,13,8,1,1,8,21,0
38,LAMAR,STATE TREASURER,REP,"Ivey, Kay",2517,124,10,49,44,27,70,93,66,25,62,28,86,201,174,99,52,32,55,53,51,287,117,51,72,232,356,1
38,LAMAR,STATE TREASURER,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,STATE AUDITOR,DEM,"Gibson, Carolyn",2758,192,25,80,78,18,96,91,133,55,52,39,67,171,252,57,31,30,79,13,21,397,175,23,23,168,392,0
38,LAMAR,STATE AUDITOR,LIB,"Reeves, Franklin",177,14,3,7,2,0,3,7,8,2,1,3,5,10,9,3,3,5,5,5,0,16,19,2,3,14,28,0
38,LAMAR,STATE AUDITOR,REP,"Chapman, Beth",2350,99,8,46,36,28,58,81,74,20,63,28,78,203,162,98,50,35,61,57,51,243,97,48,71,229,326,0
38,LAMAR,STATE AUDITOR,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",3118,195,27,89,81,23,103,101,153,56,59,45,77,221,279,71,44,35,89,27,27,409,187,32,44,206,438,0
38,LAMAR,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",99,6,4,2,1,0,4,4,3,2,1,2,3,3,5,2,1,1,3,3,0,7,12,3,0,9,18,0
38,LAMAR,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2155,111,6,43,34,25,53,82,60,22,56,24,70,164,146,91,46,33,56,47,44,244,91,39,58,207,303,0
38,LAMAR,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",3186,225,28,88,86,18,109,117,142,58,58,41,81,224,273,73,40,28,93,25,32,420,187,39,34,217,450,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",130,5,3,6,2,4,4,8,4,0,2,3,0,7,11,0,1,4,7,3,0,11,6,2,3,12,22,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",2077,92,6,41,31,26,46,67,70,19,57,26,69,154,140,93,43,38,49,47,39,232,99,36,67,194,296,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",2134,162,15,66,64,10,80,68,98,45,37,29,46,115,207,40,31,20,76,12,18,303,148,15,17,117,295,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",80,4,1,4,1,1,2,7,4,0,0,2,1,2,4,1,1,1,0,2,0,10,11,2,1,3,15,0
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3181,149,20,67,55,36,81,118,116,35,80,38,101,263,217,122,57,49,71,62,51,351,136,56,88,300,461,1
38,LAMAR,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"US HOUSE, CONGRESSIONAL DISTRICT 4",LIB,"McLendon, Tony Hughes",601,25,12,21,23,4,17,28,20,7,6,12,13,26,38,18,9,4,8,9,5,95,50,8,5,41,97,0
38,LAMAR,"US HOUSE, CONGRESSIONAL DISTRICT 4",REP,"Aderholt, Robert",3936,206,24,94,72,42,116,139,163,47,96,44,122,311,245,141,71,53,93,62,63,465,182,65,96,347,576,1
38,LAMAR,"US HOUSE, CONGRESSIONAL DISTRICT 4",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"STATE SENATE, DISTRICT 6",DEM,"Bedford, Roger",3720,242,40,96,87,28,116,131,167,62,68,48,94,274,304,99,51,43,103,33,36,485,210,42,55,261,545,0
38,LAMAR,"STATE SENATE, DISTRICT 6",REP,"Frazier, Betty",2035,103,6,51,38,29,56,86,68,23,56,24,62,134,134,83,44,29,47,45,46,224,90,40,60,189,268,0
38,LAMAR,"STATE SENATE, DISTRICT 6",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",DEM,"Thigpen, William E.",3232,236,27,90,79,18,118,125,147,63,66,49,68,198,270,85,45,34,92,22,32,472,199,20,44,201,432,0
38,LAMAR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",REP,"Acker, Joe D.",2479,104,20,55,42,37,52,92,81,22,59,25,85,211,165,96,50,38,61,55,49,230,98,62,71,246,373,0
38,LAMAR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 16",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,"DISTRICT COURT, LAMAR CO.",DEM,"Sudduth, Mose Lee, Jr.",2633,184,16,83,79,24,91,111,110,49,54,40,70,162,236,74,35,24,106,21,24,347,149,47,41,139,316,1
38,LAMAR,"DISTRICT COURT, LAMAR CO.",REP,"Gosa, L.E. (Ed)",3134,170,31,62,51,32,82,109,122,36,70,30,82,229,197,108,63,47,51,56,56,361,155,39,77,315,503,0
38,LAMAR,"DISTRICT COURT, LAMAR CO.",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,LAMAR,STATEWIDE AMENDMENT #1,,YES,3359,156,21,80,74,38,111,114,128,38,83,46,81,246,255,121,58,48,86,55,44,381,186,49,70,292,498,0
38,LAMAR,STATEWIDE AMENDMENT #1,,NO,757,42,5,6,20,5,22,30,35,15,13,10,36,48,58,22,11,13,24,11,8,88,40,7,13,49,126,0
38,LAMAR,STATEWIDE AMENDMENT #2,,YES,1969,106,17,39,46,19,75,65,88,34,34,25,58,144,150,61,36,22,37,37,20,241,113,27,34,162,279,0
38,LAMAR,STATEWIDE AMENDMENT #2,,NO,1852,81,12,37,41,11,54,72,64,14,50,29,53,128,147,72,26,32,60,23,28,206,103,18,37,161,293,0
38,LAMAR,STATEWIDE AMENDMENT #3,,YES,2569,123,18,64,61,27,84,95,107,37,58,24,67,194,224,92,58,38,55,39,30,292,137,37,59,212,337,0
38,LAMAR,STATEWIDE AMENDMENT #3,,NO,1273,65,8,22,29,4,42,43,54,14,28,23,48,76,78,36,11,18,44,22,11,155,75,15,17,105,230,0
