county,precinct,office,district,party,candidate,votes
Bibb,,"For President, Public Service Commission",,DEM,Jim Sullivan,4904
Bibb,,"For President, Public Service Commission",,LIB,Bill Crew,485
Blount,,President of the United States,,DEM,Bill Clinton,5433
Blount,,President of the United States,,LIB,Andre Marrou,209
Blount,,President of the United States,,REP,George Bush,8882
Blount,,President of the United States,,IND,Lenora Fulani,9
Blount,,President of the United States,,IND,John Hagelin,6
Blount,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",16
Blount,,President of the United States,,IND,H. Ross Perot,1949
Blount,,President of the United States,,IND,James Warren,1
Blount,,United States Senator,,DEM,Richard C. Shelby,8311
Blount,,United States Senator,,LIB,Jerome Shockley,421
Blount,,United States Senator,,REP,Richard Sellers,5974
Blount,,U.S. House,4,DEM,Tom Bevill,8852
Blount,,U.S. House,4,LIB,Robert P. King,760
Blount,,U.S. House,4,REP,Martha Strickland,5582
Blount,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,6445
Blount,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,6553
Blount,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,6885
Blount,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,6195
Blount,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,7213
Blount,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,1219
Blount,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,6173
Blount,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,6953
Blount,,"For President, Public Service Commission",,DEM,Jim Sullivan,7681
Blount,,"For President, Public Service Commission",,LIB,Bill Crew,1147
Bullock,,President of the United States,,DEM,Bill Clinton,3259
Bullock,,President of the United States,,LIB,Andre Marrou,16
Bullock,,President of the United States,,REP,George Bush,1253
Bullock,,President of the United States,,IND,Lenora Fulani,8
Bullock,,President of the United States,,IND,John Hagelin,3
Bullock,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",8
Bullock,,President of the United States,,IND,H. Ross Perot,266
Bullock,,President of the United States,,IND,James Warren,3
Bullock,,United States Senator,,DEM,Richard C. Shelby,3564
Bullock,,United States Senator,,LIB,Jerome Shockley,43
Bullock,,United States Senator,,REP,Richard Sellers,480
Bullock,,U.S. House,2,DEM,"George Wallace, Jr.",3618
Bullock,,U.S. House,2,LIB,Glynn Reeves,53
Bullock,,U.S. House,2,REP,Terry Everett,974
Bullock,,U.S. House,2,IND,Malcolm S. Brassell,11
Bullock,,U.S. House,2,IND,Richard C. Boone,27
Bullock,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,3114
Bullock,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,679
Bullock,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,3439
Bullock,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,548
Bullock,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,3326
Bullock,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,141
Bullock,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,3137
Bullock,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,701
Bullock,,"For President, Public Service Commission",,DEM,Jim Sullivan,3511
Bullock,,"For President, Public Service Commission",,LIB,Bill Crew,141
Butler,,President of the United States,,DEM,Bill Clinton,4021
Butler,,President of the United States,,LIB,Andre Marrou,67
Butler,,President of the United States,,REP,George Bush,3494
Butler,,President of the United States,,IND,Lenora Fulani,8
Butler,,President of the United States,,IND,John Hagelin,3
Butler,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",13
Butler,,President of the United States,,IND,H. Ross Perot,867
Butler,,President of the United States,,IND,James Warren,5
Butler,,President of the United States,,NON,Write-ins,3
Butler,,United States Senator,,DEM,Richard C. Shelby,5305
Butler,,United States Senator,,LIB,Jerome Shockley,99
Butler,,United States Senator,,REP,Richard Sellers,1655
Butler,,U.S. House,2,DEM,"George Wallace, Jr.",4985
Butler,,U.S. House,2,LIB,Glynn Reeves,107
Butler,,U.S. House,2,REP,Terry Everett,2793
Butler,,U.S. House,2,IND,Malcolm S. Brassell,43
Butler,,U.S. House,2,IND,Richard C. Boone,34
Butler,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,4386
Butler,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,2145
Butler,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,5093
Butler,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,1767
Butler,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,4800
Butler,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,340
Butler,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,4178
Butler,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,2187
Butler,,"For President, Public Service Commission",,DEM,Jim Sullivan,5233
Butler,,"For President, Public Service Commission",,LIB,Bill Crew,338
Butler,,"For President, Public Service Commission",,NON,Write-ins,1
Calhoun,,President of the United States,,DEM,Bill Clinton,16453
Calhoun,,President of the United States,,LIB,Andre Marrou,252
Calhoun,,President of the United States,,REP,George Bush,20623
Calhoun,,President of the United States,,IND,Lenora Fulani,494
Calhoun,,President of the United States,,IND,John Hagelin,7
Calhoun,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",8
Calhoun,,President of the United States,,IND,H. Ross Perot,4717
Calhoun,,President of the United States,,IND,James Warren,246
Calhoun,,United States Senator,,DEM,Richard C. Shelby,22735
Calhoun,,United States Senator,,LIB,Jerome Shockley,1033
Calhoun,,United States Senator,,REP,Richard Sellers,14190
Calhoun,,U.S. House,3,DEM,Glen Browder,26060
Calhoun,,U.S. House,3,LIB,Rodric. D. Templeton,952
Calhoun,,U.S. House,3,REP,Don Sledge,11779
Calhoun,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,18564
Calhoun,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,14300
Calhoun,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,20056
Calhoun,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,13460
Calhoun,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,20283
Calhoun,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,2163
Calhoun,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,18500
Calhoun,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,13920
Calhoun,,"For President, Public Service Commission",,DEM,Jim Sullivan,21072
Calhoun,,"For President, Public Service Commission",,LIB,Bill Crew,2185
Chambers,,President of the United States,,DEM,Bill Clinton,5938
Chambers,,President of the United States,,LIB,Andre Marrou,34
Chambers,,President of the United States,,REP,George Bush,5682
Chambers,,President of the United States,,IND,Lenora Fulani,3
Chambers,,President of the United States,,IND,John Hagelin,2
Chambers,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",2
Chambers,,President of the United States,,IND,H. Ross Perot,1427
Chambers,,President of the United States,,IND,James Warren,3
Chambers,,President of the United States,,NON,Write-ins,8
Chambers,,United States Senator,,DEM,Richard C. Shelby,8187
Chambers,,United States Senator,,LIB,Jerome Shockley,269
Chambers,,United States Senator,,REP,Richard Sellers,3942
Chambers,,United States Senator,,NON,Write-ins,8
Chambers,,U.S. House,3,DEM,Glen Browder,6565
Chambers,,U.S. House,3,LIB,Rodric. D. Templeton,185
Chambers,,U.S. House,3,REP,Don Sledge,5661
Chambers,,U.S. House,3,NON,Write-ins,9
Chambers,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,6632
Chambers,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,4591
Chambers,,Associate Justice of the Supreme Court Place No. 1,,NON,Write-ins,8
Chambers,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,6923
Chambers,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,4255
Chambers,,Associate Justice of the Supreme Court Place No. 2,,NON,Write-ins,10
Chambers,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,8098
Chambers,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,1190
Chambers,,Associate Justice of the Supreme Court Place No. 3,,NON,Write-ins,16
Chambers,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,6843
Chambers,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,4252
Chambers,,Court of Civil Appeals Place 1,,NON,Write-ins,11
Chambers,,"For President, Public Service Commission",,DEM,Jim Sullivan,8629
Chambers,,"For President, Public Service Commission",,LIB,Bill Crew,1099
Chambers,,"For President, Public Service Commission",,NON,Write-ins,17
Cherokee,,President of the United States,,DEM,Bill Clinton,4222
Cherokee,,President of the United States,,LIB,Andre Marrou,41
Cherokee,,President of the United States,,REP,George Bush,2745
Cherokee,,President of the United States,,IND,Lenora Fulani,13
Cherokee,,President of the United States,,IND,John Hagelin,4
Cherokee,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",2
Cherokee,,President of the United States,,IND,H. Ross Perot,846
Cherokee,,President of the United States,,IND,James Warren,3
Cherokee,,United States Senator,,DEM,Richard C. Shelby,5004
Cherokee,,United States Senator,,LIB,Jerome Shockley,166
Cherokee,,United States Senator,,REP,Richard Sellers,1372
Cherokee,,U.S. House,4,DEM,Tom Bevill,5237
Cherokee,,U.S. House,4,LIB,Robert P. King,198
Cherokee,,U.S. House,4,REP,Martha Strickland,1614
Cherokee,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,3928
Cherokee,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,1646
Cherokee,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,4307
Cherokee,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,1418
Cherokee,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,4326
Cherokee,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,470
Cherokee,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,4165
Cherokee,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,1520
Cherokee,,"For President, Public Service Commission",,DEM,Jim Sullivan,4626
Cherokee,,"For President, Public Service Commission",,LIB,Bill Crew,447
Chilton,,President of the United States,,DEM,Bill Clinton,4946
Chilton,,President of the United States,,LIB,Andre Marrou,24
Chilton,,President of the United States,,REP,George Bush,8126
Chilton,,President of the United States,,IND,Lenora Fulani,3
Chilton,,President of the United States,,IND,John Hagelin,3
Chilton,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",1
Chilton,,President of the United States,,IND,H. Ross Perot,1363
Chilton,,President of the United States,,IND,James Warren,2
Chilton,,United States Senator,,DEM,Richard C. Shelby,9636
Chilton,,United States Senator,,LIB,Jerome Shockley,174
Chilton,,United States Senator,,REP,Richard Sellers,4409
Chilton,,U.S. House,3,DEM,Glen Browder,7608
Chilton,,U.S. House,3,LIB,Rodric. D. Templeton,275
Chilton,,U.S. House,3,REP,Don Sledge,5459
Chilton,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,6526
Chilton,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,6130
Chilton,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,7225
Chilton,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,5386
Chilton,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,8744
Chilton,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,1463
Chilton,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,6341
Chilton,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,5885
Chilton,,"For President, Public Service Commission",,DEM,Jim Sullivan,9403
Chilton,,"For President, Public Service Commission",,LIB,Bill Crew,1254
Choctaw,,President of the United States,,DEM,Bill Clinton,3941
Choctaw,,President of the United States,,LIB,Andre Marrou,26
Choctaw,,President of the United States,,REP,George Bush,3069
Choctaw,,President of the United States,,IND,Lenora Fulani,19
Choctaw,,President of the United States,,IND,John Hagelin,2
Choctaw,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",11
Choctaw,,President of the United States,,IND,H. Ross Perot,489
Choctaw,,President of the United States,,IND,James Warren,3
Choctaw,,United States Senator,,DEM,Richard C. Shelby,5069
Choctaw,,United States Senator,,LIB,Jerome Shockley,30
Choctaw,,United States Senator,,REP,Richard Sellers,1195
Choctaw,,U.S. House,7,DEM,Earl Hilliard,3815
Choctaw,,U.S. House,7,LIB,Michael Todd Mayer,79
Choctaw,,U.S. House,7,REP,Kervin Jones,1270
Choctaw,,U.S. House,7,IND,James Chambliss,559
Choctaw,,U.S. House,7,IND,John Hawkins,42
Choctaw,,U.S. House,7,IND,James M. Lewis,79
Choctaw,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,4074
Choctaw,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,1545
Choctaw,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,4268
Choctaw,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,1397
Choctaw,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,4343
Choctaw,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,227
Choctaw,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,4094
Choctaw,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,1416
Choctaw,,"For President, Public Service Commission",,DEM,Jim Sullivan,4555
Choctaw,,"For President, Public Service Commission",,LIB,Bill Crew,229
Clarke,,President of the United States,,DEM,Bill Clinton,5023
Clarke,,President of the United States,,LIB,Andre Marrou,65
Clarke,,President of the United States,,REP,George Bush,5495
Clarke,,President of the United States,,IND,Lenora Fulani,68
Clarke,,President of the United States,,IND,John Hagelin,70
Clarke,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",68
Clarke,,President of the United States,,IND,H. Ross Perot,872
Clarke,,President of the United States,,IND,James Warren,56
Clarke,,United States Senator,,DEM,Richard C. Shelby,6655
Clarke,,United States Senator,,LIB,Jerome Shockley,115
Clarke,,United States Senator,,REP,Richard Sellers,3260
Clarke,,U.S. House,1,DEM,William A. Brewer,3784
Clarke,,U.S. House,1,LIB,John R. Garrett,232
Clarke,,U.S. House,1,REP,H.L. Sonny Callahan,5214
Clarke,,U.S. House,7,DEM,Earl Hilliard,647
Clarke,,U.S. House,7,LIB,Michael Todd Mayer,18
Clarke,,U.S. House,7,REP,Kervin Jones,201
Clarke,,U.S. House,7,IND,James Chambliss,45
Clarke,,U.S. House,7,IND,John Hawkins,9
Clarke,,U.S. House,7,IND,James M. Lewis,19
Clarke,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,5029
Clarke,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,3499
Clarke,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,5674
Clarke,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,2977
Clarke,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,5456
Clarke,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,478
Clarke,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,5005
Clarke,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,3435
Clarke,,"For President, Public Service Commission",,DEM,Jim Sullivan,6040
Clarke,,"For President, Public Service Commission",,LIB,Bill Crew,439
Clay,,President of the United States,,DEM,Bill Clinton,2073
Clay,,President of the United States,,LIB,Andre Marrou,101
Clay,,President of the United States,,REP,George Bush,2859
Clay,,President of the United States,,IND,Lenora Fulani,26
Clay,,President of the United States,,IND,John Hagelin,2
Clay,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",41
Clay,,President of the United States,,IND,H. Ross Perot,652
Clay,,President of the United States,,IND,James Warren,1
Clay,,United States Senator,,DEM,Richard C. Shelby,3061
Clay,,United States Senator,,LIB,Jerome Shockley,142
Clay,,United States Senator,,REP,Richard Sellers,1309
Clay,,U.S. House,3,DEM,Glen Browder,2927
Clay,,U.S. House,3,LIB,Rodric. D. Templeton,140
Clay,,U.S. House,3,REP,Don Sledge,1381
Clay,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,1926
Clay,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,1432
Clay,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,2069
Clay,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,1375
Clay,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,2091
Clay,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,226
Clay,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,1985
Clay,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,1426
Clay,,"For President, Public Service Commission",,DEM,Jim Sullivan,2329
Clay,,"For President, Public Service Commission",,LIB,Bill Crew,251
Cleburne,,President of the United States,,DEM,Bill Clinton,2144
Cleburne,,President of the United States,,LIB,Andre Marrou,29
Cleburne,,President of the United States,,REP,George Bush,2425
Cleburne,,President of the United States,,IND,Lenora Fulani,2
Cleburne,,President of the United States,,IND,John Hagelin,1
Cleburne,,President of the United States,,IND,"Lyndon H. Larouche, Jr.",2
Cleburne,,President of the United States,,IND,H. Ross Perot,630
Cleburne,,President of the United States,,IND,James Warren,4
Cleburne,,United States Senator,,DEM,Richard C. Shelby,2560
Cleburne,,United States Senator,,LIB,Jerome Shockley,119
Cleburne,,United States Senator,,REP,Richard Sellers,1354
Cleburne,,U.S. House,3,DEM,Glen Browder,2636
Cleburne,,U.S. House,3,LIB,Rodric. D. Templeton,103
Cleburne,,U.S. House,3,REP,Don Sledge,1305
Cleburne,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,1820
Cleburne,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,1473
Cleburne,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,2052
Cleburne,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,1396
Cleburne,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,2028
Cleburne,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,246
Cleburne,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,1991
Cleburne,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,1418
Cleburne,,"For President, Public Service Commission",,DEM,Jim Sullivan,2238
Cleburne,,"For President, Public Service Commission",,LIB,Bill Crew,253
Coffee,,President of the United States,,DEM,Bill Clinton,5776
Coffee,,President of the United States,,LIB,Andre Marrou,134
Coffee,,President of the United States,,REP,George Bush,7591
Coffee,,President of the United States,,IND,Lenora Fulani,4
Coffee,,President of the United States,,IND,John Hagelin,2
Coffee,,President of the United States,,IND,H. Ross Perot,2021
Coffee,,President of the United States,,IND,James Warren,5
Coffee,,President of the United States,,NON,Write-ins,1
Coffee,,United States Senator,,DEM,Richard C. Shelby,10222
Coffee,,United States Senator,,LIB,Jerome Shockley,236
Coffee,,United States Senator,,REP,Richard Sellers,3420
Coffee,,United States Senator,,NON,Write-ins,1
Coffee,,U.S. House,2,DEM,"George Wallace, Jr.",6617
Coffee,,U.S. House,2,LIB,Glynn Reeves,276
Coffee,,U.S. House,2,REP,Terry Everett,8151
Coffee,,U.S. House,2,IND,Malcolm S. Brassell,26
Coffee,,U.S. House,2,IND,Richard C. Boone,48
Coffee,,Associate Justice of the Supreme Court Place No. 1,,DEM,R.P. Almon,7519
Coffee,,Associate Justice of the Supreme Court Place No. 1,,REP,Mark Anderson,4813
Coffee,,Associate Justice of the Supreme Court Place No. 2,,DEM,Janie Shores,8105
Coffee,,Associate Justice of the Supreme Court Place No. 2,,REP,Rebecca Thomason,4371
Coffee,,Associate Justice of the Supreme Court Place No. 2,,NON,Write-ins,3
Coffee,,Associate Justice of the Supreme Court Place No. 3,,DEM,J. Gorman Houstohn,7824
Coffee,,Associate Justice of the Supreme Court Place No. 3,,LIB,David L. Rawls,1079
Coffee,,Associate Justice of the Supreme Court Place No. 3,,NON,Write-ins,2
Coffee,,Court of Civil Appeals Place 1,,DEM,Sharon G. Yates,7339
Coffee,,Court of Civil Appeals Place 1,,REP,Robert J. Russell,4589
Coffee,,Court of Civil Appeals Place 1,,NON,Write-ins,1
Coffee,,"For President, Public Service Commission",,DEM,Jim Sullivan,8796
Coffee,,"For President, Public Service Commission",,LIB,Bill Crew,899
Coffee,,"For President, Public Service Commission",,NON,Write-ins,2
Colbert,,President of the United States,,DEM,Bill Clinton,12206
