Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
35,HOUSTON,UNITED STATES SENATOR,DEM,"Parker, Susan",6132,282,243,63,142,143,120,249,196,0,19,44,230,122,103,23,116,307,719,116,205,480,157,31,76,69,42,96,104,213,302,123,84,134,260,57,385,77
35,HOUSTON,UNITED STATES SENATOR,LIB,"Allen, Jeff",291,4,7,5,9,11,11,19,15,0,4,4,9,3,1,2,12,1,10,7,8,16,4,4,1,2,1,12,10,11,23,8,5,10,11,8,21,2
35,HOUSTON,UNITED STATES SENATOR,REP,"Sessions, Jeff",18898,416,579,345,382,495,607,1052,703,0,112,234,665,305,50,79,686,52,145,318,588,1118,93,153,77,264,136,597,700,446,2034,656,383,892,1689,540,1031,276
35,HOUSTON,UNITED STATES SENATOR,WI,WRITE-IN,44,2,1,0,1,0,1,3,3,0,1,3,5,0,0,0,2,0,1,2,0,2,0,0,0,1,0,2,1,1,2,2,2,3,0,1,2,0
35,HOUSTON,ATTORNEY GENERAL,DEM,"Whigham, Boyd",7128,315,272,70,174,172,165,300,218,0,24,49,271,133,107,27,145,312,746,145,224,533,161,37,75,86,47,133,135,262,390,134,105,180,338,84,460,99
35,HOUSTON,ATTORNEY GENERAL,LIB,"Myers, Wilson",388,5,9,8,14,12,12,15,24,0,2,8,16,4,4,0,10,3,11,9,14,15,3,4,4,5,3,17,13,12,35,12,6,11,22,13,28,5
35,HOUSTON,ATTORNEY GENERAL,REP,"Pryor, Bill",17386,377,537,331,339,443,540,982,654,0,109,221,593,283,41,75,637,42,104,283,545,1047,89,142,69,232,126,547,655,387,1900,635,357,837,1565,489,924,249
35,HOUSTON,ATTORNEY GENERAL,WI,WRITE-IN,46,0,1,1,0,1,2,6,1,0,0,1,3,0,0,0,5,0,0,1,1,0,0,0,0,2,0,3,2,2,5,1,1,0,3,0,4,0
35,HOUSTON,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",9480,321,361,126,259,262,244,465,333,0,51,85,351,178,113,39,267,322,792,165,289,669,176,65,89,124,70,227,203,298,570,211,139,258,476,149,595,138
35,HOUSTON,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",460,10,7,12,12,12,9,17,18,0,5,5,19,5,2,4,13,5,6,6,16,32,2,5,1,5,3,17,23,24,35,16,9,17,38,12,29,9
35,HOUSTON,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",14485,348,428,261,239,345,445,774,533,0,72,180,495,230,33,59,497,30,61,256,464,871,71,101,54,192,94,453,568,329,1666,535,293,731,1380,425,772,200
35,HOUSTON,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,44,0,1,0,2,2,3,8,2,0,0,1,2,1,0,0,2,0,1,0,3,2,1,1,0,0,0,1,0,0,1,0,4,1,3,1,1,0
35,HOUSTON,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",7185,289,293,63,191,188,170,296,232,0,27,49,281,146,104,28,147,321,785,135,219,536,167,49,80,86,49,133,138,262,374,119,103,164,298,74,479,110
35,HOUSTON,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",16652,381,489,316,311,414,519,905,627,0,95,220,572,258,41,69,612,31,70,274,529,1000,84,118,59,222,117,532,638,381,1848,627,324,818,1544,499,880,228
35,HOUSTON,COURT OF CIVIL APPEALS,WI,WRITE-IN,69,0,2,1,0,3,4,9,1,0,2,0,0,3,0,0,1,1,1,0,3,6,0,0,0,1,0,0,1,2,6,1,5,2,7,1,5,1
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",6871,287,271,63,176,182,164,294,215,0,25,48,271,143,107,26,145,312,766,113,219,512,167,35,79,88,55,107,122,247,352,116,100,161,275,65,463,100
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",941,10,24,19,40,28,25,54,35,0,8,11,31,12,5,4,30,8,25,18,24,64,5,20,4,19,5,39,37,27,67,28,22,22,51,25,74,21
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",15662,362,468,293,273,392,482,840,591,0,88,199,533,241,32,65,567,32,59,263,494,943,76,110,54,193,100,515,614,360,1762,586,298,789,1500,468,808,212
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,48,1,2,1,2,0,2,5,5,0,1,0,1,2,0,0,1,1,2,1,2,3,0,0,0,2,0,0,0,1,2,0,2,2,2,2,3,0
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",8091,303,323,93,204,220,212,374,264,0,39,56,312,164,106,32,187,320,787,141,257,582,175,53,83,106,70,142,178,286,454,135,122,201,356,94,537,123
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",14977,348,424,272,276,367,448,795,560,0,81,192,507,235,28,62,536,29,59,242,467,898,72,107,52,188,92,503,580,344,1701,580,289,754,1436,459,790,204
35,HOUSTON,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,54,1,4,0,0,1,2,3,2,0,0,1,1,2,0,0,4,1,1,0,2,3,0,0,0,1,0,3,2,1,2,1,1,2,7,0,4,2
35,HOUSTON,SECRETARY OF STATE,DEM,"Worley, Nancy L.",8833,332,359,100,241,236,238,407,302,0,45,71,323,175,113,35,209,322,795,155,293,633,175,58,87,110,71,158,203,296,506,182,146,203,420,117,584,133
35,HOUSTON,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",341,9,7,5,6,10,11,23,18,0,2,4,13,3,2,0,10,2,7,8,11,20,4,5,1,4,0,16,14,16,23,12,6,12,21,12,23,1
35,HOUSTON,SECRETARY OF STATE,REP,"Thomas, Dave",14797,337,416,276,255,367,435,800,549,0,81,196,512,230,34,64,541,28,53,250,450,878,77,99,53,194,94,501,562,331,1709,548,287,770,1411,446,761,202
35,HOUSTON,SECRETARY OF STATE,WI,WRITE-IN,49,0,4,3,1,2,0,1,2,0,0,0,0,2,0,0,2,0,1,2,3,6,0,0,1,0,0,1,2,2,2,0,2,0,3,1,4,2
35,HOUSTON,STATE TREASURER,DEM,"Black, Stephen Foster",6892,293,266,65,161,172,160,298,227,0,22,49,269,143,107,25,140,315,787,106,212,519,169,39,81,86,46,107,129,259,357,116,86,151,292,87,453,98
35,HOUSTON,STATE TREASURER,LIB,"Garland,Gabe",518,5,14,11,8,15,10,27,21,0,4,10,19,6,0,1,21,3,4,11,12,30,3,8,3,10,4,26,24,19,47,23,9,13,36,12,39,10
35,HOUSTON,STATE TREASURER,REP,"Ivey, Kay",16883,379,525,318,350,439,536,926,635,0,105,213,570,264,41,74,606,36,63,306,538,1011,81,122,64,217,119,540,630,370,1837,614,356,839,1548,476,898,237
35,HOUSTON,STATE TREASURER,WI,WRITE-IN,50,1,0,1,1,1,2,2,1,0,0,0,1,0,0,1,4,0,1,3,3,4,0,1,0,1,0,3,2,2,6,1,1,0,4,1,2,0
35,HOUSTON,STATE AUDITOR,DEM,"Gibson, Carolyn",7665,307,331,75,204,201,180,338,240,0,38,60,297,160,111,31,173,318,773,140,252,550,166,49,84,103,63,131,157,263,401,135,129,174,327,78,515,111
35,HOUSTON,STATE AUDITOR,LIB,"Reeves, Franklin",725,13,19,14,19,20,32,34,29,0,7,10,25,6,3,1,25,4,24,10,19,46,9,14,2,14,5,32,29,24,54,18,13,23,37,24,47,20
35,HOUSTON,STATE AUDITOR,REP,"Chapman, Beth",15369,351,427,296,272,381,471,846,595,0,77,193,525,238,34,67,555,30,50,259,475,925,73,98,57,188,99,500,583,352,1760,579,289,789,1468,463,795,209
35,HOUSTON,STATE AUDITOR,WI,WRITE-IN,46,0,3,1,1,1,2,4,0,0,0,0,1,1,0,0,4,0,1,1,3,2,0,2,0,0,0,3,1,1,4,0,2,1,2,1,2,2
35,HOUSTON,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",9730,328,402,137,245,267,257,458,318,0,60,90,365,194,115,48,271,320,796,186,290,672,182,63,104,152,84,200,249,308,583,177,184,235,454,142,650,144
35,HOUSTON,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",476,8,11,10,13,15,8,26,19,0,3,7,17,4,2,3,13,3,9,10,16,28,2,8,2,7,2,25,21,21,41,16,7,11,39,14,26,9
35,HOUSTON,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",13600,334,370,241,247,335,406,720,522,0,67,169,466,206,32,50,474,29,41,219,437,814,61,95,36,156,83,439,499,310,1622,538,248,723,1323,417,684,187
35,HOUSTON,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,31,1,1,1,0,0,2,2,0,0,0,2,0,2,0,0,2,0,1,1,3,0,0,0,0,0,0,2,1,2,3,1,1,1,0,1,1,0
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",11728,365,485,188,329,360,351,578,409,0,67,118,444,225,126,56,343,326,800,227,356,779,183,93,119,170,108,265,299,351,714,261,213,298,610,203,749,160
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",496,12,10,9,13,13,11,27,21,0,4,8,14,7,2,2,15,3,14,8,17,30,2,2,2,9,3,19,26,19,37,16,5,18,39,12,38,9
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",12221,304,315,200,182,254,342,664,459,0,56,152,411,181,27,45,423,23,52,191,385,752,67,76,29,144,64,397,466,283,1507,482,232,678,1219,368,615,176
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,38,0,1,0,1,1,2,1,4,0,0,0,2,1,0,0,1,0,1,1,5,3,0,0,0,1,0,0,3,1,0,1,0,2,2,2,2,0
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",6813,310,259,61,158,147,145,288,213,0,24,45,248,143,95,21,136,319,762,112,226,533,165,39,77,88,38,94,105,248,401,127,88,170,341,75,425,87
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",598,16,11,15,6,10,11,35,26,0,4,9,12,11,1,3,10,6,16,11,22,40,7,7,4,10,2,22,24,22,56,24,11,27,46,11,44,6
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",17122,364,533,317,358,482,556,950,637,0,108,227,614,268,52,78,633,27,78,304,525,989,74,125,67,226,134,570,674,384,1813,616,364,798,1482,503,938,254
35,HOUSTON,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,28,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,2,1,3,2,0,0,0,0,0,1,0,4,1,0,0,2,1,2,2,0
35,HOUSTON,"US HOUSE, CONGRESSIONAL DISTRICT 2",DEM,"Woods, Charles",5142,262,209,44,121,114,102,179,142,0,15,40,207,112,94,22,95,288,694,90,163,406,153,28,69,55,30,80,76,187,231,80,59,92,172,42,325,64
35,HOUSTON,"US HOUSE, CONGRESSIONAL DISTRICT 2",LIB,"Shackelford, Floyd",351,8,5,8,10,11,7,17,14,0,4,4,10,6,2,1,14,5,10,7,8,25,2,8,2,9,1,19,8,13,32,7,7,16,19,6,22,4
35,HOUSTON,"US HOUSE, CONGRESSIONAL DISTRICT 2",REP,"Everett, Terry",19801,431,615,355,403,530,623,1130,753,0,115,240,688,312,60,81,702,67,164,344,621,1173,102,154,83,272,151,604,734,470,2092,700,410,927,1764,554,1091,286
35,HOUSTON,"US HOUSE, CONGRESSIONAL DISTRICT 2",WI,WRITE-IN,46,1,3,0,1,0,2,4,2,0,0,0,2,0,0,0,3,0,1,0,1,2,1,0,0,1,0,6,0,2,2,2,2,2,4,0,1,1
35,HOUSTON,"STATE BOE, DISTRICT 2",DEM,"Williams, Charlotte Kirkland",10281,354,395,152,308,303,267,494,336,0,52,91,394,183,108,46,272,320,797,166,332,733,184,75,94,135,80,197,244,304,658,244,192,311,546,157,618,139
35,HOUSTON,"STATE BOE, DISTRICT 2",REP,"Peters, Betty",14239,332,396,243,213,327,429,780,556,0,79,186,484,232,43,55,505,31,65,267,441,845,67,97,48,180,90,481,553,349,1628,521,263,690,1351,426,776,210
35,HOUSTON,"STATE BOE, DISTRICT 2",WI,WRITE-IN,34,1,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,3,0,0,0,0,0,1,0,1,2,1,1,3,4,2,3,2
35,HOUSTON,"STATE SENATE, DISTRICT 29",REP,"Smith, Harri Anne",17771,379,610,355,432,528,642,1160,756,0,118,249,618,294,78,80,701,0,0,349,407,718,77,159,93,286,140,607,725,0,2079,705,414,787,1498,557,924,246
35,HOUSTON,"STATE SENATE, DISTRICT 29",WI,WRITE-IN,224,6,13,0,0,4,10,13,15,0,0,1,12,6,4,4,8,0,0,6,4,7,0,2,2,3,1,14,11,0,21,4,0,9,10,8,18,8
35,HOUSTON,"STATE SENATE, DISTRICT 31",DEM,"Holley, Jimmy W.",3078,202,0,0,0,0,0,0,0,0,0,0,95,37,0,0,0,332,817,0,187,421,156,0,0,0,0,0,0,378,0,0,0,75,101,0,230,47
35,HOUSTON,"STATE SENATE, DISTRICT 31",REP,"White, Gregory B.",1218,33,0,0,0,0,0,0,0,0,0,0,39,14,0,0,0,21,49,0,126,284,12,0,0,0,0,0,0,276,0,0,0,80,172,0,85,27
35,HOUSTON,"STATE SENATE, DISTRICT 31",WI,WRITE-IN,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",DEM,"Baker, Locy ""Sunny""",3551,229,0,0,0,0,0,91,70,0,0,0,108,29,0,0,0,329,807,184,284,629,160,0,0,0,0,0,0,153,0,0,0,21,48,0,342,67
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",REP,"Smith, Gary L.",2097,44,0,0,0,0,0,84,64,0,0,0,108,53,0,0,0,33,69,250,255,588,13,0,0,0,0,0,0,150,0,0,0,41,71,0,213,61
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",WI,WRITE-IN,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 86",DEM,"Carothers, Joe",8482,131,647,0,411,486,561,762,478,0,96,204,479,239,135,78,563,0,0,0,0,0,56,132,135,236,139,451,519,0,337,126,334,0,0,0,595,152
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 86",WI,WRITE-IN,206,6,9,0,12,9,15,15,15,0,3,3,6,5,1,3,9,0,0,0,0,0,2,1,0,5,3,11,14,0,13,3,5,0,0,0,34,4
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 87",DEM,"Hutto, Mickey A.",987,35,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,66,0,0,0,0,0,0,10,0,345,125,0,57,101,110,0,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 87",REP,"Beck, Warren Harris",3793,119,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,282,0,0,0,0,0,0,40,0,1404,456,0,202,326,475,0,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 87",WI,WRITE-IN,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 93",REP,"Clouse, Steve",2099,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,608,1195,0,0,0
35,HOUSTON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 93",WI,WRITE-IN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0
35,HOUSTON,"CIRCUIT COURT, DISTRICT 20",REP,"Jackson, Edward",19212,435,575,321,388,483,590,1095,734,0,106,242,675,312,63,77,678,101,245,324,590,1167,127,137,76,251,126,575,695,489,2002,663,379,903,1692,509,1098,289
35,HOUSTON,"CIRCUIT COURT, DISTRICT 20",WI,WRITE-IN,221,2,10,2,4,3,5,14,13,0,0,1,9,4,5,1,3,6,23,3,15,11,3,1,5,7,1,11,7,11,6,4,2,4,3,2,16,4
35,HOUSTON,"DISTRICT COURT, HOUSTON CO., PLACE #2",REP,"Steensland, John",19281,437,567,323,395,483,605,1112,729,0,109,243,693,313,62,73,683,108,252,319,596,1179,119,133,78,259,130,585,692,479,2023,662,367,899,1682,506,1097,289
35,HOUSTON,"DISTRICT COURT, HOUSTON CO., PLACE #2",WI,WRITE-IN,221,2,12,2,4,3,4,11,10,0,0,0,10,5,3,2,4,3,22,4,11,14,3,1,5,6,1,7,6,11,4,5,5,10,5,5,16,5
35,HOUSTON,STATEWIDE AMENDMENT #1,,YES,17071,467,550,272,356,432,498,912,641,0,78,192,610,298,77,58,533,216,526,282,568,1095,166,109,90,224,100,476,542,488,1609,589,310,747,1432,357,933,238
35,HOUSTON,STATEWIDE AMENDMENT #1,,NO,4589,96,158,86,99,131,121,231,168,0,38,70,164,80,28,24,181,43,88,79,129,282,40,51,30,64,41,155,172,105,407,129,90,182,299,157,296,75
35,HOUSTON,STATEWIDE AMENDMENT #2,,YES,9179,306,310,120,201,234,239,444,306,0,46,82,343,158,63,35,300,202,471,154,313,626,112,59,63,99,43,214,271,294,775,301,153,336,722,164,510,110
35,HOUSTON,STATEWIDE AMENDMENT #2,,NO,10976,218,351,214,227,287,337,604,440,0,63,164,385,187,38,35,342,53,121,180,344,659,77,96,47,164,81,365,392,275,1096,371,203,504,913,322,647,174
35,HOUSTON,STATEWIDE AMENDMENT #3,,YES,12915,325,456,242,288,330,380,672,486,0,57,155,438,226,78,53,440,192,426,224,445,793,132,95,84,178,101,369,426,336,1111,414,242,539,1091,250,675,166
35,HOUSTON,STATEWIDE AMENDMENT #3,,NO,6746,184,197,88,136,178,184,349,247,0,47,85,264,109,22,22,202,62,154,115,186,449,60,58,28,84,36,207,240,209,692,228,126,264,472,213,439,110
