Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
34,HENRY,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",74,6,5,8,1,1,1,3,3,6,10,9,1,3,4,7,2,0,3,0,1
34,HENRY,SECRETARY OF STATE,REP,"Thomas, Dave",2363,72,245,130,44,33,61,39,71,54,405,411,55,194,54,99,40,148,85,54,69
34,HENRY,SECRETARY OF STATE,WI,WRITE-IN,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
34,HENRY,STATE TREASURER,DEM,"Black, Stephen Foster",2110,185,183,299,24,35,86,68,50,45,210,227,11,156,81,182,118,36,51,19,44
34,HENRY,STATE TREASURER,LIB,"Garland,Gabe",134,8,16,8,0,1,2,6,4,7,16,24,2,7,5,10,2,2,5,3,6
34,HENRY,STATE TREASURER,REP,"Ivey, Kay",2824,89,316,182,55,39,78,54,76,66,463,467,64,239,62,116,50,168,96,73,71
34,HENRY,STATE TREASURER,WI,WRITE-IN,10,0,0,0,0,0,0,0,1,1,1,3,0,2,0,0,1,0,0,0,1
34,HENRY,STATE AUDITOR,DEM,"Gibson, Carolyn",2330,193,204,327,28,38,95,80,55,46,244,243,14,184,88,188,122,44,58,29,50
34,HENRY,STATE AUDITOR,LIB,"Reeves, Franklin",164,9,15,12,1,4,2,4,4,13,16,25,1,6,10,18,4,5,9,5,1
34,HENRY,STATE AUDITOR,REP,"Chapman, Beth",2481,78,280,146,45,31,66,42,71,56,412,438,60,205,50,102,45,144,83,58,69
34,HENRY,STATE AUDITOR,WI,WRITE-IN,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
34,HENRY,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",2809,203,257,344,38,44,113,84,76,66,315,317,32,203,94,221,122,93,76,44,67
34,HENRY,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",118,7,15,12,1,0,2,8,2,4,15,15,1,5,7,7,3,1,8,1,4
34,HENRY,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2081,68,220,133,36,29,52,35,57,47,348,383,44,190,43,81,42,108,69,48,48
34,HENRY,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",3224,218,307,391,52,42,125,96,87,80,375,374,36,227,108,241,136,103,87,55,84
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",122,7,16,8,1,2,1,6,5,5,21,14,1,4,5,9,1,4,7,4,1
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",1854,58,201,111,30,32,47,29,45,41,302,342,42,173,40,73,39,103,64,37,45
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",1940,180,159,280,14,30,86,61,40,43,209,205,12,154,75,168,109,20,39,19,37
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",115,7,14,9,2,0,4,2,4,4,16,12,2,4,7,11,4,3,4,2,4
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",3170,97,356,211,64,48,86,68,90,80,476,515,65,249,72,152,66,189,119,76,91
34,HENRY,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
34,HENRY,"US HOUSE, CONGRESSIONAL DISTRICT 2",DEM,"Woods, Charles",1742,169,123,267,17,21,81,61,47,39,152,161,8,148,72,161,102,20,44,16,33
34,HENRY,"US HOUSE, CONGRESSIONAL DISTRICT 2",LIB,"Shackelford, Floyd",67,6,7,11,2,0,2,1,2,3,6,10,1,3,1,2,4,3,2,0,1
34,HENRY,"US HOUSE, CONGRESSIONAL DISTRICT 2",REP,"Everett, Terry",3590,122,420,240,70,56,95,74,93,88,556,575,71,271,85,185,80,193,127,85,104
34,HENRY,"US HOUSE, CONGRESSIONAL DISTRICT 2",WI,WRITE-IN,7,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0
34,HENRY,"STATE BOE, DISTRICT 2",DEM,"Williams, Charlotte Kirkland",3504,234,356,409,59,45,131,91,85,78,455,453,35,213,101,278,129,127,93,57,75
34,HENRY,"STATE BOE, DISTRICT 2",REP,"Peters, Betty",1739,55,170,95,24,33,43,31,52,47,252,291,44,185,53,66,41,90,71,44,52
34,HENRY,"STATE BOE, DISTRICT 2",WI,WRITE-IN,6,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0
34,HENRY,"STATE SENATE, DISTRICT 28",DEM,"Penn, Myron C.",3458,232,377,432,56,47,130,99,92,78,412,389,31,241,119,250,135,110,95,51,82
34,HENRY,"STATE SENATE, DISTRICT 28",LIB,"Bowden, Daniel V.",759,29,80,43,12,17,23,20,10,24,117,128,19,60,20,34,23,31,32,21,16
34,HENRY,"STATE SENATE, DISTRICT 28",WI,WRITE-IN,12,0,1,0,0,1,0,0,1,2,1,1,0,2,1,0,0,0,1,0,1
34,HENRY,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",DEM,"Baker, Locy ""Sunny""",3167,236,344,428,56,26,133,94,67,68,338,331,34,226,115,232,130,84,90,50,85
34,HENRY,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",REP,"Smith, Gary L.",2253,69,214,105,29,52,48,44,70,64,378,417,47,186,43,114,55,131,83,49,55
34,HENRY,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 85",WI,WRITE-IN,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
34,HENRY,"CIRCUIT COURT, DISTRICT 20, PLACE #2",REP,"Jackson, Edward",3139,116,323,217,61,45,97,56,89,79,505,524,51,261,80,144,86,164,99,76,66
34,HENRY,"CIRCUIT COURT, DISTRICT 20, PLACE #2",WI,WRITE-IN,39,0,2,9,0,0,2,3,0,3,6,0,1,2,3,4,1,1,0,1,1
34,HENRY,STATEWIDE AMENDMENT #1,,YES,3458,144,362,326,53,56,122,77,110,69,504,509,50,262,103,204,110,136,96,73,92
34,HENRY,STATEWIDE AMENDMENT #1,,NO,774,23,79,73,13,9,19,20,13,39,97,119,17,54,23,44,25,43,33,17,14
34,HENRY,STATEWIDE AMENDMENT #2,,YES,2054,102,198,229,30,29,78,52,62,47,298,288,17,130,54,156,78,52,58,42,54
34,HENRY,STATEWIDE AMENDMENT #2,,NO,1820,58,184,148,31,32,56,36,51,60,250,287,45,156,59,75,50,108,51,40,43
34,HENRY,STATEWIDE AMENDMENT #3,,YES,2784,110,255,265,54,47,90,74,90,61,420,420,38,191,76,166,91,116,86,67,67
34,HENRY,STATEWIDE AMENDMENT #3,,NO,1007,35,109,96,7,12,35,18,26,39,128,152,25,85,34,58,32,46,31,16,23
34,HENRY,LOCAL AMENDMENT #1,,YES,3235,143,353,310,56,41,109,82,95,64,475,490,48,227,87,179,99,135,88,67,87
34,HENRY,LOCAL AMENDMENT #1,,NO,884,27,85,82,11,23,28,13,16,48,117,120,18,84,31,58,25,38,29,13,18
