Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,,,,Reported Number of Votes,Calculated Number of Votes,ABSENTEE VOTERS,BIGBEE,CALVERT,CHARITY CHAPEL,CHATOM .1 COURTHOUSE,CHATOM .2 COURTHOUSE,COPELAND VFD,DEER PARK VFD,EPWORTH VFD,FAIRFORD VFD,FRANKVILLE VFD,FRUITDALE VFD,HOBSON VFD,JORDAN,KOENTON,LATON HILL,LEROY - CARSON,LOPER,MALCOLM,MCINTOSH .1,MCINTOSH .2,MCINTOSH .3,MILLRY .1 VFD,MILLRY .2 CITY HALL,RED CREEK VFD,SEABOARD,SIMS CHAPEL,ST_ STEPHENS,SUNFLOWER,TIBBIE VFD,WAGARVILLE VFD,YARBO,YELLOW PINE
County Code,County,Contest Title,Party Code,Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,WASHINGTON,TOTAL BALLOTS CAST,TBC,TOTAL BALLOTS CAST,6259,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
65,WASHINGTON,GOVERNOR,DEM,"Siegelman, Don",3323,3323,65,46,81,68,127,140,26,203,70,83,124,78,62,61,74,82,214,0,67,179,259,153,142,148,44,39,70,122,91,134,162,82,27
65,WASHINGTON,GOVERNOR,LIB,"Sophocleus, John P.",75,75,0,3,0,0,2,3,4,4,3,3,1,3,1,1,3,9,0,0,3,0,6,2,5,3,2,1,1,3,0,5,1,1,2
65,WASHINGTON,GOVERNOR,REP,"Riley, Bob",2814,2814,56,44,39,38,141,165,122,166,66,62,69,87,93,73,51,130,197,0,39,62,57,33,136,105,164,36,57,177,37,103,132,66,11
65,WASHINGTON,GOVERNOR,WI,WRITE-IN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,LIEUTENANT GOVERNOR,DEM,"Baxley, Lucy",3642,3642,70,52,85,64,158,178,50,214,80,96,136,94,78,74,78,95,241,0,66,183,258,151,138,157,67,43,78,131,90,141,187,82,27
65,WASHINGTON,LIEUTENANT GOVERNOR,LIB,"Adams, Lyn Curtis",73,73,0,2,2,1,1,1,0,3,6,1,2,3,1,5,2,3,6,0,3,0,7,3,3,1,2,2,0,3,1,4,2,2,1
65,WASHINGTON,LIEUTENANT GOVERNOR,REP,"Armistead, Bill",2371,2371,53,35,29,33,107,127,97,151,52,44,52,67,75,53,44,117,161,0,38,53,55,32,131,90,129,29,47,163,35,95,106,61,10
65,WASHINGTON,LIEUTENANT GOVERNOR,WI,WRITE-IN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,UNITED STATES SENATOR,DEM,"Parker, Susan",2647,2647,55,28,69,47,107,99,34,156,66,66,109,70,44,36,61,55,159,0,51,155,217,118,91,134,40,36,47,101,77,105,130,59,25
65,WASHINGTON,UNITED STATES SENATOR,LIB,"Allen, Jeff",84,84,0,2,1,1,2,4,1,4,1,1,3,0,1,6,4,6,6,0,1,3,4,6,8,2,1,1,2,3,1,4,2,3,0
65,WASHINGTON,UNITED STATES SENATOR,REP,"Sessions, Jeff",3412,3412,68,63,49,52,160,203,111,209,71,76,82,96,112,90,61,158,246,0,57,81,94,62,177,117,163,38,75,195,49,133,163,85,16
65,WASHINGTON,UNITED STATES SENATOR,WI,WRITE-IN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,ATTORNEY GENERAL,DEM,"Whigham, Boyd",2833,2833,59,37,70,51,105,111,28,158,66,65,113,72,59,50,66,58,163,0,55,162,230,132,121,144,51,38,51,91,79,108,146,71,23
65,WASHINGTON,ATTORNEY GENERAL,LIB,"Myers, Wilson",123,123,1,3,2,4,4,4,5,4,5,4,4,2,0,5,3,10,7,0,5,4,12,6,5,3,0,2,1,2,2,4,6,4,0
65,WASHINGTON,ATTORNEY GENERAL,REP,"Pryor, Bill",3057,3057,63,47,45,41,156,184,104,203,67,68,70,89,95,73,50,148,232,0,48,74,74,46,144,99,141,32,72,200,44,127,139,68,14
65,WASHINGTON,ATTORNEY GENERAL,WI,WRITE-IN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",3063,3063,65,34,76,51,101,135,33,178,71,68,111,79,63,59,66,74,206,0,62,169,247,138,113,138,55,41,57,112,82,128,164,63,24
65,WASHINGTON,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",105,105,1,2,2,1,3,4,1,8,2,3,5,6,1,3,3,5,5,0,4,3,8,5,4,5,0,2,2,4,1,4,6,2,0
65,WASHINGTON,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",2783,2783,54,48,34,42,156,158,98,177,65,64,71,76,90,67,49,136,193,0,39,64,61,39,147,98,135,31,59,179,43,105,116,75,14
65,WASHINGTON,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",2759,2759,65,33,71,49,98,97,27,168,73,67,113,67,43,42,64,56,170,0,57,166,244,136,95,121,40,37,54,93,78,112,138,58,27
65,WASHINGTON,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",2985,2985,54,45,36,38,156,195,96,187,60,65,67,86,105,83,52,147,215,0,46,67,68,46,161,114,135,35,63,190,42,110,140,73,8
65,WASHINGTON,COURT OF CIVIL APPEALS,WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",2718,2718,62,32,67,42,98,112,20,181,61,65,104,54,52,38,64,50,173,0,57,160,234,134,98,128,38,35,55,95,76,113,142,55,23
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",336,336,5,3,2,7,10,26,9,14,8,6,12,14,4,11,6,20,23,0,6,11,21,9,12,16,4,5,5,24,5,14,11,11,2
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",2638,2638,52,43,40,39,148,149,85,163,64,60,61,84,92,76,39,126,183,0,40,58,58,39,142,91,128,30,51,162,38,97,122,67,11
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",3086,3086,69,38,71,47,108,137,27,185,75,81,115,83,62,53,67,68,204,0,62,168,250,139,111,138,50,43,60,114,80,125,162,67,27
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",2535,2535,51,39,38,41,143,150,82,171,56,51,58,70,82,68,40,127,177,0,41,61,59,41,137,94,117,26,49,162,38,91,109,59,7
65,WASHINGTON,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,SECRETARY OF STATE,DEM,"Worley, Nancy L.",3332,3332,76,47,76,54,138,144,30,197,82,81,132,85,68,60,70,84,225,0,58,176,254,146,120,153,56,42,60,118,88,130,179,76,27
65,WASHINGTON,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",108,108,2,3,2,3,2,6,2,6,3,3,1,4,4,3,3,9,9,0,5,4,4,4,5,2,1,2,1,4,1,5,2,2,1
65,WASHINGTON,SECRETARY OF STATE,REP,"Thomas, Dave",2360,2360,40,33,30,31,120,144,89,156,52,49,48,70,78,61,40,109,153,0,42,54,55,32,129,86,124,27,56,164,32,90,102,56,8
65,WASHINGTON,SECRETARY OF STATE,WI,WRITE-IN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,STATE TREASURER,DEM,"Black, Stephen Foster",3305,3305,74,41,76,57,119,144,41,188,73,90,119,91,82,60,72,90,196,0,63,182,248,145,120,150,57,52,65,118,88,137,170,72,25
65,WASHINGTON,STATE TREASURER,LIB,"Garland,Gabe",143,143,3,2,0,6,4,4,1,13,2,2,3,6,1,2,5,5,7,0,3,6,11,8,6,10,7,2,3,4,1,6,5,3,2
65,WASHINGTON,STATE TREASURER,REP,"Ivey, Kay",2429,2429,45,43,34,28,135,150,87,162,58,44,63,68,68,68,40,113,189,0,39,46,55,31,130,81,114,19,50,164,36,87,108,63,11
65,WASHINGTON,STATE TREASURER,WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,STATE AUDITOR,DEM,"Gibson, Carolyn",3107,3107,69,39,71,50,117,119,29,188,68,81,119,79,63,59,71,66,199,0,63,170,247,141,120,146,49,40,63,119,80,120,172,66,24
65,WASHINGTON,STATE AUDITOR,LIB,"Reeves, Franklin",191,191,1,3,3,4,5,12,4,11,4,2,3,2,4,3,4,16,12,0,4,4,13,9,9,7,9,6,3,8,4,13,5,4,0
65,WASHINGTON,STATE AUDITOR,REP,"Chapman, Beth",2443,2443,49,41,34,33,131,160,93,159,58,53,57,73,84,65,37,120,168,0,38,59,54,32,128,80,120,25,46,154,34,88,100,60,10
65,WASHINGTON,STATE AUDITOR,WI,WRITE-IN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,WASHINGTON,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",3504,3504,75,42,78,55,137,150,55,214,81,89,128,94,82,69,75,102,206,0,69,175,254,150,137,157,68,46,61,124,86,146,195,76,28
65,WASHINGTON,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",128,128,1,1,3,2,2,4,3,9,2,8,3,3,0,3,2,7,12,0,4,5,10,3,7,5,4,5,6,4,1,5,2,2,0
65,WASHINGTON,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2119,2119,42,37,28,30,116,139,66,133,51,36,48,61,71,51,33,93,169,0,32,53,49,26,109,76,106,21,47,152,30,71,82,53,8
