Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
26,ELMORE,LIEUTENANT GOVERNOR,WI,WRITE-IN,50,1,1,1,2,4,0,0,1,1,0,1,3,1,4,1,4,0,4,0,0,0,2,1,2,2,2,4,4,2,0,2,0
26,ELMORE,UNITED STATES SENATOR,DEM,"Parker, Susan",5198,97,99,126,140,197,206,38,213,385,161,131,214,93,106,240,338,104,184,101,62,76,177,84,153,259,66,313,262,191,46,336,0
26,ELMORE,UNITED STATES SENATOR,LIB,"Allen, Jeff",334,3,8,10,11,16,4,6,12,10,7,7,19,7,10,9,11,7,15,15,7,5,11,11,2,25,5,22,17,19,3,20,0
26,ELMORE,UNITED STATES SENATOR,REP,"Sessions, Jeff",15605,337,347,593,490,361,103,192,442,514,458,270,867,397,367,724,409,551,841,486,296,237,486,401,42,865,205,1225,1078,501,210,1310,0
26,ELMORE,UNITED STATES SENATOR,WI,WRITE-IN,31,1,1,0,0,1,0,0,0,0,0,0,2,2,2,0,1,1,2,0,2,1,3,1,0,2,0,3,3,0,1,2,0
26,ELMORE,ATTORNEY GENERAL,DEM,"Whigham, Boyd",4671,80,88,101,129,186,197,31,172,344,146,127,168,84,93,231,329,81,163,91,74,71,176,71,150,238,56,263,225,166,37,303,0
26,ELMORE,ATTORNEY GENERAL,LIB,"Myers, Wilson",428,6,10,13,13,17,5,8,16,23,5,12,17,6,11,17,16,18,20,9,5,5,12,17,2,16,8,30,26,19,6,40,0
26,ELMORE,ATTORNEY GENERAL,REP,"Pryor, Bill",15843,349,350,603,500,362,109,196,467,533,473,265,901,400,373,717,408,552,848,494,281,241,478,407,42,888,208,1262,1093,522,212,1309,0
26,ELMORE,ATTORNEY GENERAL,WI,WRITE-IN,31,0,0,2,0,2,0,1,2,1,0,0,5,2,0,0,1,0,1,0,1,0,2,0,0,2,1,3,3,1,0,1,0
26,ELMORE,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",6706,103,109,185,183,223,220,57,234,454,206,158,307,139,141,316,359,155,282,140,98,96,241,113,159,375,89,421,364,239,60,480,0
26,ELMORE,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",474,7,10,12,13,13,6,8,18,14,10,8,15,17,10,26,17,18,24,18,5,6,12,20,3,37,8,33,29,17,4,36,0
26,ELMORE,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",13481,318,324,516,433,318,80,163,395,413,396,233,757,329,325,606,366,468,716,420,254,213,403,354,30,716,169,1082,944,430,187,1123,0
26,ELMORE,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,23,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,2,1,0,1,1,2,1,2,1,1,0
26,ELMORE,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",5478,85,114,112,141,196,208,36,215,403,169,157,220,103,113,266,350,111,189,111,70,86,192,91,153,302,66,327,281,207,43,361,0
26,ELMORE,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",14337,322,307,562,461,341,89,181,401,456,410,225,816,365,340,650,373,517,788,445,272,219,429,373,36,755,191,1163,1004,453,185,1208,0
26,ELMORE,COURT OF CIVIL APPEALS,WI,WRITE-IN,47,0,1,1,2,2,0,2,3,1,1,1,4,4,0,2,1,1,3,1,1,1,2,0,1,1,0,3,2,1,1,4,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",5030,87,109,102,134,188,201,37,201,370,154,155,194,88,103,235,326,93,172,106,68,79,181,87,153,285,60,284,233,186,37,322,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",943,14,24,26,30,24,17,13,36,38,20,17,48,24,30,47,36,28,36,19,14,13,26,30,8,68,19,68,62,27,9,72,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",13881,311,287,556,438,327,80,174,382,453,408,210,804,349,316,627,363,512,782,418,260,212,417,355,29,702,177,1136,989,446,185,1176,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,34,1,1,1,2,0,0,0,1,1,0,0,1,2,1,2,1,0,1,1,1,0,0,0,1,5,1,3,4,0,0,3,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",6434,102,126,142,183,231,214,59,239,416,204,170,276,132,179,316,371,143,238,126,87,94,208,102,156,364,76,413,352,222,50,443,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",13238,297,287,542,411,301,78,155,367,445,368,207,749,327,272,594,346,477,744,415,250,206,413,363,33,674,181,1079,911,432,182,1132,0
26,ELMORE,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,41,2,0,1,0,1,1,2,3,0,2,0,3,2,0,2,0,1,2,4,0,0,1,2,1,1,0,2,3,0,1,4,0
26,ELMORE,SECRETARY OF STATE,DEM,"Worley, Nancy L.",7159,110,163,188,206,226,219,62,274,449,225,182,347,151,170,332,392,147,253,151,109,103,255,147,164,430,94,440,356,248,68,498,0
26,ELMORE,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",449,10,8,12,10,15,5,6,12,13,7,8,18,8,14,22,15,15,26,13,7,9,8,20,2,23,11,36,32,19,8,37,0
26,ELMORE,SECRETARY OF STATE,REP,"Thomas, Dave",12676,303,262,501,401,303,83,154,347,417,369,198,697,323,281,577,329,474,718,392,237,198,374,311,26,644,158,1042,910,405,165,1077,0
26,ELMORE,SECRETARY OF STATE,WI,WRITE-IN,46,0,1,1,2,1,0,0,2,0,0,0,4,1,2,3,2,2,3,2,1,0,0,2,0,3,0,3,4,3,1,3,0
26,ELMORE,STATE TREASURER,DEM,"Black, Stephen Foster",5545,89,106,123,152,206,206,42,224,392,165,138,209,103,125,261,347,113,220,123,77,85,206,104,156,282,55,342,271,205,49,369,0
26,ELMORE,STATE TREASURER,LIB,"Garland,Gabe",508,10,14,13,12,14,9,10,13,12,14,12,29,8,17,20,19,17,19,13,9,8,15,22,2,27,15,32,32,23,3,45,0
26,ELMORE,STATE TREASURER,REP,"Ivey, Kay",14480,324,317,571,458,330,87,178,403,481,429,243,837,370,329,658,376,509,784,439,269,220,439,361,33,808,196,1163,1014,454,192,1208,0
26,ELMORE,STATE TREASURER,WI,WRITE-IN,18,2,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,3,0
26,ELMORE,STATE AUDITOR,DEM,"Gibson, Carolyn",5796,94,119,137,155,196,211,48,226,397,181,147,252,106,128,256,352,108,201,117,94,88,216,98,156,345,71,365,284,202,42,404,0
26,ELMORE,STATE AUDITOR,LIB,"Reeves, Franklin",712,14,17,20,26,20,17,13,25,25,22,18,38,7,16,35,23,21,24,23,11,10,21,31,6,43,17,39,42,34,8,46,0
26,ELMORE,STATE AUDITOR,REP,"Chapman, Beth",13670,312,294,535,430,335,75,167,378,442,390,229,764,359,321,641,361,504,771,416,245,212,398,350,30,693,171,1108,968,436,189,1146,0
26,ELMORE,STATE AUDITOR,WI,WRITE-IN,35,1,0,0,0,1,0,1,0,0,0,0,2,3,1,0,1,1,3,0,1,2,2,0,0,3,0,2,7,1,1,2,0
26,ELMORE,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",7691,123,176,157,241,249,226,85,297,449,251,176,371,163,208,343,402,162,269,187,117,116,287,155,158,511,75,448,402,291,74,522,0
26,ELMORE,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",509,7,9,10,8,13,9,5,17,18,11,14,20,12,12,24,19,18,23,14,7,8,16,19,3,28,17,34,35,21,8,50,0
26,ELMORE,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",12039,288,245,518,363,282,69,141,319,400,336,200,674,301,249,563,310,458,706,358,224,184,340,311,31,554,174,1024,858,375,160,1024,0
26,ELMORE,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,18,1,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,3,0,1,2,0,0,2,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",7825,131,179,181,222,255,233,57,308,476,239,206,371,165,201,369,417,176,284,178,121,122,274,157,165,492,72,499,390,273,72,540,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",630,13,15,13,24,21,5,18,21,21,12,10,30,10,14,22,20,17,24,19,13,8,18,25,2,33,15,41,52,26,9,59,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",11997,283,242,509,379,277,67,152,315,384,353,177,664,305,254,547,301,446,695,371,220,181,361,302,24,596,178,979,865,386,165,1019,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,39,0,0,0,0,0,2,1,1,2,1,3,5,2,0,2,1,0,2,1,0,0,2,0,1,2,0,6,1,2,0,2,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",4715,86,97,104,129,174,197,25,174,363,139,116,169,95,89,217,329,92,174,77,61,74,174,66,153,224,59,283,232,184,38,321,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",600,16,12,29,18,18,6,6,26,22,11,9,31,13,13,22,17,16,34,21,11,3,16,24,3,24,15,38,43,24,6,53,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",15304,322,331,586,473,365,99,202,452,500,458,270,889,374,378,705,395,538,816,477,286,231,462,396,36,881,196,1205,1042,478,204,1257,0
26,ELMORE,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,36,2,0,0,1,1,0,0,1,1,0,2,0,2,1,1,0,3,1,4,1,0,0,0,1,4,0,3,4,0,1,2,0
26,ELMORE,"US HOUSE, DISTRICT 2",DEM,"Woods, Charles",4260,75,68,70,111,179,200,31,163,332,136,122,161,87,88,202,318,77,128,83,57,68,157,58,151,203,46,247,192,161,26,263,0
26,ELMORE,"US HOUSE, DISTRICT 2",LIB,"Shackelford, Floyd",412,7,8,14,15,16,6,6,17,22,10,7,18,9,11,14,12,14,16,11,5,4,10,21,3,24,12,30,22,15,4,29,0
26,ELMORE,"US HOUSE, DISTRICT 2",REP,"Everett, Terry",16206,345,370,633,503,370,103,198,474,551,474,274,914,396,382,740,421,561,887,503,295,244,501,416,39,910,211,1270,1122,519,223,1357,0
26,ELMORE,"US HOUSE, DISTRICT 2",WI,WRITE-IN,44,2,0,1,2,2,0,0,1,0,0,0,4,2,0,4,1,2,1,0,1,0,1,0,0,3,2,5,5,1,1,3,0
26,ELMORE,"STATE SENATE, DISTRICT 11",DEM,"Prueitt, Jim",2022,23,200,0,0,0,0,0,336,0,0,217,0,169,0,0,0,0,0,0,144,0,0,182,162,589,0,0,0,0,0,0,0
26,ELMORE,"STATE SENATE, DISTRICT 11",REP,"Bradford, Ralph, Sr.",2065,55,229,0,0,0,0,0,291,0,0,166,0,301,0,0,0,0,0,0,207,0,0,292,28,496,0,0,0,0,0,0,0
26,ELMORE,"STATE SENATE, DISTRICT 11",WI,WRITE-IN,18,0,2,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0
26,ELMORE,"STATE SENATE, DISTRICT 25",DEM,"Cox, Hobson",1978,46,0,87,100,0,0,24,0,2,80,0,129,0,82,0,0,75,149,68,0,66,147,0,0,0,47,249,191,152,28,256,0
26,ELMORE,"STATE SENATE, DISTRICT 25",LIB,"Hayden, Mark",780,14,0,32,58,0,0,13,0,0,24,0,75,0,37,0,0,35,38,55,0,18,52,0,0,0,25,46,51,59,20,128,0
26,ELMORE,"STATE SENATE, DISTRICT 25",REP,"Dixon, Larry",9907,219,0,585,462,0,0,193,0,3,368,0,869,0,343,0,0,529,822,452,0,228,454,0,0,0,196,1219,1069,471,198,1227,0
26,ELMORE,"STATE SENATE, DISTRICT 25",WI,WRITE-IN,99,1,0,6,5,0,0,2,0,0,3,0,10,0,5,0,0,2,4,6,0,3,4,0,0,0,2,13,11,3,2,17,0
26,ELMORE,"STATE SENATE, DISTRICT 30",DEM,"""Walking"" Wendell Mitchell",2324,48,0,0,0,323,246,0,0,588,85,0,0,0,0,513,515,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
26,ELMORE,"STATE SENATE, DISTRICT 30",WI,WRITE-IN,41,1,0,0,0,5,2,0,0,6,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 31",DEM,"Venable, Jack B.",6460,126,253,0,310,0,0,0,400,509,0,259,0,244,249,0,0,61,317,314,228,145,431,232,169,806,138,0,0,382,126,761,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 31",LIB,"Martin, John ""Taxcut""",404,4,17,0,26,0,0,0,27,28,0,5,0,17,25,0,0,6,32,29,6,12,13,25,5,22,13,0,0,27,9,56,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 31",REP,"Shaw, Mickey B.",4828,106,182,0,296,0,0,0,235,219,0,143,0,233,203,0,0,91,531,256,129,161,232,235,21,322,121,0,0,293,117,702,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 31",WI,WRITE-IN,12,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,2,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 75",REP,"Brewbaker, Dick L.",5105,112,0,582,0,55,109,179,0,76,438,0,873,0,0,0,0,415,130,0,0,0,0,0,0,0,0,1123,911,0,0,102,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 75",WI,WRITE-IN,54,1,0,4,0,1,6,2,0,0,5,0,11,0,0,0,0,5,1,0,0,0,0,0,0,0,0,9,9,0,0,0,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 88",REP,"Gipson, H. Mac",1800,40,0,0,0,303,0,0,0,0,0,0,0,0,0,702,430,0,0,0,0,0,0,0,0,0,0,135,190,0,0,0,0
26,ELMORE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 88",WI,WRITE-IN,36,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26,ELMORE,"DISTRICT COURT, ELMORE CO.",REP,"Culberson, Maura",16052,336,348,601,509,415,144,182,483,579,464,288,913,384,360,714,429,539,865,491,276,253,498,392,55,840,207,1289,1133,528,211,1326,0
26,ELMORE,"DISTRICT COURT, ELMORE CO.",WI,WRITE-IN,329,9,6,7,13,8,8,4,13,19,8,2,12,8,10,17,16,8,13,7,9,6,16,8,5,14,9,14,13,13,3,31,0
26,ELMORE,STATEWIDE AMENDMENT #1,,YES,13107,314,268,475,376,338,184,132,387,576,357,232,714,345,266,581,418,428,700,359,238,201,401,273,108,718,159,1051,870,399,137,1102,0
26,ELMORE,STATEWIDE AMENDMENT #1,,NO,5729,77,122,201,220,155,78,73,195,208,168,133,284,116,186,249,182,176,252,205,96,86,213,183,28,283,84,366,348,233,79,450,0
26,ELMORE,STATEWIDE AMENDMENT #2,,YES,6169,140,105,189,139,197,120,58,206,320,172,154,268,135,120,300,238,179,280,155,102,113,197,126,97,355,56,502,397,201,61,487,0
26,ELMORE,STATEWIDE AMENDMENT #2,,NO,11903,227,262,464,431,278,133,135,344,446,335,196,677,303,310,500,342,395,635,378,220,159,400,313,37,616,184,837,768,419,153,1006,0
26,ELMORE,STATEWIDE AMENDMENT #3,,YES,11660,231,247,423,366,301,163,123,319,509,332,245,629,295,275,523,377,333,590,328,210,197,380,271,96,643,139,874,747,387,136,971,0
26,ELMORE,STATEWIDE AMENDMENT #3,,NO,6046,123,122,208,196,162,90,76,215,234,167,106,317,130,151,270,193,218,302,193,100,85,203,169,36,276,92,444,387,225,78,478,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
