Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
16,COFFEE,UNITED STATES SENATOR,LIB,"Allen, Jeff",190,3,1,1,2,6,4,3,1,4,7,14,13,6,9,15,0,5,9,10,1,7,15,0,4,4,4,13,7,3,0,0,0,7,3,1,1,7
16,COFFEE,UNITED STATES SENATOR,REP,"Sessions, Jeff",9018,218,81,28,70,257,274,60,162,31,360,517,1239,524,546,910,30,165,197,451,28,85,321,0,161,69,367,511,313,134,38,99,73,251,140,55,44,209
16,COFFEE,UNITED STATES SENATOR,WI,WRITE-IN,21,0,0,0,0,0,1,0,0,0,0,1,4,1,4,1,0,0,0,1,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
16,COFFEE,ATTORNEY GENERAL,DEM,"Whigham, Boyd",4121,109,36,27,22,81,102,56,49,176,178,224,319,135,136,298,13,125,77,169,20,36,626,0,63,37,105,235,103,155,18,38,39,105,68,13,37,91
16,COFFEE,ATTORNEY GENERAL,LIB,"Myers, Wilson",201,6,0,1,2,2,7,2,2,3,7,12,19,5,16,29,0,1,1,9,0,7,15,0,2,3,7,11,3,1,3,2,4,8,4,0,2,5
16,COFFEE,ATTORNEY GENERAL,REP,"Pryor, Bill",8285,222,81,18,66,222,243,62,145,25,354,454,1133,486,515,864,29,144,185,421,19,78,247,0,150,64,311,490,279,122,35,94,66,223,141,58,43,196
16,COFFEE,ATTORNEY GENERAL,WI,WRITE-IN,20,0,0,0,0,0,1,1,0,1,0,2,1,0,2,3,0,0,0,2,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
16,COFFEE,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",5031,125,49,28,25,93,129,70,45,184,215,285,439,170,179,381,17,120,102,216,22,60,668,0,88,52,146,286,138,171,23,53,58,131,84,19,49,111
16,COFFEE,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",266,8,3,1,3,6,7,3,4,5,10,15,22,16,18,33,0,2,5,12,0,5,14,0,3,1,10,23,8,5,3,2,3,4,2,1,2,7
16,COFFEE,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",7098,196,62,14,58,196,207,46,137,16,303,389,982,429,458,765,25,147,155,372,16,52,195,0,117,52,258,399,230,99,32,75,46,198,122,51,30,169
16,COFFEE,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,19,0,0,0,0,0,2,1,0,0,1,0,3,2,2,0,0,0,0,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
16,COFFEE,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",4246,119,37,20,24,69,106,60,36,182,194,225,309,136,155,317,9,112,79,184,17,38,633,0,74,51,81,268,107,158,18,41,44,99,77,17,42,108
16,COFFEE,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",7726,201,68,19,54,216,224,52,148,19,294,445,1091,468,493,844,29,144,172,400,17,73,239,0,122,48,318,383,266,115,32,85,56,219,122,51,33,166
16,COFFEE,COURT OF CIVIL APPEALS,WI,WRITE-IN,81,1,0,6,0,0,0,1,0,1,3,2,1,0,2,2,0,1,0,1,0,0,3,0,0,0,0,53,1,0,0,0,1,0,0,0,1,1
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",4056,116,35,21,26,73,112,57,37,175,167,226,297,128,145,304,8,110,73,166,14,36,625,0,69,44,83,250,99,158,15,36,38,90,72,9,35,107
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",620,9,4,3,4,8,18,7,8,7,20,34,62,27,33,67,2,18,12,33,2,8,40,0,10,7,25,52,11,5,8,4,11,21,15,3,7,15
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",7072,183,58,17,50,194,196,45,131,20,290,399,999,435,459,779,28,120,161,375,15,59,201,0,113,44,284,366,252,104,25,83,47,205,111,50,30,144
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,23,0,0,0,0,1,0,0,0,1,2,3,4,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",4915,137,48,27,29,90,131,64,45,182,210,279,398,153,183,371,12,119,100,194,22,51,686,0,85,62,133,301,123,173,24,47,46,115,84,21,39,131
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",6672,170,47,14,49,181,189,44,130,18,256,366,944,431,450,774,24,118,134,373,12,50,178,0,103,32,255,354,232,96,20,72,47,197,104,40,33,135
16,COFFEE,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,29,1,1,0,0,1,0,0,0,1,0,1,5,1,1,2,0,1,1,4,0,1,2,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0
16,COFFEE,SECRETARY OF STATE,DEM,"Worley, Nancy L.",5542,144,62,30,32,108,148,78,56,184,303,282,459,193,197,398,16,139,98,215,20,42,668,0,109,70,146,399,124,176,31,53,62,140,112,26,53,169
16,COFFEE,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",228,9,2,2,4,3,4,2,4,4,3,15,21,10,12,28,0,4,7,14,0,7,18,0,1,4,7,9,5,2,4,1,3,9,2,1,1,6
16,COFFEE,SECRETARY OF STATE,REP,"Thomas, Dave",6354,169,42,10,46,181,184,32,122,12,201,373,947,403,439,740,25,115,145,353,17,61,193,0,88,27,250,288,239,94,21,67,39,173,88,39,21,110
16,COFFEE,SECRETARY OF STATE,WI,WRITE-IN,13,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
16,COFFEE,STATE TREASURER,DEM,"Black, Stephen Foster",4559,116,48,27,26,73,127,70,40,184,208,246,359,137,161,331,12,117,94,181,15,41,662,0,79,48,111,295,112,166,21,37,46,104,71,24,48,122
16,COFFEE,STATE TREASURER,LIB,"Garland,Gabe",300,10,2,1,3,6,9,2,4,6,13,17,28,10,16,32,0,5,5,15,1,6,18,0,5,5,14,22,7,3,6,1,6,9,2,0,1,10
16,COFFEE,STATE TREASURER,REP,"Ivey, Kay",7373,198,63,14,54,215,201,44,141,13,290,416,1048,462,479,805,28,140,152,390,21,63,194,0,118,49,283,391,255,106,26,90,53,214,127,47,30,153
16,COFFEE,STATE TREASURER,WI,WRITE-IN,25,0,0,0,0,0,0,2,0,0,1,2,5,0,3,1,0,0,1,2,0,0,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
16,COFFEE,STATE AUDITOR,DEM,"Gibson, Carolyn",5631,156,68,36,38,89,131,87,47,179,333,285,419,176,185,371,16,154,108,203,23,52,666,0,87,80,130,443,136,175,38,50,73,133,138,40,65,221
16,COFFEE,STATE AUDITOR,LIB,"Reeves, Franklin",392,9,4,1,3,10,13,3,6,8,16,29,43,14,22,39,1,7,8,14,1,5,20,0,7,6,20,23,11,3,6,4,6,15,3,2,1,9
16,COFFEE,STATE AUDITOR,REP,"Chapman, Beth",6122,158,43,9,44,190,188,26,133,12,161,351,930,409,441,757,26,103,138,364,13,52,180,0,103,17,253,248,216,90,13,68,27,177,69,30,19,64
16,COFFEE,STATE AUDITOR,WI,WRITE-IN,11,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16,COFFEE,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",6167,153,74,35,40,117,193,89,73,184,305,347,501,205,217,425,22,161,134,215,30,71,679,0,121,73,178,427,175,191,34,75,73,153,116,38,56,187
16,COFFEE,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",245,7,1,1,3,5,6,1,5,4,8,16,28,10,21,31,0,3,5,20,1,5,16,0,3,5,5,11,4,0,1,0,0,8,2,2,1,6
16,COFFEE,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",5674,163,36,8,38,170,143,26,102,12,186,308,864,377,404,698,21,96,119,339,9,39,176,0,81,23,226,255,190,83,19,52,32,165,79,25,20,90
16,COFFEE,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,8,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",6757,160,76,37,46,127,211,93,81,190,329,368,566,251,231,479,22,182,139,255,30,74,700,0,139,77,205,482,188,194,39,85,70,175,142,49,59,206
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",264,10,2,2,4,6,7,2,3,3,6,15,25,10,19,30,0,3,6,14,3,5,16,0,4,3,8,14,6,7,3,4,3,5,4,1,2,9
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",5381,155,38,6,36,164,138,21,103,12,188,297,843,350,406,665,20,79,115,318,8,39,166,0,70,27,202,235,184,73,16,45,33,147,62,24,19,77
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,7,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",3930,121,27,17,16,59,96,59,34,178,164,218,310,119,150,320,10,100,57,186,14,31,617,0,55,39,82,216,92,159,16,36,43,102,73,8,31,75
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",266,7,1,1,2,6,7,2,1,6,5,13,30,17,19,36,0,5,6,15,1,6,13,0,4,3,6,18,8,1,4,3,3,7,3,0,2,5
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",8228,200,90,27,65,234,251,54,157,17,352,449,1099,479,493,819,32,155,204,395,24,82,253,0,151,64,333,484,283,116,35,91,62,223,133,61,49,212
16,COFFEE,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
16,COFFEE,"US HOUSE, DISTRICT 2",DEM,"Woods, Charles",2934,93,27,13,16,40,57,53,28,161,127,136,195,71,95,235,7,85,47,115,14,29,540,0,41,21,43,158,58,143,9,18,34,76,48,9,31,61
16,COFFEE,"US HOUSE, DISTRICT 2",LIB,"Shackelford, Floyd",172,7,3,1,3,4,2,2,1,2,8,14,15,6,8,24,1,3,6,11,1,5,8,0,4,2,5,7,5,0,2,1,3,4,1,0,0,3
16,COFFEE,"US HOUSE, DISTRICT 2",REP,"Everett, Terry",9713,234,90,31,74,267,297,64,169,44,420,556,1287,553,570,944,35,185,216,484,28,90,353,0,174,88,389,587,328,139,48,121,74,257,163,65,54,235
16,COFFEE,"US HOUSE, DISTRICT 2",WI,WRITE-IN,28,1,0,0,0,0,4,0,0,1,3,1,4,0,3,0,0,0,0,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
16,COFFEE,"STATE BOE, DISTRICT 2",DEM,"Williams, Charlotte Kirkland",5965,150,58,31,28,126,169,81,59,189,315,338,513,204,217,460,19,132,133,233,24,48,677,0,100,67,172,421,160,183,37,66,64,141,103,36,52,159
16,COFFEE,"STATE BOE, DISTRICT 2",REP,"Peters, Betty",6059,168,43,13,57,157,176,31,122,11,164,331,886,392,432,714,23,124,118,340,13,61,192,0,100,30,229,265,212,90,15,62,34,176,97,31,24,126
16,COFFEE,"STATE BOE, DISTRICT 2",WI,WRITE-IN,19,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
16,COFFEE,"STATE SENATE, DISTRICT 31",DEM,"Holley, Jimmy W.",8664,218,94,40,59,187,279,112,103,199,478,464,808,331,329,613,23,212,198,284,36,99,781,0,183,106,293,646,264,232,49,115,93,207,169,49,77,234
16,COFFEE,"STATE SENATE, DISTRICT 31",REP,"White, Gregory B.",4085,117,27,6,32,120,81,12,90,7,77,233,666,295,331,582,20,56,70,313,7,26,118,0,37,6,138,116,124,53,11,27,21,128,41,25,10,62
16,COFFEE,"STATE SENATE, DISTRICT 31",WI,WRITE-IN,35,1,0,0,0,1,1,0,0,1,0,3,6,1,5,2,0,0,0,5,0,0,3,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0
16,COFFEE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 91",DEM,"Spicer, Terry",7984,202,94,37,57,165,243,110,82,206,488,407,660,265,286,542,23,194,178,284,37,86,735,0,180,107,252,658,217,231,46,110,97,177,164,53,75,236
16,COFFEE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 91",REP,"Howell, Wes",4865,138,26,8,37,146,119,14,112,4,68,298,839,363,385,664,20,76,92,328,4,39,158,0,40,5,182,104,176,50,14,31,17,163,49,22,12,62
16,COFFEE,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 91",WI,WRITE-IN,14,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0
16,COFFEE,STATEWIDE AMENDMENT #1,,YES,8725,250,72,26,56,218,246,73,132,121,385,477,1061,443,522,931,20,148,170,479,20,77,600,0,152,65,260,473,268,207,29,71,61,219,125,40,55,173
16,COFFEE,STATEWIDE AMENDMENT #1,,NO,2056,35,10,11,22,43,55,21,40,11,68,131,251,107,95,154,7,47,54,91,8,17,83,0,32,13,101,131,72,33,21,34,18,86,47,22,16,69
16,COFFEE,STATEWIDE AMENDMENT #2,,YES,5152,146,36,18,25,110,122,47,70,115,209,299,574,231,284,540,8,86,100,288,13,31,503,0,85,57,157,258,153,158,14,31,35,128,65,19,30,107
16,COFFEE,STATEWIDE AMENDMENT #2,,NO,5045,121,44,17,44,137,142,42,70,19,227,286,673,289,293,487,13,91,105,264,12,52,156,0,92,20,188,324,168,70,28,64,45,163,95,37,38,129
16,COFFEE,STATEWIDE AMENDMENT #3,,YES,7455,211,58,27,51,174,206,74,118,112,338,413,893,364,387,705,20,143,157,338,17,79,501,0,127,73,233,438,230,190,31,80,66,191,129,38,62,181
16,COFFEE,STATEWIDE AMENDMENT #3,,NO,2623,50,19,11,24,69,61,18,38,21,85,161,302,138,171,297,2,43,48,196,10,15,147,0,41,8,115,134,88,36,18,21,12,97,39,20,8,60
16,COFFEE,LOCAL AMENDMENT #1,,YES,8149,222,58,31,40,197,217,62,110,119,371,464,1019,424,492,873,17,125,179,450,17,55,539,0,140,74,251,480,238,177,33,56,60,219,91,37,56,156
16,COFFEE,LOCAL AMENDMENT #1,,NO,2342,65,26,4,30,57,57,25,46,12,81,130,268,125,114,185,4,55,40,113,8,29,99,0,42,8,102,125,99,42,13,40,18,82,78,22,12,86
