Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",369,0,11,8,22,14,8,5,5,15,11,14,3,43,1,27,0,15,21,35,26,11,8,24,23,5,14,0
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",3539,72,170,36,166,141,47,164,95,107,113,102,30,248,43,412,0,121,211,397,148,67,140,164,142,132,71,0
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,6,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",4311,87,216,264,246,196,57,110,86,139,122,109,87,394,39,366,0,182,287,372,182,70,143,194,126,114,123,0
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",3308,67,153,31,149,124,41,155,100,98,99,100,29,223,45,417,0,106,192,366,152,72,123,154,117,133,62,0
30,FRANKLIN,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,18,1,1,0,1,1,0,1,0,1,1,0,0,3,0,3,0,0,1,1,0,0,1,0,1,0,1,0
30,FRANKLIN,SECRETARY OF STATE,DEM,"Worley, Nancy L.",4645,95,242,265,265,209,60,119,93,133,124,126,89,420,36,391,0,194,323,425,204,78,151,208,130,135,130,0
30,FRANKLIN,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",160,1,7,4,13,5,8,4,0,3,3,3,2,27,1,16,0,5,8,8,15,1,7,7,5,3,4,0
30,FRANKLIN,SECRETARY OF STATE,REP,"Thomas, Dave",3166,62,148,29,131,124,41,151,93,111,107,87,27,194,45,399,0,100,170,349,138,72,122,154,131,114,67,0
30,FRANKLIN,SECRETARY OF STATE,WI,WRITE-IN,13,0,0,0,1,1,0,0,0,1,0,1,0,2,0,3,0,0,1,0,1,0,0,1,0,0,1,0
30,FRANKLIN,STATE TREASURER,DEM,"Black, Stephen Foster",4756,102,247,270,273,212,74,120,97,143,119,132,93,410,40,392,0,197,317,442,198,95,151,225,155,126,126,0
30,FRANKLIN,STATE TREASURER,LIB,"Garland,Gabe",176,3,3,2,19,8,5,2,2,9,8,4,4,19,0,16,0,4,10,6,12,3,5,9,9,7,7,0
30,FRANKLIN,STATE TREASURER,REP,"Ivey, Kay",3090,56,150,28,123,119,29,148,92,96,103,84,24,219,43,396,0,97,177,332,148,58,127,145,111,118,67,0
30,FRANKLIN,STATE TREASURER,WI,WRITE-IN,7,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
30,FRANKLIN,STATE AUDITOR,DEM,"Gibson, Carolyn",4327,91,208,265,246,199,59,109,93,126,120,113,90,386,35,371,0,184,289,375,181,75,143,195,124,126,124,0
30,FRANKLIN,STATE AUDITOR,LIB,"Reeves, Franklin",326,8,22,5,21,13,11,9,2,14,12,11,4,22,4,33,0,9,17,17,19,12,5,14,20,8,14,0
30,FRANKLIN,STATE AUDITOR,REP,"Chapman, Beth",3138,58,148,28,136,117,31,147,92,102,92,89,24,223,44,389,0,101,188,366,144,61,128,151,108,112,59,0
30,FRANKLIN,STATE AUDITOR,WI,WRITE-IN,13,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0
30,FRANKLIN,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",5292,104,268,280,294,243,81,143,104,163,162,146,94,451,47,432,0,225,341,473,239,107,188,259,169,139,140,0
30,FRANKLIN,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",126,0,3,1,12,8,3,3,1,3,3,4,2,13,1,11,0,4,12,9,11,0,4,6,2,5,5,0
30,FRANKLIN,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",2690,58,127,20,112,95,27,131,81,90,74,73,28,179,35,363,0,76,155,307,118,53,100,120,101,105,62,0
30,FRANKLIN,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",4916,91,235,265,263,222,72,134,96,141,142,134,94,420,42,442,0,217,321,431,227,89,165,238,162,138,135,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",230,2,17,3,18,8,4,5,3,5,8,4,5,32,3,22,0,7,9,10,15,6,9,13,11,2,9,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",2870,67,143,33,128,105,32,133,89,102,86,83,24,194,39,347,0,76,173,332,122,61,112,129,98,108,54,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",3798,84,182,258,217,168,45,93,82,126,105,97,83,333,30,326,0,159,263,341,169,62,114,152,110,100,99,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",154,2,7,2,18,6,3,1,4,7,4,4,3,14,2,13,0,4,11,9,10,4,7,7,6,2,4,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",4180,77,211,41,185,169,61,186,103,119,138,122,35,301,57,489,0,139,229,421,189,92,163,230,169,154,100,0
30,FRANKLIN,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,14,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,3,0,0,0,3,0,1,0,0
30,FRANKLIN,"US HOUSE, DISTRICT 4",LIB,"McLendon, Tony Hughes",943,18,39,68,63,52,13,25,18,29,22,24,9,95,11,65,0,41,59,66,43,15,29,50,28,34,27,0
30,FRANKLIN,"US HOUSE, DISTRICT 4",REP,"Aderholt, Robert",5378,89,280,85,245,203,72,210,135,161,164,146,53,433,60,582,0,180,309,565,253,108,210,303,229,177,126,0
30,FRANKLIN,"US HOUSE, DISTRICT 4",WI,WRITE-IN,36,2,2,2,0,3,1,2,1,1,1,0,1,1,0,2,0,0,6,2,1,1,2,2,1,1,1,0
30,FRANKLIN,"STATE SENATE, DISTRICT 06",DEM,"Bedford, Roger",6103,128,316,289,334,263,96,163,107,184,184,168,104,494,53,545,0,235,400,606,269,116,212,302,202,181,152,0
30,FRANKLIN,"STATE SENATE, DISTRICT 06",REP,"Frazier, Betty",2402,39,113,21,96,91,22,140,90,85,83,62,24,176,41,300,0,80,126,211,118,46,85,111,91,91,60,0
30,FRANKLIN,"STATE SENATE, DISTRICT 06",WI,WRITE-IN,13,0,0,0,2,3,0,0,0,1,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0
30,FRANKLIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 18",DEM,"Morrow, Johnny Mack",6607,119,333,290,350,269,83,230,142,191,187,182,111,555,68,689,0,250,407,586,295,121,212,335,242,189,171,0
30,FRANKLIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 18",WI,WRITE-IN,129,5,4,1,3,4,4,2,3,5,3,3,0,5,1,6,0,6,12,23,7,2,9,7,5,1,8,0
30,FRANKLIN,STATEWIDE AMENDMENT #1,,YES,4969,99,262,205,265,202,69,154,110,146,133,116,89,393,49,500,0,194,296,514,227,94,174,245,159,143,131,0
30,FRANKLIN,STATEWIDE AMENDMENT #1,,NO,1469,15,67,34,84,65,23,43,44,39,45,46,23,119,16,140,0,72,93,124,65,38,51,77,59,43,44,0
30,FRANKLIN,STATEWIDE AMENDMENT #2,,YES,3213,68,168,171,189,139,43,79,67,89,66,73,63,257,31,317,0,123,197,351,143,54,118,146,86,98,77,0
30,FRANKLIN,STATEWIDE AMENDMENT #2,,NO,2667,38,132,60,136,119,42,86,76,80,79,79,42,219,27,264,0,118,164,236,117,63,89,147,101,74,79,0
30,FRANKLIN,STATEWIDE AMENDMENT #3,,YES,4114,82,224,172,219,170,63,122,88,127,108,96,80,310,44,386,0,175,239,427,188,94,149,196,135,110,110,0
30,FRANKLIN,STATEWIDE AMENDMENT #3,,NO,1871,28,86,56,100,87,25,63,61,50,43,59,28,156,21,200,0,78,118,158,81,30,63,100,67,58,55,0
