Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
66,WILCOX,COURT OF CIVIL APPEALS,WI,WRITE-IN,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",2880,183,204,83,100,152,30,52,26,105,89,6,146,258,54,99,13,54,164,105,104,47,125,85,180,69,122,86,139
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",126,3,8,2,6,2,5,1,0,7,2,0,2,11,7,4,3,3,12,3,12,2,10,4,5,2,0,5,5
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",1304,53,12,21,71,6,60,8,2,30,14,9,2,29,261,16,61,77,236,9,37,30,60,5,131,37,4,5,18
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",3053,196,208,86,102,155,36,52,26,108,93,7,145,271,95,101,16,63,178,105,113,48,132,87,197,72,123,92,146
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",1233,47,17,18,71,5,59,9,2,33,14,8,4,28,224,17,54,69,230,12,40,29,60,6,120,37,3,3,14
66,WILCOX,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66,WILCOX,SECRETARY OF STATE,DEM,"Worley, Nancy L.",3118,201,205,83,115,152,40,55,26,113,95,10,145,271,86,102,19,58,214,106,111,54,134,86,202,77,123,89,146
66,WILCOX,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",46,0,1,0,4,2,0,1,0,2,1,0,1,3,1,3,2,2,2,1,5,0,3,1,3,0,0,6,2
66,WILCOX,SECRETARY OF STATE,REP,"Thomas, Dave",1193,44,20,23,58,7,54,9,2,31,11,6,4,28,238,15,52,78,205,11,38,28,62,6,114,31,3,3,12
66,WILCOX,SECRETARY OF STATE,WI,WRITE-IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,WILCOX,STATE TREASURER,DEM,"Black, Stephen Foster",2861,184,209,83,100,154,32,50,26,102,90,5,145,257,52,93,11,51,165,104,102,47,124,86,169,70,123,84,143
66,WILCOX,STATE TREASURER,LIB,"Garland,Gabe",46,2,3,0,3,0,1,2,0,1,1,0,1,1,1,2,1,3,5,2,7,1,2,0,1,0,0,4,2
66,WILCOX,STATE TREASURER,REP,"Ivey, Kay",1528,60,14,24,78,6,63,14,2,42,16,11,4,43,297,25,69,91,270,12,49,34,75,9,149,39,3,11,18
66,WILCOX,STATE TREASURER,WI,WRITE-IN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,WILCOX,STATE AUDITOR,DEM,"Gibson, Carolyn",3038,196,207,85,111,155,37,53,26,111,90,8,146,267,68,102,18,57,188,106,111,48,135,85,190,77,123,92,146
66,WILCOX,STATE AUDITOR,LIB,"Reeves, Franklin",73,3,7,1,4,2,1,2,0,2,2,0,1,7,7,2,2,2,4,2,4,1,2,1,8,2,0,2,2
66,WILCOX,STATE AUDITOR,REP,"Chapman, Beth",1247,47,10,21,61,3,56,11,2,31,14,8,3,25,254,15,56,82,229,10,40,29,61,7,122,30,3,3,14
66,WILCOX,STATE AUDITOR,WI,WRITE-IN,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66,WILCOX,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",3166,194,206,87,126,150,39,54,26,115,93,7,150,272,86,103,20,76,233,108,111,50,135,89,195,78,123,91,149
66,WILCOX,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",46,1,6,0,4,3,0,1,0,3,2,0,0,1,6,0,1,0,5,1,5,0,0,0,5,0,0,2,0
66,WILCOX,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",1126,46,11,18,48,4,54,8,2,25,9,9,2,31,243,16,55,65,187,9,32,28,56,5,115,28,3,3,14
66,WILCOX,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",3267,207,211,88,135,151,41,56,25,128,92,10,146,276,110,102,24,66,236,107,116,49,143,87,202,86,123,94,156
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",39,0,1,0,2,2,0,0,1,2,1,0,0,2,3,1,2,1,8,4,6,0,0,1,1,0,0,1,0
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",1076,37,15,18,44,6,51,9,2,23,10,5,5,24,222,16,51,75,187,8,28,29,54,6,114,24,3,2,8
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",2777,187,201,83,90,145,27,50,25,103,85,4,142,256,46,97,11,55,152,103,96,40,114,83,166,70,123,85,138
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",72,4,1,1,5,3,2,1,1,4,1,0,2,4,4,0,2,2,3,5,11,2,2,1,3,2,0,4,2
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",1506,50,23,22,84,10,63,14,2,38,16,11,6,40,287,22,65,82,277,8,42,35,81,9,148,37,3,8,23
66,WILCOX,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,WILCOX,"US HOUSE, CONGRESSIONAL DISTRICT 7",DEM,"Davis, Artur",3502,222,217,97,132,157,55,53,27,127,95,15,147,282,157,108,32,77,274,111,126,56,149,91,240,83,124,92,156
66,WILCOX,"US HOUSE, CONGRESSIONAL DISTRICT 7",LIB,"McCay, Lauren Orth",332,9,10,5,20,3,12,4,0,6,8,0,3,7,67,5,16,24,47,2,12,8,19,3,21,10,0,6,5
66,WILCOX,"US HOUSE, CONGRESSIONAL DISTRICT 7",WI,WRITE-IN,11,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0
66,WILCOX,"STATE SENATE, DISTRICT 23",DEM,"Sanders, Hank",3204,202,230,86,108,159,40,58,25,129,89,6,151,281,82,104,19,66,208,119,121,50,139,92,192,76,122,97,153
66,WILCOX,"STATE SENATE, DISTRICT 23",LIB,"Motes, Richard",812,34,9,16,56,5,31,3,1,18,13,6,4,16,149,11,38,38,149,5,26,20,41,5,83,20,2,1,12
66,WILCOX,"STATE SENATE, DISTRICT 23",WI,WRITE-IN,10,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,1,0,0,1
66,WILCOX,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 69",DEM,"Thomas, James L.",3439,217,213,90,127,155,55,57,26,132,92,11,151,276,158,109,31,75,250,116,125,54,148,92,219,85,124,95,156
66,WILCOX,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 69",WI,R,66,4,7,1,4,1,0,0,0,2,3,1,0,4,7,0,5,5,6,0,2,1,3,1,4,4,0,1,0
66,WILCOX,STATEWIDE AMENDMENT #1,,YES,2669,85,176,87,108,127,66,14,27,58,33,9,123,229,225,81,43,63,255,59,61,34,116,51,200,42,117,48,132
66,WILCOX,STATEWIDE AMENDMENT #1,,NO,681,42,10,5,37,5,15,3,0,24,35,5,3,41,77,18,23,38,111,13,23,10,35,9,58,19,4,5,13
66,WILCOX,STATEWIDE AMENDMENT #2,,YES,1961,57,170,77,72,111,27,10,20,44,48,6,119,212,94,66,14,32,130,59,43,16,75,41,127,31,111,45,104
66,WILCOX,STATEWIDE AMENDMENT #2,,NO,1253,67,14,11,66,13,48,6,6,34,20,9,6,52,196,23,50,69,212,14,34,22,66,15,134,23,8,5,30
66,WILCOX,STATEWIDE AMENDMENT #3,,YES,2479,88,162,84,104,113,54,15,20,43,55,15,122,216,199,69,33,74,223,53,56,29,110,46,185,37,110,42,122
66,WILCOX,STATEWIDE AMENDMENT #3,,NO,745,40,18,7,37,13,19,1,6,32,13,0,4,52,92,22,28,27,124,17,23,9,34,10,70,20,7,7,13
66,WILCOX,LOCAL AMENDMENT #1,,YES,2075,96,177,72,84,98,47,15,20,40,50,7,66,176,133,70,14,51,163,69,46,17,91,63,141,31,112,43,83
66,WILCOX,LOCAL AMENDMENT #1,,NO,1042,36,9,17,56,10,30,2,5,33,17,8,14,48,162,20,55,43,194,12,32,24,47,10,104,25,6,1,22
