Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
17,COLBERT,LIEUTENANT GOVERNOR,WI,WRITE-IN,37,0,3,1,0,0,4,2,1,3,1,0,0,1,0,0,1,0,1,2,1,0,0,1,0,0,2,0,4,0,1,2,0,2,1,3,0
17,COLBERT,UNITED STATES SENATOR,DEM,"Parker, Susan",8446,171,370,370,170,488,336,256,102,259,234,133,72,21,45,156,154,273,226,236,221,146,182,137,30,122,318,355,270,91,297,332,337,440,277,507,312
17,COLBERT,UNITED STATES SENATOR,LIB,"Allen, Jeff",236,1,9,8,6,10,11,8,6,1,7,2,1,1,0,6,4,3,1,6,11,8,4,0,0,8,9,3,8,8,13,10,14,12,9,14,14
17,COLBERT,UNITED STATES SENATOR,REP,"Sessions, Jeff",8377,186,459,198,143,210,430,333,150,157,156,101,77,37,46,207,152,174,43,295,265,139,306,14,48,164,230,7,395,63,440,616,515,419,251,557,394
17,COLBERT,UNITED STATES SENATOR,WI,WRITE-IN,30,1,2,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,3,0,2,0,1,0,2,3,0,3,1
17,COLBERT,ATTORNEY GENERAL,DEM,"Whigham, Boyd",8301,163,357,368,164,501,355,255,109,259,230,125,69,27,40,156,145,270,227,238,227,156,177,136,24,119,309,355,254,88,275,305,333,419,260,485,321
17,COLBERT,ATTORNEY GENERAL,LIB,"Myers, Wilson",272,8,13,11,8,6,12,6,6,2,4,1,3,1,1,4,5,3,0,9,10,7,6,2,2,11,11,2,12,7,13,6,12,16,10,19,23
17,COLBERT,ATTORNEY GENERAL,REP,"Pryor, Bill",8168,186,448,186,141,192,395,325,142,151,153,103,76,31,46,204,154,169,43,282,248,122,286,14,48,161,229,6,395,62,446,623,502,416,262,561,360
17,COLBERT,ATTORNEY GENERAL,WI,WRITE-IN,54,1,2,3,1,3,0,2,1,2,1,0,0,0,0,0,1,2,1,3,1,0,1,0,0,1,3,0,3,2,4,2,5,4,0,2,3
17,COLBERT,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",8823,174,386,392,174,508,363,278,116,263,245,131,72,29,42,169,155,280,229,257,237,165,193,137,25,132,335,357,289,88,315,331,360,450,279,527,340
17,COLBERT,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",302,6,21,6,8,9,13,7,3,3,5,3,3,1,3,5,6,5,1,4,11,7,10,1,3,13,14,4,15,8,7,10,17,20,7,26,17
17,COLBERT,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",7512,176,410,164,129,184,370,294,139,147,130,91,65,27,43,183,135,159,37,271,234,111,266,12,44,144,204,4,351,59,404,584,467,381,245,503,345
17,COLBERT,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,14,0,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
17,COLBERT,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",8413,167,353,371,167,496,340,255,114,253,225,132,64,22,45,160,140,270,228,234,218,149,181,137,25,135,327,359,273,94,292,317,341,426,282,506,315
17,COLBERT,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",7880,179,440,185,139,194,391,310,135,150,150,90,73,33,43,192,152,171,39,291,261,127,284,11,46,144,209,5,369,59,405,584,478,403,239,529,370
17,COLBERT,COURT OF CIVIL APPEALS,WI,WRITE-IN,37,0,4,1,2,0,2,1,2,0,1,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,2,0,3,0,4,1,2,1,0,4,1
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",8438,163,360,382,167,501,352,256,113,253,238,129,67,22,45,158,135,274,229,231,228,161,173,135,21,122,331,357,270,88,295,314,333,428,281,505,321
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",700,13,35,28,18,15,25,17,14,9,16,7,8,4,2,16,21,17,2,21,17,14,19,3,6,20,30,2,30,14,23,37,43,43,23,47,41
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",6864,168,390,133,117,165,332,272,121,135,107,82,59,27,39,173,133,139,34,265,223,98,253,10,43,131,167,4,330,49,362,542,424,341,216,471,309
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,30,0,1,1,1,0,3,2,0,1,2,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,0,0,1,0,2,1,0,2,0,2,2
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",9360,183,399,409,186,524,395,294,118,272,257,129,73,30,46,187,157,293,233,265,257,178,206,139,22,143,358,357,312,99,326,383,390,475,317,564,384
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",6435,153,377,140,110,155,308,240,120,124,97,82,58,21,38,155,124,132,31,235,202,88,231,9,45,126,165,7,310,50,349,501,403,328,199,451,271
17,COLBERT,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,38,1,3,0,1,0,3,3,1,2,0,0,0,0,0,0,0,1,1,1,2,0,3,0,1,1,0,0,4,0,3,0,0,0,0,5,2
17,COLBERT,SECRETARY OF STATE,DEM,"Worley, Nancy L.",9801,188,430,420,197,531,424,308,127,277,266,153,85,26,50,190,169,290,233,271,269,173,232,140,25,158,368,360,337,105,364,424,415,509,310,595,382
17,COLBERT,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",254,6,13,3,6,5,7,6,4,2,4,0,2,2,2,8,1,6,1,5,9,7,6,0,4,8,15,2,18,6,11,10,15,13,9,16,22
17,COLBERT,SECRETARY OF STATE,REP,"Thomas, Dave",6277,158,363,136,106,153,302,246,116,127,101,69,52,25,33,159,124,140,32,246,198,93,226,90,40,114,156,3,295,40,322,480,389,308,209,428,279
17,COLBERT,SECRETARY OF STATE,WI,WRITE-IN,17,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,0
17,COLBERT,STATE TREASURER,DEM,"Black, Stephen Foster",10061,193,435,433,210,548,435,328,138,285,274,144,76,27,47,213,182,294,235,296,279,189,235,141,25,157,368,356,339,105,365,436,415,516,321,598,423
17,COLBERT,STATE TREASURER,LIB,"Garland,Gabe",318,8,15,8,7,9,15,11,6,4,5,0,3,1,4,9,5,6,3,10,10,9,10,0,2,10,12,3,17,6,10,13,14,18,11,21,23
17,COLBERT,STATE TREASURER,REP,"Ivey, Kay",6053,147,357,121,94,139,289,225,106,118,96,79,59,27,37,136,108,140,30,221,192,74,216,10,41,119,166,4,298,42,336,464,384,308,193,430,247
17,COLBERT,STATE TREASURER,WI,WRITE-IN,22,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,1,2,0,1,0,2,1,3,0,0,1,0
17,COLBERT,STATE AUDITOR,DEM,"Gibson, Carolyn",9212,177,390,402,186,523,396,281,127,264,249,136,74,24,46,181,156,286,232,260,251,169,205,138,28,144,354,358,307,102,336,371,366,468,298,553,374
17,COLBERT,STATE AUDITOR,LIB,"Reeves, Franklin",471,11,18,15,12,16,13,19,8,8,10,3,4,3,3,13,9,9,3,28,12,14,10,1,2,14,19,2,26,8,13,23,21,23,14,29,35
17,COLBERT,STATE AUDITOR,REP,"Chapman, Beth",6413,154,378,138,104,147,306,248,111,129,107,77,60,25,36,158,124,139,28,229,205,86,238,11,39,118,161,4,301,42,339,497,411,332,207,452,272
17,COLBERT,STATE AUDITOR,WI,WRITE-IN,25,0,0,1,2,0,2,0,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,1,1,0,2,1,3,0,3,1,0,1,0
17,COLBERT,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",9971,184,434,427,200,531,397,317,119,286,264,147,80,32,61,211,184,313,238,306,275,204,248,145,36,146,373,358,333,103,356,435,416,499,316,584,413
17,COLBERT,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",318,10,10,8,9,7,18,4,6,3,7,0,3,1,2,6,5,7,3,12,9,5,7,0,1,17,15,2,19,6,16,14,15,21,11,23,16
17,COLBERT,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",5951,149,351,122,96,155,317,235,123,114,101,76,62,22,27,136,112,121,26,205,193,70,199,6,33,112,147,3,282,44,321,445,368,301,192,426,259
17,COLBERT,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,3,2,0,2,1
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",10081,195,438,422,192,541,427,315,132,287,270,155,87,33,55,210,173,314,241,297,279,189,239,142,33,164,369,358,354,109,356,435,432,500,318,604,416
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",395,6,24,7,12,10,19,15,8,2,6,0,5,0,0,10,11,8,4,14,12,10,13,0,1,12,23,2,17,8,14,19,19,21,10,28,25
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",5854,148,339,127,103,139,280,231,109,114,96,68,50,22,31,136,109,119,22,213,190,75,207,7,37,107,147,3,273,38,331,453,363,314,194,415,244
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,17,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,2,2,0
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",8568,174,378,372,169,511,369,254,109,251,231,119,66,22,38,168,137,269,227,239,228,148,186,137,23,130,331,358,281,85,305,350,344,434,275,528,322
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",325,7,19,8,5,9,14,15,6,0,7,2,2,1,3,4,4,9,0,10,8,8,7,0,2,10,15,2,17,8,16,8,15,25,7,32,20
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",7563,168,405,178,135,172,362,300,135,156,141,106,77,35,48,187,157,166,40,278,242,121,269,14,50,142,201,3,350,63,377,555,458,384,239,494,355
17,COLBERT,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,24,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,6,0,1,0,1,4,0
17,COLBERT,"US HOUSE, CONGRESSIONAL DISTRICT 5",DEM,"Cramer, Bud",12614,244,583,477,241,620,580,440,168,326,327,181,109,45,71,243,218,347,249,370,342,228,326,148,51,218,432,360,462,128,515,644,597,639,404,756,525
17,COLBERT,"US HOUSE, CONGRESSIONAL DISTRICT 5",LIB,"Barksdale, Alan F.",273,8,14,10,5,6,10,7,4,3,5,5,2,1,2,10,4,5,1,11,8,5,7,0,1,9,15,1,15,4,13,6,12,18,11,20,15
17,COLBERT,"US HOUSE, CONGRESSIONAL DISTRICT 5",REP,"Engel, Stephen P.",4098,107,234,89,70,77,181,151,86,88,65,50,41,15,19,115,86,94,20,156,145,61,150,2,25,68,109,3,190,28,212,295,254,216,122,293,181
17,COLBERT,"US HOUSE, CONGRESSIONAL DISTRICT 5",WI,WRITE-IN,38,0,3,0,0,1,4,1,1,2,0,0,0,0,0,0,1,1,1,1,2,0,1,1,0,0,2,0,3,1,2,3,2,1,0,4,0
17,COLBERT,"STATE SENATE, DISTRICT 1",DEM,"Denton, Bobby",9452,187,517,464,229,590,548,420,165,0,0,0,0,0,0,0,198,334,249,0,96,208,299,147,0,182,410,359,413,124,468,578,555,614,382,716,0
17,COLBERT,"STATE SENATE, DISTRICT 1",REP,"Hanson, Quinton",4082,100,318,106,88,113,222,179,91,0,0,0,0,0,0,0,106,110,17,0,89,83,191,5,0,108,143,3,256,37,272,374,307,254,154,353,0
17,COLBERT,"STATE SENATE, DISTRICT 1",WI,WRITE-IN,39,1,2,3,2,1,2,2,0,0,0,0,0,0,0,0,1,4,1,0,1,0,1,0,0,0,0,0,4,0,5,4,2,2,0,1,0
17,COLBERT,"STATE SENATE, DISTRICT 6",DEM,"Bedford, Roger",2335,29,0,0,219,0,0,0,0,289,296,173,84,37,50,210,0,0,0,312,174,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,421
17,COLBERT,"STATE SENATE, DISTRICT 6",REP,"Frazier, Betty",1392,39,0,0,97,0,0,0,0,127,98,65,66,24,41,152,0,0,0,220,135,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,295
17,COLBERT,"STATE SENATE, DISTRICT 6",WI,WRITE-IN,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
17,COLBERT,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 3",DEM,"Black, Marcel",8856,170,522,442,0,596,536,394,151,0,0,0,0,0,0,0,172,309,242,0,97,198,289,144,0,192,373,361,376,111,421,570,539,590,357,704,0
17,COLBERT,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 3",REP,"Barnes, Steven C.",4299,118,313,130,0,111,230,199,104,0,0,0,0,0,0,0,128,124,28,0,88,93,192,6,0,97,180,3,286,47,316,378,322,274,172,360,0
17,COLBERT,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 3",WI,WRITE-IN,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,3,0,1,2,0
17,COLBERT,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 18",DEM,"Morrow, Johnny Mack",2597,38,0,0,0,0,0,0,0,333,325,194,114,47,69,278,0,0,0,379,231,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,540
17,COLBERT,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 18",WI,WRITE-IN,36,3,0,0,0,0,0,0,0,2,7,1,0,0,1,4,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
17,COLBERT,STATEWIDE AMENDMENT #1,,YES,11822,244,564,394,219,495,575,416,170,311,239,152,80,25,66,244,196,315,199,330,319,167,341,127,56,214,413,347,466,97,540,682,578,583,415,760,483
17,COLBERT,STATEWIDE AMENDMENT #1,,NO,2153,56,124,70,55,67,77,63,37,53,55,29,18,22,13,53,4,54,15,107,92,45,67,12,3,31,68,10,98,44,98,123,118,98,56,110,108
17,COLBERT,STATEWIDE AMENDMENT #2,,YES,7806,158,361,289,163,391,394,234,106,227,175,97,48,12,36,137,107,210,182,177,174,103,204,121,34,149,270,336,299,68,330,421,346,361,275,502,309
17,COLBERT,STATEWIDE AMENDMENT #2,,NO,5119,116,292,153,98,140,216,181,76,125,88,75,46,30,30,123,115,128,27,217,206,92,162,16,17,80,167,18,213,55,249,309,291,255,167,313,233
17,COLBERT,STATEWIDE AMENDMENT #3,,YES,9544,161,471,334,167,404,456,305,143,277,200,128,63,28,43,209,152,277,179,259,253,154,253,121,47,177,338,332,389,77,436,514,435,447,341,579,395
17,COLBERT,STATEWIDE AMENDMENT #3,,NO,3384,111,182,114,80,116,138,111,46,74,73,46,28,17,23,80,61,73,25,134,122,53,116,16,7,53,109,21,124,52,136,225,193,161,90,223,151
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,*** Note:,County Did Not Report Total Ballots Cast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
