Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69
,,,,,Total Number of Votes,ABSENTEE VOTERS,BARNWELL CHURCH,BARNWELL COMMUNITY CENTER,BAY MINETTE CITY HALL CIVIC .1,BAY MINETTE CITY HALL CIVIC .2,BAY MINETTE INTERMEDIATE SCH,BELFOREST COMMUNITY CENTER,BON SECOUR SWIFT SCHOOL,BROMLEY CROSSROADS VOL FIRE,CLEARSPRINGS FELLOWSHIP HALL,CROSSROADS ALTERNATIVE SCHOOL,DAPHNE CIVIC CENTER 1,DAPHNE CIVIC CENTER 2,DAPHNE HIGH SCHOOL .1,DAPHNE HIGH SCHOOL .2,DAPHNE INTERMEDIATE SCHOOL .1,DAPHNE INTERMEDIATE SCHOOL .2,DAPHNE ST_PAUL EPISCOPAL CHRCH,ELBERTA CIVIC CENTER,ELSANOR COMMUNITY CENTER,FAIRHOPE CIVIC CENTER .1,FAIRHOPE CIVIC CENTER .2,FAIRHOPE CIVIC CENTER .3,FAIRHOPE CIVIC CENTER .4,FERGUSON STORE - LITTLE RIVER,FOLEY CIVIC CENTER .1,FOLEY CIVIC CENTER .2,FORT MORGAN VFD STATION .2,GATESWOOD FIRE STATION,GATESWOOD HAMILTON CHURCH,GULF SHORES ACTIVITY CENTER .1,GULF SHORES ACTIVITY CENTER .2,JOSEPHINE FIRE HOUSE,LILLIAN COMMINUTY HALL .1,LILLIAN COMMUNITY HALL .2,LOTTIE FIRE DEPARTMENT,LOXLEY ELLISVILLE COMM CENTER,LOXLEY TOWN HALL,MAGNOLIA SPRINGS WESLEYAN,MARLOW VOLUNTEER FIRE,MIFLIN COMMUNITY CENTER,ORANGE BEACH COMM CENTER .1,ORANGE BEACH COMM CENTER .2,PERDIDO BEACH FIRE HOUSE,PERDIDO ELEMENTARY SCHOOL,PINE GROVE SCHOOL,RABUN FIRE HOUSE,ROBERTSDALE CITY HALL,ROSINTON ELEMENTARY SCHOOL,S_ RIVERPORT CHURCH OF GOD .1,S_ RIVERPORT CHURCH OF GOD .2,SEMINOLE FIRE HOUSE,SILVERHILL TOWN HALL,SPANISH FORT FIRE DEPARTMENT,SPANISH FORT SCHOOL .1,SPANISH FORT SCHOOL .2,STAPELTON COMMUNITY HALL,STOCKTON FIRE HOUSE,SUMMERDALE COMMUNITY HALL,TENSAW COMMUNITY CENTER,VAUGHN COMMUNITY CENTER,WHITE HOUSE VOLUNTEER FIRE,Bay Minette City Hall Civic 3,ROCKWELL ELEM. SCHOOL
County Code,County,Contest Title,Party Code,Candidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02,BALDWIN,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",33117,807,472,367,152,929,31,560,412,157,52,169,549,623,1241,0,992,0,897,686,355,713,718,1181,756,55,735,912,193,14,85,867,1188,226,0,1452,59,83,477,996,742,753,1484,0,264,211,312,162,992,496,926,666,188,726,770,1422,0,373,207,614,18,111,341,538,640
02,BALDWIN,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,86,3,0,3,1,0,0,1,0,1,0,0,2,1,6,0,5,0,4,7,1,3,1,5,1,0,1,2,0,0,1,2,3,0,0,3,0,1,0,2,1,1,5,0,0,0,0,0,2,1,4,0,1,2,2,5,0,0,0,1,0,0,1,0,0
02,BALDWIN,SECRETARY OF STATE,DEM,"Worley, Nancy L.",11522,233,174,89,72,392,164,90,134,98,10,87,165,172,362,0,755,0,309,228,110,257,279,492,308,43,304,341,73,10,28,241,355,67,0,634,27,94,124,279,223,235,399,0,83,110,163,93,299,132,248,175,65,178,178,346,0,93,53,140,61,149,111,207,181
02,BALDWIN,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",1284,32,24,17,3,22,4,32,18,4,1,6,17,24,44,0,37,0,40,34,21,34,30,46,30,0,14,39,8,0,1,29,52,7,0,51,1,3,22,46,36,17,51,0,11,14,12,7,45,18,38,26,7,28,20,68,0,16,8,19,0,2,8,19,21
02,BALDWIN,SECRETARY OF STATE,REP,"Thomas, Dave",30466,764,410,335,136,868,18,537,378,144,52,151,527,591,1168,0,939,0,836,603,301,671,676,1036,692,51,652,828,186,12,73,821,1083,196,0,1291,54,75,431,917,653,689,1420,0,237,179,292,147,892,478,852,622,159,666,718,1325,0,343,207,581,18,99,294,492,600
02,BALDWIN,SECRETARY OF STATE,WI,WRITE-IN,62,4,2,0,0,3,0,1,0,0,0,0,0,0,2,0,3,0,1,0,0,1,0,3,1,2,1,1,0,0,0,1,3,0,0,4,0,0,1,1,0,0,3,0,0,1,1,0,1,3,3,0,0,2,3,3,0,0,0,0,0,2,0,3,2
02,BALDWIN,STATE TREASURER,DEM,"Black, Stephen Foster",11040,209,170,95,56,356,167,102,114,87,15,84,165,171,334,0,753,0,297,208,118,271,263,461,264,41,266,352,72,8,37,236,308,55,0,594,27,89,121,273,220,243,359,0,78,108,152,83,284,139,265,170,52,170,160,337,0,97,65,147,62,144,101,194,171
02,BALDWIN,STATE TREASURER,LIB,"Garland,Gabe",1390,26,23,13,5,24,5,27,25,5,2,6,19,18,42,0,32,0,42,48,22,31,28,45,28,2,24,44,9,2,3,34,60,8,0,66,1,5,25,49,43,18,56,0,10,17,15,12,43,18,42,35,9,33,17,56,0,9,10,27,2,7,20,20,23
02,BALDWIN,STATE TREASURER,REP,"Ivey, Kay",31226,804,423,341,155,922,15,538,397,159,47,153,541,606,1211,0,951,0,853,617,296,667,699,1091,749,53,681,815,190,13,63,828,1135,209,0,1328,54,79,437,927,669,684,1473,0,242,181,299,149,917,487,838,621,174,680,749,1366,0,348,196,568,16,99,292,519,612
02,BALDWIN,STATE TREASURER,WI,WRITE-IN,57,0,1,1,0,0,0,0,1,0,0,0,1,1,4,0,3,0,3,3,0,4,2,5,2,0,1,0,1,0,0,1,2,0,0,3,0,0,0,0,0,2,3,0,0,0,1,1,1,0,1,0,0,1,0,3,0,0,1,0,0,0,2,0,2
02,BALDWIN,STATE AUDITOR,DEM,"Gibson, Carolyn",9976,209,148,87,60,311,160,77,116,89,10,72,133,146,329,0,713,0,247,198,88,229,253,403,277,41,256,301,70,8,26,178,300,54,0,557,27,92,94,249,196,218,320,0,69,95,153,67,253,116,225,163,43,143,144,299,0,78,48,119,61,143,83,172,160
02,BALDWIN,STATE AUDITOR,LIB,"Reeves, Franklin",1648,30,32,24,6,37,10,33,23,3,1,9,24,24,51,0,37,0,48,51,35,35,35,56,35,1,23,59,9,1,4,41,60,8,0,75,2,5,29,65,44,27,76,0,11,17,14,16,50,28,38,36,10,38,23,64,0,12,13,31,0,6,17,33,23
02,BALDWIN,STATE AUDITOR,REP,"Chapman, Beth",31367,785,428,324,139,921,16,540,394,152,53,160,550,610,1191,0,972,0,884,610,309,681,687,1104,712,53,681,832,184,11,71,865,1126,206,0,1325,54,73,449,918,665,691,1471,0,245,190,295,154,923,484,870,624,174,697,745,1372,0,359,210,571,18,103,311,509,616
02,BALDWIN,STATE AUDITOR,WI,WRITE-IN,62,0,0,3,0,2,0,1,0,0,0,0,1,2,2,0,1,0,2,2,0,1,2,5,1,0,2,1,0,0,0,0,2,0,0,5,0,0,1,0,1,2,4,0,2,1,1,0,3,2,1,0,0,0,1,2,0,0,0,3,0,0,1,2,0
02,BALDWIN,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",12523,242,191,118,66,417,166,122,153,101,16,97,142,166,377,0,776,0,301,288,142,285,290,501,304,49,314,373,76,11,50,254,364,64,0,660,39,97,148,313,255,259,399,0,88,133,187,111,375,187,287,186,63,202,182,369,0,115,75,209,61,148,131,237,191
02,BALDWIN,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",1527,27,28,21,1,26,3,25,30,6,1,12,27,32,53,0,34,0,47,46,19,27,33,63,41,0,24,47,11,1,1,40,60,13,0,63,1,4,21,55,43,21,68,0,14,16,8,8,50,17,35,41,11,32,30,80,0,10,5,22,0,5,16,23,29
02,BALDWIN,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",28786,749,387,301,140,827,18,504,350,142,46,133,522,573,1130,0,896,0,822,534,272,628,644,991,666,47,618,769,179,10,52,780,1052,195,0,1237,44,69,397,861,611,653,1388,0,222,154,271,119,803,425,800,588,156,635,692,1262,0,323,191,499,18,96,262,463,570
02,BALDWIN,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,43,1,0,3,0,2,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,4,0,6,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,1,2,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",13468,266,197,114,85,467,164,127,166,119,14,100,178,208,421,0,805,0,337,289,149,293,308,529,346,50,326,387,84,10,53,278,400,77,0,671,40,105,181,319,282,251,435,0,97,133,190,115,423,212,287,194,76,231,192,434,0,131,87,196,61,149,155,256,218
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",1727,33,34,20,5,42,5,38,25,8,1,7,21,29,59,0,48,0,58,41,22,43,35,76,41,4,22,49,9,3,2,47,68,15,0,83,0,4,27,55,53,25,69,0,15,18,14,9,54,20,48,38,14,35,32,76,0,10,9,33,0,5,12,28,31
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",27918,720,376,305,117,778,18,491,340,124,48,139,502,543,1090,0,856,0,781,537,260,618,628,965,632,43,620,760,178,9,51,751,1023,178,0,1200,45,59,365,856,582,660,1363,0,216,153,260,117,760,404,794,592,142,609,684,1217,0,314,174,505,18,98,253,444,553
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,51,2,1,0,1,0,0,0,0,1,0,0,3,2,1,0,3,0,1,1,1,1,1,3,0,0,2,3,0,0,0,0,3,0,0,3,0,0,1,2,1,1,3,0,0,0,0,0,2,1,2,0,0,0,1,2,0,0,0,1,0,0,0,1,0
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",10098,213,140,80,50,294,162,86,115,104,9,64,148,159,353,0,744,0,277,182,83,257,270,457,277,37,270,301,69,8,27,208,302,49,0,568,26,87,91,263,191,220,348,0,75,83,121,67,224,112,211,138,50,135,152,314,0,61,42,130,60,136,75,157,166
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",1764,39,34,22,2,29,5,35,22,8,2,8,34,32,64,0,57,0,65,52,17,49,46,76,51,4,27,46,12,1,1,56,67,13,0,71,1,7,26,58,39,22,79,0,12,11,14,7,46,22,42,48,8,34,23,90,0,12,7,25,1,5,11,26,41
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",31439,771,432,337,157,969,20,535,400,136,53,177,518,593,1154,0,907,0,829,636,335,658,656,1037,701,55,676,864,188,14,79,818,1124,210,0,1321,60,78,468,921,695,698,1443,0,244,217,334,175,977,504,886,638,183,711,734,1330,0,378,220,584,18,108,334,547,594
02,BALDWIN,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,60,1,2,1,1,0,0,2,0,1,0,0,1,1,2,0,3,0,3,0,1,1,1,4,0,0,3,1,0,1,1,0,1,0,0,2,0,0,1,1,3,1,3,0,0,0,0,0,3,1,0,3,0,2,0,2,0,0,1,0,0,0,0,3,2
02,BALDWIN,"US HOUSE, DISTRICT 1",DEM,"Belk, Judy McClain",11072,208,161,80,74,353,154,101,113,105,8,78,152,179,358,0,764,0,294,199,104,272,293,462,292,41,277,309,69,10,28,238,334,47,0,592,27,89,118,282,218,241,359,0,71,102,146,85,308,130,257,174,61,177,178,337,0,96,59,134,64,139,96,194,181
02,BALDWIN,"US HOUSE, DISTRICT 1",LIB,"Coffee, Dick",887,19,18,14,0,20,5,22,16,1,2,3,15,14,25,0,25,0,34,24,11,22,19,37,15,1,12,23,8,0,0,24,30,7,0,42,1,0,18,31,23,15,37,0,9,9,5,7,27,12,21,17,6,22,12,45,0,4,4,17,0,4,8,13,12
02,BALDWIN,"US HOUSE, DISTRICT 1",REP,"Bonner, Jo",32662,823,448,365,148,948,28,560,420,154,54,173,563,623,1231,0,970,0,884,677,335,701,699,1130,747,56,699,910,199,14,79,863,1167,224,0,1391,58,84,456,974,718,707,1525,0,262,207,330,162,953,511,891,657,179,707,758,1420,0,364,213,617,18,112,324,542,630
02,BALDWIN,"US HOUSE, DISTRICT 1",WI,WRITE-IN,68,4,2,1,0,1,0,0,2,1,0,1,1,0,2,0,3,0,3,3,1,1,0,2,2,1,3,0,0,0,1,2,5,0,0,1,0,0,3,1,4,0,2,0,1,0,0,0,1,0,2,1,0,0,1,2,0,0,0,0,0,1,2,3,1
02,BALDWIN,"STATE SENATE, DISTRICT 22",DEM,"Lindsey, Pat",1998,19,0,0,21,126,172,0,0,107,0,90,0,0,0,0,789,0,0,0,0,0,0,0,0,48,0,0,0,,,0,0,0,0,0,37,97,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,65,155,0,50,189
02,BALDWIN,"STATE SENATE, DISTRICT 22",REP,"Day, Sheldon A.",2362,49,0,0,9,83,14,0,0,140,0,151,0,0,0,0,933,0,0,0,0,0,0,0,0,46,0,0,0,0,,0,0,0,0,0,47,71,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,67,0,15,98,0,53,568
02,BALDWIN,"STATE SENATE, DISTRICT 22",WI,WRITE-IN,20,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
02,BALDWIN,"STATE SENATE, DISTRICT 32",LIB,"Medicus, Richard",3431,76,62,37,15,69,0,48,49,0,4,0,39,61,126,0,0,0,117,101,52,89,82,151,101,0,73,121,36,5,8,95,137,20,0,216,0,0,51,117,97,70,159,0,43,40,27,25,124,62,93,74,27,68,56,127,0,33,13,63,0,0,26,44,2
02,BALDWIN,"STATE SENATE, DISTRICT 32",REP,"Byrne, Bradley",32743,811,508,388,160,958,0,591,454,0,56,0,638,676,1358,0,0,0,967,703,356,795,804,1297,841,0,779,964,210,16,93,924,1228,225,0,1472,0,0,500,1037,766,775,1589,0,269,229,360,190,1044,539,982,719,191,768,819,1557,0,398,151,640,0,0,359,554,35
02,BALDWIN,"STATE SENATE, DISTRICT 32",WI,WRITE-IN,235,6,5,2,1,5,0,3,5,0,0,0,6,7,1,0,0,0,7,9,2,4,4,11,2,0,5,10,3,1,0,5,11,5,0,20,0,0,5,4,4,5,7,0,1,2,1,2,7,5,8,7,2,7,3,10,0,1,1,5,0,0,5,3,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 64",DEM,"Warren, J.E. ""Jimmy""",1356,16,0,0,57,320,165,0,0,49,0,16,0,0,0,0,0,0,0,0,0,0,0,0,,40,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,25,92,0,0,0,0,0,0,0,0,0,32,55,0,62,133,99,176,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 64",REP,"Albritton, Greg",2553,52,0,0,100,718,22,0,0,99,0,58,0,0,0,0,0,0,0,0,0,0,0,0,,57,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,46,150,0,0,0,0,0,0,0,0,0,106,215,0,17,115,321,411,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 64",WI,WRITE-IN,9,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 66",DEM,"White, F.P. ""Skippy""",1244,12,0,0,29,109,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,15,57,0,0,0,0,0,0,110,244,0,0,0,0,0,0,171,220,0,0,88,0,0,0,0,0,0,0,94,0,0,0,0,0,62,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 66",WI,WRITE-IN,40,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 94",LIB,"Ponder, Alvie Gene, II",2077,32,0,38,0,0,0,90,0,0,0,0,13,23,0,0,130,0,0,0,88,152,141,237,165,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,136,0,0,0,0,0,0,0,214,75,151,103,42,131,0,0,0,0,0,2,0,0,0,0,51
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 94",REP,"Faust, Joe, Sr.",10967,259,0,384,0,0,0,554,0,0,0,0,136,123,0,0,517,0,0,0,323,725,747,1211,774,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,729,0,0,0,0,0,0,0,960,351,927,693,174,715,0,0,0,0,0,22,0,0,0,0,410
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 94",WI,WRITE-IN,31,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,4,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 95",REP,"McMillan, Steve",12227,328,506,18,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,,0,797,985,225,0,0,941,1280,241,0,1292,0,0,0,1058,0,793,1647,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 95",WI,WRITE-IN,133,4,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,0,4,11,1,0,0,5,20,2,0,17,0,0,0,15,0,7,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 96",LIB,"Bennett, Christie",779,9,0,0,0,0,0,0,0,22,0,31,45,54,137,0,115,0,111,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,153,0,7,0,0,0,0,0,0,39
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 96",REP,"Davis, Randy",6882,182,0,0,0,0,0,0,0,59,0,120,483,542,1344,0,543,0,976,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,1545,0,26,0,0,0,0,0,0,239
02,BALDWIN,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 96",WI,WRITE-IN,24,0,0,0,0,0,0,0,0,2,0,1,3,3,1,0,3,0,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1
02,BALDWIN,"CIRCUIT COURT, DISTRICT 28, PLACE #3",REP,"Floyd, J. Langford",35211,880,515,384,171,1029,64,568,432,175,56,189,594,619,1370,0,1120,0,953,730,359,776,772,1265,829,58,776,957,215,17,89,917,1242,226,0,1503,60,98,475,1043,754,780,1600,0,268,223,347,192,1038,535,979,733,202,750,776,1516,0,389,212,636,25,133,327,594,676
02,BALDWIN,"CIRCUIT COURT, DISTRICT 28, PLACE #3",WI,WRITE-IN,353,8,8,3,0,11,7,2,5,3,0,0,7,5,15,0,18,0,13,13,2,15,9,15,13,0,2,9,2,0,1,7,11,1,0,10,1,5,5,11,7,5,15,0,3,2,4,2,8,1,10,9,2,9,3,11,0,1,3,6,0,3,3,3,6
02,BALDWIN,"DISTRICT COURT, BALDWIN CO., PLACE #1",REP,"Bosch, Carmen",35879,887,530,387,174,1037,61,581,442,181,56,189,600,634,1384,0,1137,0,962,751,371,793,782,1264,828,60,794,1006,220,15,91,948,1274,238,0,1547,62,98,499,1066,772,807,1612,0,280,224,356,192,1070,547,989,732,203,766,789,1550,0,387,209,667,25,136,333,598,686
02,BALDWIN,"DISTRICT COURT, BALDWIN CO., PLACE #1",WI,WRITE-IN,341,6,7,1,0,11,8,3,17,3,0,0,6,5,14,0,19,0,9,14,3,10,8,16,10,0,3,9,2,1,0,8,13,1,0,10,0,4,5,13,10,4,13,0,4,4,4,2,7,2,8,7,3,7,2,5,0,1,3,3,0,3,1,3,6
02,BALDWIN,STATEWIDE AMENDMENT #1,,YES,32075,809,477,328,153,894,125,503,377,174,42,140,545,617,1266,0,1252,0,877,620,302,727,737,1182,798,50,693,833,212,7,76,861,1174,221,0,1550,50,109,428,944,677,746,1463,0,241,173,312,156,876,449,843,611,155,622,640,1361,0,297,155,538,43,175,237,527,625
02,BALDWIN,STATEWIDE AMENDMENT #1,,NO,6402,88,72,78,45,247,27,89,98,34,15,72,74,76,157,0,184,0,145,170,77,129,126,206,115,20,141,171,38,10,28,155,190,20,0,262,18,26,94,171,141,131,258,0,53,82,99,65,222,112,193,145,42,136,133,255,0,90,74,129,9,44,94,129,98
02,BALDWIN,STATEWIDE AMENDMENT #2,,YES,13687,344,205,134,70,399,107,192,160,97,19,76,201,253,539,0,664,0,374,271,129,314,307,489,283,26,323,374,76,1,27,343,466,74,0,659,26,68,160,396,255,274,613,0,89,87,150,73,395,201,353,231,81,263,273,565,0,130,60,196,28,108,109,221,286
02,BALDWIN,STATEWIDE AMENDMENT #2,,NO,22279,475,314,247,120,657,40,353,278,101,34,127,376,390,798,0,700,0,585,487,227,467,487,814,568,42,477,570,157,12,75,594,799,149,0,1033,39,57,322,676,511,561,1008,0,178,163,224,137,626,331,594,477,102,442,446,940,0,221,156,417,22,108,201,392,375
02,BALDWIN,STATEWIDE AMENDMENT #3,,YES,23006,549,240,355,113,666,96,345,269,112,28,115,407,454,878,0,908,0,586,478,232,521,510,835,556,46,530,591,140,9,66,615,822,156,0,1037,47,86,282,734,495,516,1077,0,176,142,217,120,654,328,600,454,87,462,464,918,0,206,113,431,36,143,164,369,420
02,BALDWIN,STATEWIDE AMENDMENT #3,,NO,11886,231,117,149,67,365,50,172,163,77,24,77,159,163,397,0,417,0,326,258,123,231,238,414,276,20,237,325,85,6,36,293,391,67,0,643,18,39,182,314,262,295,518,0,97,103,146,87,364,191,329,227,88,234,217,513,0,133,97,190,11,69,129,209,227
02,BALDWIN,LOCAL AMENDMENT #1,,YES,19892,481,297,197,85,520,104,320,211,108,33,99,336,385,796,0,819,0,517,364,190,461,480,739,516,34,465,536,117,6,46,545,714,132,0,968,31,82,246,556,374,464,903,0,142,109,195,99,572,269,539,394,85,416,418,839,0,195,85,304,29,88,130,330,377
02,BALDWIN,LOCAL AMENDMENT #1,,NO,16616,379,233,183,109,571,48,234,226,85,20,115,251,265,543,0,541,0,443,398,181,326,315,551,330,35,344,425,118,13,54,424,575,94,0,760,33,43,247,526,391,396,745,0,135,150,194,122,475,277,427,318,94,295,298,691,0,169,136,333,18,106,193,313,302
02,BALDWIN,LOCAL AMENDMENT #2,,YES,17649,511,260,172,64,478,97,296,172,103,18,79,329,359,724,0,779,0,494,328,150,428,449,697,476,28,405,462,110,2,31,503,599,107,0,826,32,65,191,464,333,414,866,0,104,71,159,61,500,205,452,344,71,319,363,794,0,140,73,256,26,85,108,263,354
02,BALDWIN,LOCAL AMENDMENT #2,,NO,18544,343,262,203,127,606,55,250,268,92,35,134,257,286,608,0,578,0,467,431,214,360,341,593,377,37,391,493,129,15,70,439,670,117,0,900,35,56,296,612,440,441,765,0,169,187,227,152,539,332,511,361,108,380,342,697,0,221,146,366,19,104,220,365,305
02,BALDWIN,LOCAL AMENDMENT #3,,YES,23882,595,349,234,96,548,87,391,269,136,36,111,396,468,986,0,961,0,650,488,249,518,543,832,569,39,529,637,153,7,49,610,874,161,0,1203,49,84,301,726,521,556,1142,0,166,134,227,116,673,346,616,466,111,470,486,1051,0,224,111,400,24,107,183,322,496
02,BALDWIN,LOCAL AMENDMENT #3,,NO,12496,250,178,147,99,552,66,164,170,59,18,101,180,180,331,0,400,0,301,278,123,262,252,447,275,26,270,324,84,11,55,335,394,65,0,531,17,41,184,339,262,291,491,0,108,127,168,106,387,199,342,244,72,250,226,452,0,140,113,233,20,86,158,331,181
