Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
59,STCLAIR,LIEUTENANT GOVERNOR,WI,WRITE-IN,47,2,2,0,0,0,0,1,1,3,0,0,0,1,1,0,4,4,1,0,6,0,1,5,0,1,1,3,1,0,0,4,1,3,0,0,1
59,STCLAIR,UNITED STATES SENATOR,DEM,"Parker, Susan",5454,52,465,119,19,135,89,208,142,205,158,23,96,17,46,159,264,229,132,192,202,42,199,486,90,68,67,358,170,64,32,328,206,130,171,54,37
59,STCLAIR,UNITED STATES SENATOR,LIB,"Allen, Jeff",347,0,21,16,2,14,3,4,2,8,10,1,8,0,5,7,14,21,17,11,18,2,12,20,18,2,16,11,7,3,2,28,21,8,8,6,1
59,STCLAIR,UNITED STATES SENATOR,REP,"Sessions, Jeff",13914,175,556,533,95,376,214,512,449,600,369,63,313,78,96,265,979,861,556,374,692,109,330,813,195,126,198,429,364,172,124,1175,749,322,358,205,89
59,STCLAIR,UNITED STATES SENATOR,WI,WRITE-IN,28,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,3,3,0,1,3,0,2,1,0,0,0,1,0,0,0,0,3,4,0,1,0
59,STCLAIR,ATTORNEY GENERAL,DEM,"Whigham, Boyd",4947,46,442,107,19,110,76,192,138,172,122,23,83,16,39,153,240,203,120,192,170,35,188,452,82,62,64,331,158,51,37,275,193,126,150,50,30
59,STCLAIR,ATTORNEY GENERAL,LIB,"Myers, Wilson",547,5,38,22,1,18,2,11,13,17,25,1,8,3,2,14,25,30,20,10,31,5,12,33,21,5,14,19,18,9,6,49,26,12,12,6,4
59,STCLAIR,ATTORNEY GENERAL,REP,"Pryor, Bill",13987,171,542,529,93,392,225,514,431,619,382,61,320,75,102,259,980,864,561,370,706,110,336,822,196,128,197,435,360,173,113,1188,742,316,372,209,94
59,STCLAIR,ATTORNEY GENERAL,WI,WRITE-IN,26,0,3,0,0,2,0,1,1,0,2,0,0,0,0,0,2,4,0,0,0,0,2,2,0,0,0,1,0,0,0,0,3,3,0,0,0
59,STCLAIR,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",6813,64,522,167,31,165,95,249,188,264,187,30,119,28,61,193,361,318,194,243,262,60,223,559,124,94,90,401,213,75,50,417,257,164,216,72,57
59,STCLAIR,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",517,1,38,20,3,11,8,13,9,13,15,1,16,2,1,9,27,36,21,13,29,4,11,38,14,2,17,15,14,6,6,45,28,8,10,11,2
59,STCLAIR,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",12051,159,468,470,77,343,199,454,384,536,321,54,266,65,82,211,852,740,476,312,609,87,298,701,159,100,168,370,309,151,95,1033,675,279,303,180,65
59,STCLAIR,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0
59,STCLAIR,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",5508,61,476,130,20,137,83,204,136,185,151,30,86,19,48,164,262,237,130,208,210,38,203,482,97,65,72,383,188,60,36,300,201,145,181,53,27
59,STCLAIR,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",13388,161,511,507,86,364,209,496,424,608,360,53,302,68,91,252,955,838,548,349,674,111,322,792,194,121,196,374,338,165,115,1153,736,287,331,206,91
59,STCLAIR,COURT OF CIVIL APPEALS,WI,WRITE-IN,42,1,0,3,0,2,0,3,2,1,2,0,1,0,0,0,4,1,1,0,2,1,2,0,1,1,0,1,1,1,0,5,3,0,2,1,0
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",5290,60,462,122,21,130,77,200,126,191,127,30,86,19,46,158,264,234,131,207,188,42,190,472,80,65,63,374,184,54,29,282,184,133,176,51,32
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",842,2,54,33,2,24,7,17,19,18,33,1,14,5,2,24,39,47,27,20,45,12,21,60,30,9,26,29,34,8,8,71,34,34,17,13,3
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",12695,157,464,478,83,350,206,479,406,586,345,47,284,59,89,230,915,794,518,326,651,94,310,738,182,113,178,350,307,163,112,1101,714,266,321,198,81
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,23,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,0,3,0,2,0,0,1,0,2,0,0,0,3,2,0,0,0,1
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",6113,80,488,162,25,142,92,202,139,213,165,29,113,22,50,171,308,270,150,229,241,52,212,521,105,74,77,419,200,81,46,347,239,154,194,64,37
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",12456,136,490,460,79,354,195,490,407,570,327,46,267,62,85,232,886,790,519,324,633,95,300,726,186,112,184,328,314,141,103,1085,682,268,312,191,77
59,STCLAIR,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,42,1,0,1,0,3,1,0,1,2,0,0,0,0,0,1,2,5,1,1,2,0,1,4,1,0,0,1,1,1,0,4,4,2,0,1,1
59,STCLAIR,SECRETARY OF STATE,DEM,"Worley, Nancy L.",6585,75,514,154,29,157,97,259,201,252,168,32,112,16,48,193,312,283,149,236,283,52,244,560,110,76,73,398,228,70,47,424,265,157,210,61,40
59,STCLAIR,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",446,0,29,22,2,12,5,11,13,8,15,0,7,3,2,16,19,26,15,12,26,2,5,37,16,4,16,9,6,3,2,41,35,11,7,8,1
59,STCLAIR,SECRETARY OF STATE,REP,"Thomas, Dave",12261,148,473,476,79,345,195,438,358,546,338,49,289,67,92,212,904,786,531,317,596,95,283,692,172,114,184,364,293,158,105,1042,660,279,310,192,79
59,STCLAIR,SECRETARY OF STATE,WI,WRITE-IN,26,0,2,0,0,1,0,2,0,1,0,0,0,1,0,0,3,1,2,0,2,0,1,1,0,0,0,2,1,1,0,3,1,0,0,1,0
59,STCLAIR,STATE TREASURER,DEM,"Black, Stephen Foster",6401,61,507,174,23,161,89,239,171,228,164,30,114,23,52,173,353,298,156,234,263,55,221,532,106,78,75,391,207,76,39,377,256,160,209,67,39
59,STCLAIR,STATE TREASURER,LIB,"Garland,Gabe",529,2,34,21,1,13,7,10,16,16,22,0,17,1,3,12,28,33,15,13,29,3,15,40,19,3,18,21,12,3,5,41,27,12,10,6,1
59,STCLAIR,STATE TREASURER,REP,"Ivey, Kay",12340,156,475,455,87,343,205,466,390,558,333,53,272,64,86,233,855,758,520,319,605,92,290,713,175,112,179,361,317,153,110,1077,672,281,299,191,85
59,STCLAIR,STATE TREASURER,WI,WRITE-IN,33,0,1,2,0,0,0,1,0,2,0,0,1,1,0,0,3,0,0,1,0,0,2,7,0,0,1,3,0,0,1,2,2,1,0,1,1
59,STCLAIR,STATE AUDITOR,DEM,"Gibson, Carolyn",5693,59,466,133,26,132,83,223,138,210,160,34,91,22,43,165,280,245,137,220,216,47,207,487,84,63,70,397,189,63,33,323,206,159,190,54,38
59,STCLAIR,STATE AUDITOR,LIB,"Reeves, Franklin",731,10,50,32,3,24,7,19,19,20,23,1,17,4,6,18,27,44,20,20,37,8,12,64,27,7,22,16,21,8,6,64,36,13,13,9,4
59,STCLAIR,STATE AUDITOR,REP,"Chapman, Beth",12474,146,477,472,81,349,204,467,398,564,328,45,283,60,85,227,911,786,520,316,629,92,299,712,186,114,175,347,318,153,109,1074,699,263,310,197,78
59,STCLAIR,STATE AUDITOR,WI,WRITE-IN,32,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,0,2,5,0,1,1,1,0,0,0,4,2,2,3,0,0
59,STCLAIR,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",6910,75,561,179,33,177,89,242,165,217,190,37,154,26,58,191,362,317,176,245,296,75,228,569,110,80,84,434,223,78,58,380,268,188,224,69,52
59,STCLAIR,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",564,4,34,18,2,21,6,16,15,19,20,0,15,3,1,13,28,34,25,14,26,2,13,48,25,3,18,17,13,4,1,49,22,16,10,9,0
59,STCLAIR,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",11485,138,406,436,77,311,199,452,384,557,304,41,226,59,78,208,826,724,471,303,568,72,279,649,164,103,162,308,288,147,96,1031,647,240,279,182,70
59,STCLAIR,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,22,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,1,0,1,0,2,4,0,0,1,1,0,0,0,2,1,1,1,0,0
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",7099,79,569,176,28,176,106,260,199,248,204,37,142,31,57,193,368,335,167,257,299,62,240,588,105,83,91,420,226,84,57,410,275,192,219,67,49
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",638,5,35,27,4,17,10,19,14,17,25,0,13,1,4,14,31,34,23,20,33,5,15,55,22,4,23,21,13,4,4,56,34,17,10,7,2
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",11352,139,397,437,80,314,179,429,357,536,286,47,242,58,79,210,830,716,496,286,559,81,271,637,170,103,154,327,291,139,91,1008,630,234,284,184,71
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,20,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,1,1,0,0,0,1,2,0,0,0,2,0,0,0,1,2,2,0,1,0
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",5014,56,431,113,19,130,69,194,122,189,119,27,80,14,35,151,242,237,126,184,174,41,191,441,79,59,53,335,155,44,35,302,201,122,162,51,31
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",629,8,32,20,3,19,6,22,12,20,25,0,17,2,4,13,33,41,27,17,24,6,16,43,23,4,17,12,18,6,5,56,32,19,13,11,3
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",13588,154,548,518,91,369,221,492,430,591,374,52,307,73,101,258,963,812,535,361,701,103,321,804,197,130,204,435,355,179,116,1128,710,309,358,202,86
59,STCLAIR,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,36,0,3,1,0,0,1,2,1,0,0,0,0,0,1,1,1,1,0,2,3,0,4,4,1,0,0,1,0,1,0,5,2,1,0,0,0
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 4",LIB,"McLendon, Tony Hughes",121,3,1,0,5,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,19,0,0,1,9,0,0,0,0,20,0,0,44,0,0,0
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 4",REP,"Aderholt, Robert",1030,27,8,0,99,0,0,0,0,0,0,0,0,79,112,0,0,0,0,0,0,109,0,0,9,114,0,0,0,0,126,0,0,347,0,0,0
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 4",WI,WRITE-IN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 6",LIB,"McAllister, J. Holden",1953,13,176,53,0,54,30,69,41,67,66,6,38,0,0,50,111,92,59,82,89,0,61,181,50,11,53,114,73,26,0,126,67,0,59,25,11
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 6",REP,"Bachus, Spencer",14001,154,605,569,0,416,243,556,491,661,406,66,345,0,0,276,1047,923,606,408,756,0,355,877,206,19,202,479,389,192,0,1255,792,0,388,215,104
59,STCLAIR,"US HOUSE, CONGRESSIONAL DISTRICT 6",WI,WRITE-IN,52,0,8,1,0,0,2,2,0,1,3,0,0,0,0,1,1,6,1,1,1,0,4,4,1,0,2,4,2,0,0,3,2,0,1,1,0
59,STCLAIR,"STATE BOE, DISTRICT 6",LIB,"Vines, Patsy",513,3,226,0,16,0,0,0,0,0,0,0,76,9,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,30,0,0,84,0,0,0
59,STCLAIR,"STATE BOE, DISTRICT 6",REP,"Byers, David",1563,26,506,0,86,0,0,0,0,0,0,0,286,70,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,108,0,0,292,0,0,0
59,STCLAIR,"STATE BOE, DISTRICT 6",WI,WRITE-IN,12,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
59,STCLAIR,"STATE SENATE, DISTRICT 12",DEM,"Gray, Preston R., Jr.",4423,45,550,0,32,12,98,246,174,243,187,38,131,24,56,0,0,0,0,241,53,64,235,562,118,88,0,442,223,80,50,0,0,170,220,0,41
59,STCLAIR,"STATE SENATE, DISTRICT 12",REP,"Marsh, Del",6251,64,444,0,73,37,193,459,391,544,323,43,263,65,81,0,0,0,0,312,112,80,292,701,174,100,0,322,300,143,105,0,0,256,298,0,76
59,STCLAIR,"STATE SENATE, DISTRICT 12",WI,WRITE-IN,42,2,4,0,0,0,1,0,6,2,2,0,2,0,0,0,0,0,0,1,1,0,3,5,0,1,0,2,2,3,0,0,0,4,1,0,0
59,STCLAIR,"STATE SENATE, DISTRICT 17",DEM,"Moore, Caroline B.",1168,8,0,87,0,73,0,0,0,0,0,0,0,0,0,83,144,141,89,0,119,0,0,0,0,0,69,0,0,0,0,205,115,0,0,35,0
59,STCLAIR,"STATE SENATE, DISTRICT 17",REP,"Biddle, Jack, III",6332,61,0,526,0,335,0,0,0,0,0,0,0,0,0,234,983,841,554,0,557,0,0,0,0,0,181,0,0,0,0,1129,728,0,0,203,0
59,STCLAIR,"STATE SENATE, DISTRICT 17",WI,WRITE-IN,39,1,0,2,0,2,0,0,0,0,0,0,0,0,0,3,4,9,1,0,0,0,0,0,0,0,1,0,0,0,0,12,2,0,0,2,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 30",REP,"Galliher, Blaine",2999,49,636,0,95,0,0,0,0,0,0,61,295,71,105,0,0,0,0,0,4,118,0,0,238,139,0,511,0,198,124,0,0,355,0,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 30",WI,WRITE-IN,34,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,9,0,1,1,0,0,2,0,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 36",DEM,"Chandler, Wayne",1509,10,0,0,0,10,76,195,0,0,144,5,0,0,0,0,0,0,0,0,0,0,205,473,0,0,0,21,186,0,0,0,0,0,184,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 36",REP,"Wood, Randy",2968,38,0,0,0,39,212,507,0,0,365,5,0,0,0,0,0,0,0,0,0,0,318,800,0,0,0,16,336,0,0,0,0,0,332,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 36",WI,WRITE-IN,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 45",LIB,"Echols, Jeff",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 45",REP,"Morton, Albert",438,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,152,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 45",WI,WRITE-IN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 50",DEM,"Quarles, Marilyn",2524,28,0,166,0,137,0,0,123,195,0,0,13,0,0,193,227,192,112,198,246,0,0,0,0,0,71,0,0,0,0,324,209,0,0,62,28
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 50",REP,"McClendon, Jim",7649,78,0,490,0,322,0,0,454,608,0,0,44,0,0,233,786,704,471,368,649,0,0,0,0,0,201,0,0,0,0,1186,760,0,0,199,96
59,STCLAIR,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 50",WI,WRITE-IN,25,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,2,2,1,1,4,0,0,0,0,0,2,0,0,0,0,3,2,0,0,2,0
59,STCLAIR,"CIRCUIT COURT, DISTRICT 30, PLACE #2",DEM,"Robinson, Charles E.",11921,132,770,363,61,312,178,445,356,471,325,56,281,48,97,281,637,586,353,396,578,102,359,908,210,135,162,588,367,159,92,818,483,275,330,131,76
59,STCLAIR,"CIRCUIT COURT, DISTRICT 30, PLACE #2",WI,WRITE-IN,307,6,12,10,0,14,5,10,15,11,9,0,6,0,3,3,27,27,8,2,17,0,10,25,6,4,5,4,3,2,1,32,9,4,9,4,4
59,STCLAIR,STATEWIDE AMENDMENT #1,AMEND,YES,12733,160,694,438,65,352,227,520,399,570,335,46,295,57,87,202,825,707,478,400,605,101,318,843,190,125,198,415,356,154,88,1028,665,272,270,165,83
59,STCLAIR,STATEWIDE AMENDMENT #1,AMEND,NO,3533,32,183,130,20,95,43,107,109,129,99,20,58,30,33,107,214,221,118,77,192,30,82,218,76,39,56,157,92,54,29,244,155,92,121,48,23
59,STCLAIR,STATEWIDE AMENDMENT #2,AMEND,YES,6774,85,418,207,31,190,93,276,228,285,177,25,135,19,44,132,427,351,269,207,360,52,177,481,94,74,100,265,208,87,50,512,310,131,170,60,44
59,STCLAIR,STATEWIDE AMENDMENT #2,AMEND,NO,8560,88,401,324,39,237,157,321,257,386,223,39,190,58,71,169,553,517,301,241,396,66,202,521,157,86,141,280,214,105,62,699,458,211,197,137,56
59,STCLAIR,STATEWIDE AMENDMENT #3,AMEND,YES,9662,126,577,346,45,274,136,373,291,401,254,39,229,44,68,170,617,530,390,288,491,80,246,621,153,102,154,351,248,108,72,742,465,210,234,118,69
59,STCLAIR,STATEWIDE AMENDMENT #3,AMEND,NO,5710,53,238,196,23,154,108,229,185,267,153,23,101,33,46,128,362,339,186,159,275,45,131,381,95,55,88,200,178,86,40,457,306,126,150,80,34
