Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,PRECINCT NAME,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
45,MACON,ATTORNEY GENERAL,WI,WRITE-IN,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0
45,MACON,"ASSOCIATE JUSTICE, SUPREME COURT",DEM,"Anderson, James H.",5670,167,157,143,364,157,83,343,699,0,312,194,463,485,402,593,491,260,219,138
45,MACON,"ASSOCIATE JUSTICE, SUPREME COURT",LIB,"Bear, Tom",96,0,0,3,8,1,8,7,11,0,12,2,6,3,6,4,14,4,0,7
45,MACON,"ASSOCIATE JUSTICE, SUPREME COURT",REP,"See, Harold",984,26,50,10,87,53,82,17,36,0,235,22,15,39,97,50,45,7,11,102
45,MACON,"ASSOCIATE JUSTICE, SUPREME COURT",WI,WRITE-IN,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2
45,MACON,COURT OF CIVIL APPEALS,DEM,"Toles, Vicky Underwood",5597,167,154,142,349,157,79,340,705,,306,181,455,470,399,589,494,265,217,128
45,MACON,COURT OF CIVIL APPEALS,REP,"Thompson, William ""Bill"" C.",1049,24,56,9,96,54,88,24,34,,235,37,22,51,89,55,49,6,14,106
45,MACON,COURT OF CIVIL APPEALS,WI,WRITE-IN,8,0,0,1,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #1",DEM,"Funderburk, Eric B.",5513,167,150,142,347,157,81,329,693,0,297,178,447,471,392,577,484,254,217,130
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #1",LIB,"Allen, Troy E., Jr.",273,3,10,5,18,6,7,20,24,0,27,14,19,21,16,27,25,10,5,16
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #1",REP,"McMillan, H.W. ""Bucky""",855,23,46,5,80,45,79,17,21,0,215,22,10,28,87,38,33,6,11,89
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #1",WI,WRITE-IN,9,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #2",DEM,"Cauthen, Florence Mangum",5707,179,157,147,356,162,98,340,698,0,319,188,455,485,411,600,503,258,216,135
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #2",REP,"Baschab, Pam",899,12,46,5,82,45,71,21,40,0,216,26,15,35,81,43,40,12,14,95
45,MACON,"COURT OF CRIMINAL APPEALS, PLACE #2",WI,WRITE-IN,12,0,0,0,1,0,0,0,2,0,1,2,2,0,1,1,1,0,0,1
45,MACON,SECRETARY OF STATE,DEM,"Worley, Nancy L.",5824,172,158,147,377,161,101,348,715,0,329,188,472,499,415,608,510,262,216,146
45,MACON,SECRETARY OF STATE,LIB,"Bodenhausen, Mark",84,0,1,2,4,5,4,6,11,0,8,2,4,6,6,6,7,2,1,9
45,MACON,SECRETARY OF STATE,REP,"Thomas, Dave",822,20,49,4,74,43,74,12,22,0,215,27,7,23,74,35,31,7,14,91
45,MACON,SECRETARY OF STATE,WI,WRITE-IN,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0
45,MACON,STATE TREASURER,DEM,"Black, Stephen Foster",5676,168,160,144,363,163,96,340,693,0,301,190,458,483,395,606,501,259,220,136
45,MACON,STATE TREASURER,LIB,"Garland,Gabe",100,2,1,3,4,2,4,7,12,0,14,1,6,5,8,5,12,7,0,7
45,MACON,STATE TREASURER,REP,"Ivey, Kay",979,23,48,6,87,47,76,22,39,0,246,25,18,37,104,38,42,5,11,105
45,MACON,STATE TREASURER,WI,WRITE-IN,7,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
45,MACON,STATE AUDITOR,DEM,"Gibson, Carolyn",5712,180,154,142,358,168,93,349,703,0,308,185,462,492,403,601,511,258,217,128
45,MACON,STATE AUDITOR,LIB,"Reeves, Franklin",166,1,5,5,10,3,4,6,19,0,17,6,9,12,10,19,18,8,2,12
45,MACON,STATE AUDITOR,REP,"Chapman, Beth",831,11,48,6,80,41,79,11,22,0,220,26,10,24,86,27,24,5,11,100
45,MACON,STATE AUDITOR,WI,WRITE-IN,8,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2
45,MACON,COMMISSIONER OF AG. & INDUSTRIES,DEM,"Sparks, Ron",5819,175,162,146,371,171,107,346,696,0,334,194,461,492,421,601,510,264,218,150
45,MACON,COMMISSIONER OF AG. & INDUSTRIES,LIB,"Hulcher, Maude G.",100,1,2,3,5,2,3,5,14,0,11,4,8,6,6,9,11,3,2,5
45,MACON,COMMISSIONER OF AG. & INDUSTRIES,REP,"Alley, J. Lee",794,17,43,4,74,40,66,16,33,0,202,18,10,28,72,39,31,4,9,88
45,MACON,COMMISSIONER OF AG. & INDUSTRIES,WI,WRITE-IN,8,0,0,0,0,0,0,0,2,0,3,0,0,1,0,1,1,0,0,0
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #1",DEM,"Cook, Jan",5969,178,169,144,385,176,119,352,713,0,362,199,467,505,432,612,511,259,221,165
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #1",LIB,"Clark, Dick",130,0,3,9,8,4,4,6,15,0,12,5,12,8,9,7,10,7,3,8
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #1",REP,"Martin, Charles B.",687,16,39,3,68,34,57,10,19,0,185,14,4,20,64,28,33,5,9,79
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #1",WI,WRITE-IN,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #2",DEM,"Pierce, Greg",5402,171,153,139,331,153,74,324,669,0,283,183,444,469,375,562,485,257,212,118
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #2",LIB,"Abernathy, Matthew B. ""Cardy""",149,1,4,4,12,8,6,8,20,0,15,3,9,8,7,18,13,4,1,8
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #2",REP,"Wallace, George C., Jr.",1191,22,52,10,112,51,99,31,55,0,260,31,24,51,123,69,53,10,17,121
45,MACON,"PUBLIC SERVICE COMMISSION, PLACE #2",WI,WRITE-IN,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1
45,MACON,"US HOUSE, CONGRESSIONAL DISTRICT 3",DEM,"Turnham, Joe",5838,179,155,152,363,167,91,342,715,0,324,192,470,494,416,631,522,260,220,145
45,MACON,"US HOUSE, CONGRESSIONAL DISTRICT 3",LIB,"Crispin, George",79,0,2,3,4,1,2,5,7,0,8,2,4,6,7,6,9,4,2,7
45,MACON,"US HOUSE, CONGRESSIONAL DISTRICT 3",REP,Rogers. Mike,974,16,53,4,102,51,95,20,32,0,243,30,15,38,94,33,26,7,13,102
45,MACON,"US HOUSE, CONGRESSIONAL DISTRICT 3",WI,WRITE-IN,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1
45,MACON,"STATE SENATE, DISTRICT 28",DEM,"Penn, Myron C.",6170,187,171,152,395,189,117,361,726,0,384,202,477,523,447,644,528,265,231,171
45,MACON,"STATE SENATE, DISTRICT 28",LIB,"Bowden, Daniel V.",306,3,9,4,26,12,32,6,19,0,56,5,11,14,25,22,21,5,2,34
45,MACON,"STATE SENATE, DISTRICT 28",WI,WRITE-IN,9,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,1,0,2
45,MACON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 82",DEM,"Ford, Johnny",5964,179,170,144,387,175,112,346,697,0,368,200,467,500,413,629,525,265,229,158
45,MACON,"STATE HOUSE OF REPRESENTATIVES, DISTRICT 82",WI,WRITE-IN,96,0,0,7,8,4,3,2,16,0,9,2,2,8,6,10,10,3,0,6
45,MACON,"DISTRICT COURT, MACON CO.",DEM,"Ford, Aubrey",6153,184,170,155,402,176,123,349,733,0,390,202,468,515,422,647,542,270,225,180
45,MACON,"DISTRICT COURT, MACON CO.",WI,WRITE-IN,32,0,0,0,2,2,1,0,4,0,2,1,4,2,3,4,4,1,0,2
45,MACON,STATEWIDE AMENDMENT #1,,YES,5017,114,136,117,316,129,119,305,620,0,403,164,363,387,357,514,423,229,165,156
45,MACON,STATEWIDE AMENDMENT #1,,NO,698,20,26,17,61,24,36,26,57,0,80,27,35,52,49,53,46,16,15,58
45,MACON,STATEWIDE AMENDMENT #2,,YES,4249,99,97,109,266,104,86,268,517,0,276,129,350,357,297,458,384,192,158,102
45,MACON,STATEWIDE AMENDMENT #2,,NO,1300,31,57,22,94,37,58,57,157,0,185,46,56,76,89,87,81,52,20,95
45,MACON,STATEWIDE AMENDMENT #3,,YES,4465,88,117,101,298,117,128,267,553,0,350,144,328,354,314,446,374,175,160,151
45,MACON,STATEWIDE AMENDMENT #3,,NO,1085,46,39,27,72,32,27,56,118,0,100,40,60,71,77,91,88,67,22,52
