county,precinct,office,district,party,candidate,votes
Cleburne,,President,,REP,Donald J. Trump,6484
Cleburne,,President,,IND,Jo Jorgensen,60
Cleburne,,President,,DEM,Joseph R. Biden,675
Cleburne,,President,,NON,Write-ins,8
Coffee,,President,,REP,Donald J. Trump,16899
Coffee,,President,,IND,Jo Jorgensen,264
Coffee,,President,,DEM,Joseph R. Biden,5076
Coffee,,President,,NON,Write-ins,36
Colbert,,President,,REP,Donald J. Trump,19203
Colbert,,President,,IND,Jo Jorgensen,272
Colbert,,President,,DEM,Joseph R. Biden,8343
Colbert,,President,,NON,Write-ins,68
Conecuh,,President,,REP,Donald J. Trump,3442
Conecuh,,President,,IND,Jo Jorgensen,32
Conecuh,,President,,DEM,Joseph R. Biden,2966
Conecuh,,President,,NON,Write-ins,1
Coosa,,President,,REP,Donald J. Trump,3631
Coosa,,President,,IND,Jo Jorgensen,46
Coosa,,President,,DEM,Joseph R. Biden,1796
Coosa,,President,,NON,Write-ins,6
Covington,,President,,REP,Donald J. Trump,14586
Covington,,President,,IND,Jo Jorgensen,97
Covington,,President,,DEM,Joseph R. Biden,2721
Covington,,President,,NON,Write-ins,26
Crenshaw,,President,,REP,Donald J. Trump,4864
Crenshaw,,President,,IND,Jo Jorgensen,44
Crenshaw,,President,,DEM,Joseph R. Biden,1700
Crenshaw,,President,,NON,Write-ins,9
Cullman,,President,,REP,Donald J. Trump,36880
Cullman,,President,,IND,Jo Jorgensen,418
Cullman,,President,,DEM,Joseph R. Biden,4478
Cullman,,President,,NON,Write-ins,75
Dale,,President,,REP,Donald J. Trump,14303
Dale,,President,,IND,Jo Jorgensen,233
Dale,,President,,DEM,Joseph R. Biden,5170
Dale,,President,,NON,Write-ins,32
Dallas,,President,,REP,Donald J. Trump,5524
Dallas,,President,,IND,Jo Jorgensen,90
Dallas,,President,,DEM,Joseph R. Biden,12230
Dallas,,President,,NON,Write-ins,20
Dekalb,,President,,REP,Donald J. Trump,24767
Dekalb,,President,,IND,Jo Jorgensen,250
Dekalb,,President,,DEM,Joseph R. Biden,4281
Dekalb,,President,,NON,Write-ins,58
Elmore,,President,,REP,Donald J. Trump,30164
Elmore,,President,,IND,Jo Jorgensen,398
Elmore,,President,,DEM,Joseph R. Biden,10367
Elmore,,President,,NON,Write-ins,101
Escambia,,President,,REP,Donald J. Trump,10869
Escambia,,President,,IND,Jo Jorgensen,94
Escambia,,President,,DEM,Joseph R. Biden,4918
Escambia,,President,,NON,Write-ins,29
Etowah,,President,,REP,Donald J. Trump,35528
Etowah,,President,,IND,Jo Jorgensen,531
Etowah,,President,,DEM,Joseph R. Biden,11567
Etowah,,President,,NON,Write-ins,102
Fayette,,President,,REP,Donald J. Trump,7300
Fayette,,President,,IND,Jo Jorgensen,56
Fayette,,President,,DEM,Joseph R. Biden,1395
Fayette,,President,,NON,Write-ins,15
Franklin,,President,,REP,Donald J. Trump,10376
Franklin,,President,,IND,Jo Jorgensen,106
Franklin,,President,,DEM,Joseph R. Biden,2086
Franklin,,President,,NON,Write-ins,10
Geneva,,President,,REP,Donald J. Trump,10848
Geneva,,President,,IND,Jo Jorgensen,90
Geneva,,President,,DEM,Joseph R. Biden,1595
Geneva,,President,,NON,Write-ins,12
Greene,,President,,REP,Donald J. Trump,875
Greene,,President,,IND,Jo Jorgensen,8
Greene,,President,,DEM,Joseph R. Biden,3884
Greene,,President,,NON,Write-ins,8
Hale,,President,,REP,Donald J. Trump,3192
Hale,,President,,IND,Jo Jorgensen,37
Hale,,President,,DEM,Joseph R. Biden,4663
Hale,,President,,NON,Write-ins,8
Henry,,President,,REP,Donald J. Trump,6607
Henry,,President,,IND,Jo Jorgensen,69
Henry,,President,,DEM,Joseph R. Biden,2606
Henry,,President,,NON,Write-ins,16
Houston,,President,,REP,Donald J. Trump,32618
Houston,,President,,IND,Jo Jorgensen,533
Houston,,President,,DEM,Joseph R. Biden,12917
Houston,,President,,NON,Write-ins,105
Jackson,,President,,REP,Donald J. Trump,19670
Jackson,,President,,IND,Jo Jorgensen,208
Jackson,,President,,DEM,Joseph R. Biden,3717
Jackson,,President,,NON,Write-ins,41
Jefferson,,President,,REP,Donald J. Trump,138843
Jefferson,,President,,IND,Jo Jorgensen,3578
Jefferson,,President,,DEM,Joseph R. Biden,181688
Jefferson,,President,,NON,Write-ins,1739
Lamar,,President,,REP,Donald J. Trump,6174
Lamar,,President,,IND,Jo Jorgensen,33
Lamar,,President,,DEM,Joseph R. Biden,978
Lamar,,President,,NON,Write-ins,8
Lauderdale,,President,,REP,Donald J. Trump,31721
Lauderdale,,President,,IND,Jo Jorgensen,537
Lauderdale,,President,,DEM,Joseph R. Biden,11915
Lauderdale,,President,,NON,Write-ins,166
Lawrence,,President,,REP,Donald J. Trump,12322
Lawrence,,President,,IND,Jo Jorgensen,126
Lawrence,,President,,DEM,Joseph R. Biden,3562
Lawrence,,President,,NON,Write-ins,21
Lee,,President,,REP,Donald J. Trump,42221
Lee,,President,,IND,Jo Jorgensen,1019
Lee,,President,,DEM,Joseph R. Biden,27860
Lee,,President,,NON,Write-ins,349
Limestone,,President,,REP,Donald J. Trump,34640
Limestone,,President,,IND,Jo Jorgensen,748
Limestone,,President,,DEM,Joseph R. Biden,13672
Limestone,,President,,NON,Write-ins,175
Lowndes,,President,,REP,Donald J. Trump,1836
Lowndes,,President,,IND,Jo Jorgensen,26
Lowndes,,President,,DEM,Joseph R. Biden,4972
Lowndes,,President,,NON,Write-ins,1
Macon,,President,,REP,Donald J. Trump,1541
Macon,,President,,IND,Jo Jorgensen,52
Macon,,President,,DEM,Joseph R. Biden,7108
Macon,,President,,NON,Write-ins,22
Madison,,President,,REP,Donald J. Trump,102780
Madison,,President,,IND,Jo Jorgensen,3699
Madison,,President,,DEM,Joseph R. Biden,87286
Madison,,President,,NON,Write-ins,1002
Marengo,,President,,REP,Donald J. Trump,5343
Marengo,,President,,IND,Jo Jorgensen,59
Marengo,,President,,DEM,Joseph R. Biden,5488
Marengo,,President,,NON,Write-ins,10
Marion,,President,,REP,Donald J. Trump,12205
Marion,,President,,IND,Jo Jorgensen,115
Marion,,President,,DEM,Joseph R. Biden,1463
Marion,,President,,NON,Write-ins,24
Marshall,,President,,REP,Donald J. Trump,33191
Marshall,,President,,IND,Jo Jorgensen,435
Marshall,,President,,DEM,Joseph R. Biden,5943
Marshall,,President,,NON,Write-ins,86
Mobile,,President,,REP,Donald J. Trump,101243
Mobile,,President,,IND,Jo Jorgensen,1938
Mobile,,President,,DEM,Joseph R. Biden,79474
Mobile,,President,,NON,Write-ins,509
Monroe,,President,,REP,Donald J. Trump,6147
Monroe,,President,,IND,Jo Jorgensen,53
Monroe,,President,,DEM,Joseph R. Biden,4455
Monroe,,President,,NON,Write-ins,13
Montgomery,,President,,REP,Donald J. Trump,33311
Montgomery,,President,,IND,Jo Jorgensen,923
Montgomery,,President,,DEM,Joseph R. Biden,64529
Montgomery,,President,,NON,Write-ins,376
Morgan,,President,,REP,Donald J. Trump,39664
Morgan,,President,,IND,Jo Jorgensen,705
Morgan,,President,,DEM,Joseph R. Biden,13234
Morgan,,President,,NON,Write-ins,119
Perry,,President,,REP,Donald J. Trump,1339
Perry,,President,,IND,Jo Jorgensen,24
Perry,,President,,DEM,Joseph R. Biden,3860
Perry,,President,,NON,Write-ins,7
Pickens,,President,,REP,Donald J. Trump,5594
Pickens,,President,,IND,Jo Jorgensen,40
Pickens,,President,,DEM,Joseph R. Biden,4022
Pickens,,President,,NON,Write-ins,12
Pike,,President,,REP,Donald J. Trump,8042
Pike,,President,,IND,Jo Jorgensen,134
Pike,,President,,DEM,Joseph R. Biden,5636
Pike,,President,,NON,Write-ins,29
Randolph,,President,,REP,Donald J. Trump Michael R. Penc,8559
Randolph,,President,,IND,"Jo Jorgensen Jeremy ""Spike"" Coh",61
Randolph,,President,,DEM,Joseph R. Biden Kamala D. Harri,2203
Randolph,,President,,NON,Write-ins,14
Russell,,President,,REP,Donald J. Trump,9864
Russell,,President,,IND,Jo Jorgensen,198
Russell,,President,,DEM,Joseph R. Biden,11228
Russell,,President,,NON,Write-ins,39
Shelby,,President,,REP,Donald J. Trump,79700
Shelby,,President,,IND,Jo Jorgensen,1462
Shelby,,President,,DEM,Joseph R. Biden,33268
Shelby,,President,,NON,Write-ins,520
St Clair,,President,,REP,Donald J. Trump,36166
St Clair,,President,,IND,Jo Jorgensen,446
St Clair,,President,,DEM,Joseph R. Biden,7744
St Clair,,President,,NON,Write-ins,85
Sumter,,President,,REP,Donald J. Trump,1598
Sumter,,President,,IND,Jo Jorgensen,37
Sumter,,President,,DEM,Joseph R. Biden,4648
Sumter,,President,,NON,Write-ins,8
Talladega,,President,,REP,Donald J. Trump,22235
Talladega,,President,,IND,Jo Jorgensen,247
Talladega,,President,,DEM,Joseph R. Biden,13138
Talladega,,President,,NON,Write-ins,43
Tallapoosa,,President,,REP,Donald J. Trump,14963
Tallapoosa,,President,,IND,Jo Jorgensen,130
Tallapoosa,,President,,DEM,Joseph R. Biden,5859
Tallapoosa,,President,,NON,Write-ins,39
Tuscaloosa,,President,,REP,Donald J. Trump,51117
Tuscaloosa,,President,,IND,Jo Jorgensen,927
Tuscaloosa,,President,,DEM,Joseph R. Biden,37765
Tuscaloosa,,President,,NON,Write-ins,363
Walker,,President,,REP,Donald J. Trump,26002
Walker,,President,,IND,Jo Jorgensen,277
Walker,,President,,DEM,Joseph R. Biden,4834
Walker,,President,,NON,Write-ins,57
Washington,,President,,REP,Donald J. Trump,6564
Washington,,President,,IND,Jo Jorgensen,45
Washington,,President,,DEM,Joseph R. Biden,2258
Washington,,President,,NON,Write-ins,9
Wilcox,,President,,REP,Donald J. Trump,1833
Wilcox,,President,,IND,Jo Jorgensen,17
Wilcox,,President,,DEM,Joseph R. Biden,4048
Wilcox,,President,,NON,Write-ins,5
Winston,,President,,REP,Donald J. Trump,10195
Winston,,President,,IND,Jo Jorgensen,102
Winston,,President,,DEM,Joseph R. Biden,974
Winston,,President,,NON,Write-ins,13
