county,precinct,office,district,party,candidate,votes
Lee,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,39541
Lee,,Public Service Commissioner,,NON,Write-ins,1248
Limestone,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,29285
Limestone,,Public Service Commissioner,,NON,Write-ins,625
Lowndes,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,1945
Lowndes,,Public Service Commissioner,,NON,Write-ins,135
Macon,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,2291
Macon,,Public Service Commissioner,,NON,Write-ins,272
Madison,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,102997
Madison,,Public Service Commissioner,,NON,Write-ins,4083
Marengo,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,4865
Marengo,,Public Service Commissioner,,NON,Write-ins,112
Marion,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,10451
Marion,,Public Service Commissioner,,NON,Write-ins,87
Marshall,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,27899
Marshall,,Public Service Commissioner,,NON,Write-ins,329
Mobile,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,100778
Monroe,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,5655
Monroe,,Public Service Commissioner,,NON,Write-ins,95
Montgomery,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,41095
Montgomery,,Public Service Commissioner,,NON,Write-ins,3467
Morgan,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,37975
Morgan,,Public Service Commissioner,,NON,Write-ins,590
Perry,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,1517
Perry,,Public Service Commissioner,,NON,Write-ins,55
Pickens,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,5227
Pickens,,Public Service Commissioner,,NON,Write-ins,93
Pike,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,8035
Pike,,Public Service Commissioner,,NON,Write-ins,238
Randolph,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,6720
Randolph,,Public Service Commissioner,,NON,Write-ins,85
Russell,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,10103
Russell,,Public Service Commissioner,,NON,Write-ins,422
Shelby,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,78624
Shelby,,Public Service Commissioner,,NON,Write-ins,1679
St Clair,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,31990
St Clair,,Public Service Commissioner,,NON,Write-ins,434
Sumter,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,1625
Sumter,,Public Service Commissioner,,NON,Write-ins,100
Talladega,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,21584
Talladega,,Public Service Commissioner,,NON,Write-ins,638
Tallapoosa,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,13135
Tallapoosa,,Public Service Commissioner,,NON,Write-ins,265
Tuscaloosa,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,52699
Tuscaloosa,,Public Service Commissioner,,NON,Write-ins,1925
Walker,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,23623
Walker,,Public Service Commissioner,,NON,Write-ins,327
Washington,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,5179
Washington,,Public Service Commissioner,,NON,Write-ins,61
Wilcox,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,1840
Wilcox,,Public Service Commissioner,,NON,Write-ins,46
Winston,,Public Service Commissioner,,REP,Twinkle Andress Cavanaugh,8615
Winston,,Public Service Commissioner,,NON,Write-ins,70
