county,precinct,office,district,party,candidate,votes
Cherokee,,President,,NON,Write-ins,22
Chilton,,President,,IND,Chase Oliver,23
Chilton,,President,,REP,Donald J. Trump,16920
Chilton,,President,,IND,Jill Stein,16
Chilton,,President,,DEM,Kamala D. Harris,2698
Chilton,,President,,IND,Robert F. Kennedy Jr.,71
Chilton,,President,,NON,Write-ins,35
Choctaw,,President,,IND,Chase Oliver,9
Choctaw,,President,,REP,Donald J. Trump,4103
Choctaw,,President,,IND,Jill Stein,2
Choctaw,,President,,DEM,Kamala D. Harris,2515
Choctaw,,President,,IND,Robert F. Kennedy Jr.,17
Choctaw,,President,,NON,Write-ins,10
Clarke,,President,,IND,Chase Oliver,9
Clarke,,President,,REP,Donald J. Trump,6965
Clarke,,President,,IND,Jill Stein,7
Clarke,,President,,DEM,Kamala D. Harris,4927
Clarke,,President,,IND,Robert F. Kennedy Jr.,38
Clarke,,President,,NON,Write-ins,12
Clay,,President,,IND,Chase Oliver,10
Clay,,President,,REP,Donald J. Trump,5734
Clay,,President,,IND,Jill Stein,4
Clay,,President,,DEM,Kamala D. Harris,993
Clay,,President,,IND,Robert F. Kennedy Jr.,16
Clay,,President,,NON,Write-ins,10
Cleburne,,President,,IND,Chase Oliver,13
Cleburne,,President,,REP,Donald J. Trump,6988
Cleburne,,President,,IND,Jill Stein,3
Cleburne,,President,,DEM,Kamala D. Harris,605
Cleburne,,President,,IND,Robert F. Kennedy Jr.,28
Cleburne,,President,,NON,Write-ins,14
Coffee,,President,,IND,Chase Oliver,36
Coffee,,President,,REP,Donald J. Trump,17495
Coffee,,President,,IND,Jill Stein,28
Coffee,,President,,DEM,Kamala D. Harris,4601
Coffee,,President,,IND,Robert F. Kennedy Jr.,110
Coffee,,President,,NON,Write-ins,49
Colbert,,President,,IND,Chase Oliver,39
Colbert,,President,,REP,Donald J. Trump,19714
Colbert,,President,,IND,Jill Stein,38
Colbert,,President,,DEM,Kamala D. Harris,7137
Colbert,,President,,IND,Robert F. Kennedy Jr.,158
Colbert,,President,,NON,Write-ins,74
Conecuh,,President,,IND,Chase Oliver,7
Conecuh,,President,,REP,Donald J. Trump,3423
Conecuh,,President,,IND,Jill Stein,6
Conecuh,,President,,DEM,Kamala D. Harris,2580
Conecuh,,President,,IND,Robert F. Kennedy Jr.,27
Conecuh,,President,,NON,Write-ins,8
Coosa,,President,,IND,Chase Oliver,6
Coosa,,President,,REP,Donald J. Trump,3758
Coosa,,President,,IND,Jill Stein,1
Coosa,,President,,DEM,Kamala D. Harris,1478
Coosa,,President,,IND,Robert F. Kennedy Jr.,21
Coosa,,President,,NON,Write-ins,4
Covington,,President,,IND,Chase Oliver,17
Covington,,President,,REP,Donald J. Trump,14677
Covington,,President,,IND,Jill Stein,13
Covington,,President,,DEM,Kamala D. Harris,2314
Covington,,President,,IND,Robert F. Kennedy Jr.,51
Covington,,President,,NON,Write-ins,23
Crenshaw,,President,,IND,Chase Oliver,4
Crenshaw,,President,,REP,Donald J. Trump,5000
Crenshaw,,President,,IND,Jill Stein,5
Crenshaw,,President,,DEM,Kamala D. Harris,1457
Crenshaw,,President,,IND,Robert F. Kennedy Jr.,14
Crenshaw,,President,,NON,Write-ins,6
Cullman,,President,,IND,Chase Oliver,81
Cullman,,President,,REP,Donald J. Trump,38704
Cullman,,President,,IND,Jill Stein,25
Cullman,,President,,DEM,Kamala D. Harris,4039
Cullman,,President,,IND,Robert F. Kennedy Jr.,203
Cullman,,President,,NON,Write-ins,94
Dale,,President,,IND,Chase Oliver,28
Dale,,President,,REP,Donald J. Trump,14476
Dale,,President,,IND,Jill Stein,30
Dale,,President,,DEM,Kamala D. Harris,4484
Dale,,President,,IND,Robert F. Kennedy Jr.,85
Dale,,President,,NON,Write-ins,36
Dallas,,President,,IND,Chase Oliver,24
Dallas,,President,,REP,Donald J. Trump,5190
Dallas,,President,,IND,Jill Stein,23
Dallas,,President,,DEM,Kamala D. Harris,10236
Dallas,,President,,IND,Robert F. Kennedy Jr.,55
Dallas,,President,,NON,Write-ins,19
Dekalb,,President,,IND,Chase Oliver,40
Dekalb,,President,,REP,Donald J. Trump,25633
Dekalb,,President,,IND,Jill Stein,32
Dekalb,,President,,DEM,Kamala D. Harris,3758
Dekalb,,President,,IND,Robert F. Kennedy Jr.,120
Dekalb,,President,,NON,Write-ins,77
Elmore,,President,,IND,Chase Oliver,75
Elmore,,President,,REP,Donald J. Trump,31374
Elmore,,President,,IND,Jill Stein,46
Elmore,,President,,DEM,Kamala D. Harris,9774
Elmore,,President,,IND,Robert F. Kennedy Jr.,222
Elmore,,President,,NON,Write-ins,133
Escambia,,President,,IND,Chase Oliver,19
Escambia,,President,,REP,Donald J. Trump,10884
Escambia,,President,,IND,Jill Stein,9
Escambia,,President,,DEM,Kamala D. Harris,3964
Escambia,,President,,IND,Robert F. Kennedy Jr.,53
Escambia,,President,,NON,Write-ins,28
Etowah,,President,,IND,Chase Oliver,75
Etowah,,President,,REP,Donald J. Trump,35653
Etowah,,President,,IND,Jill Stein,70
Etowah,,President,,DEM,Kamala D. Harris,10027
Etowah,,President,,IND,Robert F. Kennedy Jr.,198
Etowah,,President,,NON,Write-ins,114
Fayette,,President,,IND,Chase Oliver,4
Fayette,,President,,REP,Donald J. Trump,7158
Fayette,,President,,IND,Jill Stein,13
Fayette,,President,,DEM,Kamala D. Harris,1142
Fayette,,President,,IND,Robert F. Kennedy Jr.,39
Fayette,,President,,NON,Write-ins,13
Franklin,,President,,IND,Chase Oliver,16
Franklin,,President,,REP,Donald J. Trump,10417
Franklin,,President,,IND,Jill Stein,12
Franklin,,President,,DEM,Kamala D. Harris,1568
Franklin,,President,,IND,Robert F. Kennedy Jr.,64
Franklin,,President,,NON,Write-ins,20
Geneva,,President,,IND,Chase Oliver,18
Geneva,,President,,REP,Donald J. Trump,10929
Geneva,,President,,IND,Jill Stein,7
Geneva,,President,,DEM,Kamala D. Harris,1391
Geneva,,President,,IND,Robert F. Kennedy Jr.,45
Geneva,,President,,NON,Write-ins,11
Greene,,President,,IND,Chase Oliver,1
Greene,,President,,REP,Donald J. Trump,885
Greene,,President,,IND,Jill Stein,2
Greene,,President,,DEM,Kamala D. Harris,3133
Greene,,President,,IND,Robert F. Kennedy Jr.,14
Greene,,President,,NON,Write-ins,4
Hale,,President,,IND,Chase Oliver,13
Hale,,President,,REP,Donald J. Trump,3369
Hale,,President,,IND,Jill Stein,10
Hale,,President,,DEM,Kamala D. Harris,3868
Hale,,President,,IND,Robert F. Kennedy Jr.,30
Hale,,President,,NON,Write-ins,15
Henry,,President,,IND,Chase Oliver,9
Henry,,President,,REP,Donald J. Trump,6989
Henry,,President,,IND,Jill Stein,7
Henry,,President,,DEM,Kamala D. Harris,2263
Henry,,President,,IND,Robert F. Kennedy Jr.,33
Henry,,President,,NON,Write-ins,19
Houston,,President,,IND,Chase Oliver,86
Houston,,President,,REP,Donald J. Trump,32469
Houston,,President,,IND,Jill Stein,67
Houston,,President,,DEM,Kamala D. Harris,11352
Houston,,President,,IND,Robert F. Kennedy Jr.,221
Houston,,President,,NON,Write-ins,154
Jackson,,President,,IND,Chase Oliver,31
Jackson,,President,,REP,Donald J. Trump,20073
Jackson,,President,,IND,Jill Stein,18
Jackson,,President,,DEM,Kamala D. Harris,3276
Jackson,,President,,IND,Robert F. Kennedy Jr.,111
Jackson,,President,,NON,Write-ins,47
Jefferson,,President,,IND,Chase Oliver,731
Jefferson,,President,,REP,Donald J. Trump,131123
Jefferson,,President,,IND,Jill Stein,994
Jefferson,,President,,DEM,Kamala D. Harris,162112
Jefferson,,President,,IND,Robert F. Kennedy Jr.,1781
Jefferson,,President,,NON,Write-ins,1963
Lamar,,President,,IND,Chase Oliver,4
Lamar,,President,,REP,Donald J. Trump,6033
Lamar,,President,,IND,Jill Stein,7
Lamar,,President,,DEM,Kamala D. Harris,806
Lamar,,President,,IND,Robert F. Kennedy Jr.,25
Lamar,,President,,NON,Write-ins,15
Lauderdale,,President,,IND,Chase Oliver,90
Lauderdale,,President,,REP,Donald J. Trump,32708
Lauderdale,,President,,IND,Jill Stein,65
Lauderdale,,President,,DEM,Kamala D. Harris,10326
Lauderdale,,President,,IND,Robert F. Kennedy Jr.,265
Lauderdale,,President,,NON,Write-ins,183
Lawrence,,President,,IND,Chase Oliver,18
Lawrence,,President,,REP,Donald J. Trump,13024
Lawrence,,President,,IND,Jill Stein,12
Lawrence,,President,,DEM,Kamala D. Harris,2983
Lawrence,,President,,IND,Robert F. Kennedy Jr.,78
Lawrence,,President,,NON,Write-ins,7
Lee,,President,,IND,Chase Oliver,250
Lee,,President,,REP,Donald J. Trump,46020
Lee,,President,,IND,Jill Stein,159
Lee,,President,,DEM,Kamala D. Harris,25798
Lee,,President,,IND,Robert F. Kennedy Jr.,468
Lee,,President,,NON,Write-ins,432
Limestone,,President,,IND,Chase Oliver,173
Limestone,,President,,REP,Donald J. Trump,37887
Limestone,,President,,IND,Jill Stein,111
Limestone,,President,,DEM,Kamala D. Harris,14581
Limestone,,President,,IND,Robert F. Kennedy Jr.,344
Limestone,,President,,NON,Write-ins,236
Lowndes,,President,,IND,Chase Oliver,5
Lowndes,,President,,REP,Donald J. Trump,1758
Lowndes,,President,,IND,Jill Stein,6
Lowndes,,President,,DEM,Kamala D. Harris,3867
Lowndes,,President,,IND,Robert F. Kennedy Jr.,16
Lowndes,,President,,NON,Write-ins,3
Macon,,President,,IND,Chase Oliver,10
Macon,,President,,REP,Donald J. Trump,1682
Macon,,President,,IND,Jill Stein,14
Macon,,President,,DEM,Kamala D. Harris,6084
Macon,,President,,IND,Robert F. Kennedy Jr.,30
Macon,,President,,NON,Write-ins,14
Madison,,President,,IND,Chase Oliver,931
Madison,,President,,REP,Donald J. Trump,105430
Madison,,President,,IND,Jill Stein,676
Madison,,President,,DEM,Kamala D. Harris,87824
Madison,,President,,IND,Robert F. Kennedy Jr.,1494
Madison,,President,,NON,Write-ins,1262
Marengo,,President,,IND,Chase Oliver,10
Marengo,,President,,REP,Donald J. Trump,4995
Marengo,,President,,IND,Jill Stein,6
Marengo,,President,,DEM,Kamala D. Harris,4631
Marengo,,President,,IND,Robert F. Kennedy Jr.,31
Marengo,,President,,NON,Write-ins,9
Marion,,President,,IND,Chase Oliver,9
Marion,,President,,REP,Donald J. Trump,12245
Marion,,President,,IND,Jill Stein,9
Marion,,President,,DEM,Kamala D. Harris,1197
Marion,,President,,IND,Robert F. Kennedy Jr.,63
Marion,,President,,NON,Write-ins,20
Marshall,,President,,IND,Chase Oliver,57
Marshall,,President,,REP,Donald J. Trump,34434
Marshall,,President,,IND,Jill Stein,37
Marshall,,President,,DEM,Kamala D. Harris,5553
Marshall,,President,,IND,Robert F. Kennedy Jr.,196
Marshall,,President,,NON,Write-ins,111
Mobile,,President,,IND,Chase Oliver,334
Mobile,,President,,REP,Donald J. Trump,100759
Mobile,,President,,IND,Jill Stein,366
Mobile,,President,,DEM,Kamala D. Harris,72055
Mobile,,President,,IND,Robert F. Kennedy Jr.,1031
Mobile,,President,,NON,Write-ins,619
Monroe,,President,,IND,Chase Oliver,10
Monroe,,President,,REP,Donald J. Trump,6007
Monroe,,President,,IND,Jill Stein,9
Monroe,,President,,DEM,Kamala D. Harris,3740
Monroe,,President,,IND,Robert F. Kennedy Jr.,33
Monroe,,President,,NON,Write-ins,16
Montgomery,,President,,IND,Chase Oliver,178
Montgomery,,President,,REP,Donald J. Trump,30477
Montgomery,,President,,IND,Jill Stein,215
Montgomery,,President,,DEM,Kamala D. Harris,57946
Montgomery,,President,,IND,Robert F. Kennedy Jr.,559
Montgomery,,President,,NON,Write-ins,423
Morgan,,President,,IND,Chase Oliver,152
Morgan,,President,,REP,Donald J. Trump,40449
Morgan,,President,,IND,Jill Stein,67
Morgan,,President,,DEM,Kamala D. Harris,12392
Morgan,,President,,IND,Robert F. Kennedy Jr.,309
Morgan,,President,,NON,Write-ins,174
Perry,,President,,IND,Chase Oliver,2
Perry,,President,,REP,Donald J. Trump,1269
Perry,,President,,IND,Jill Stein,1
Perry,,President,,DEM,Kamala D. Harris,3174
Perry,,President,,IND,Robert F. Kennedy Jr.,11
Perry,,President,,NON,Write-ins,8
Pickens,,President,,IND,Chase Oliver,11
Pickens,,President,,REP,Donald J. Trump,5465
Pickens,,President,,IND,Jill Stein,7
Pickens,,President,,DEM,Kamala D. Harris,3388
Pickens,,President,,IND,Robert F. Kennedy Jr.,27
Pickens,,President,,NON,Write-ins,14
Pike,,President,,IND,Chase Oliver,20
Pike,,President,,REP,Donald J. Trump,8224
Pike,,President,,IND,Jill Stein,18
Pike,,President,,DEM,Kamala D. Harris,4899
Pike,,President,,IND,Robert F. Kennedy Jr.,53
Pike,,President,,NON,Write-ins,20
Randolph,,President,,IND,Chase Oliver,8
Randolph,,President,,REP,Donald J. Trump,9102
Randolph,,President,,IND,Jill Stein,11
Randolph,,President,,DEM,Kamala D. Harris,1920
Randolph,,President,,IND,Robert F. Kennedy Jr.,34
Randolph,,President,,NON,Write-ins,16
Russell,,President,,IND,Chase Oliver,45
Russell,,President,,REP,Donald J. Trump,10078
Russell,,President,,IND,Jill Stein,40
Russell,,President,,DEM,Kamala D. Harris,10422
Russell,,President,,IND,Robert F. Kennedy Jr.,94
Russell,,President,,NON,Write-ins,39
Shelby,,President,,IND,Chase Oliver,326
Shelby,,President,,REP,Donald J. Trump,79666
Shelby,,President,,IND,Jill Stein,315
Shelby,,President,,DEM,Kamala D. Harris,33087
Shelby,,President,,IND,Robert F. Kennedy Jr.,649
Shelby,,President,,NON,Write-ins,655
St Clair,,President,,IND,Chase Oliver,71
St Clair,,President,,REP,Donald J. Trump,35501
St Clair,,President,,IND,Jill Stein,48
St Clair,,President,,DEM,Kamala D. Harris,7640
St Clair,,President,,IND,Robert F. Kennedy Jr.,180
St Clair,,President,,NON,Write-ins,86
Sumter,,President,,IND,Chase Oliver,3
Sumter,,President,,REP,Donald J. Trump,1542
Sumter,,President,,IND,Jill Stein,3
Sumter,,President,,DEM,Kamala D. Harris,3725
Sumter,,President,,IND,Robert F. Kennedy Jr.,24
Sumter,,President,,NON,Write-ins,10
Talladega,,President,,IND,Chase Oliver,41
Talladega,,President,,REP,Donald J. Trump,22100
Talladega,,President,,IND,Jill Stein,32
Talladega,,President,,DEM,Kamala D. Harris,10898
Talladega,,President,,IND,Robert F. Kennedy Jr.,104
Talladega,,President,,NON,Write-ins,75
Tallapoosa,,President,,IND,Chase Oliver,31
Tallapoosa,,President,,REP,Donald J. Trump,14884
Tallapoosa,,President,,IND,Jill Stein,17
Tallapoosa,,President,,DEM,Kamala D. Harris,4975
Tallapoosa,,President,,IND,Robert F. Kennedy Jr.,73
Tallapoosa,,President,,NON,Write-ins,43
Tuscaloosa,,President,,IND,Chase Oliver,167
Tuscaloosa,,President,,REP,Donald J. Trump,50724
Tuscaloosa,,President,,IND,Jill Stein,155
Tuscaloosa,,President,,DEM,Kamala D. Harris,33399
Tuscaloosa,,President,,IND,Robert F. Kennedy Jr.,434
Tuscaloosa,,President,,NON,Write-ins,377
Walker,,President,,IND,Chase Oliver,42
Walker,,President,,REP,Donald J. Trump,25464
Walker,,President,,IND,Jill Stein,20
Walker,,President,,DEM,Kamala D. Harris,4102
Walker,,President,,IND,Robert F. Kennedy Jr.,119
Walker,,President,,NON,Write-ins,39
Washington,,President,,IND,Chase Oliver,6
Washington,,President,,REP,Donald J. Trump,6534
Washington,,President,,IND,Jill Stein,4
Washington,,President,,DEM,Kamala D. Harris,1863
Washington,,President,,IND,Robert F. Kennedy Jr.,23
Washington,,President,,NON,Write-ins,11
Wilcox,,President,,IND,Chase Oliver,3
Wilcox,,President,,REP,Donald J. Trump,1793
Wilcox,,President,,DEM,Kamala D. Harris,3449
Wilcox,,President,,IND,Robert F. Kennedy Jr.,15
Wilcox,,President,,NON,Write-ins,3
Winston,,President,,IND,Chase Oliver,10
Winston,,President,,REP,Donald J. Trump,10191
Winston,,President,,IND,Jill Stein,8
Winston,,President,,DEM,Kamala D. Harris,884
Winston,,President,,IND,Robert F. Kennedy Jr.,36
Winston,,President,,NON,Write-ins,20
